paper_unit,paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units ,gas,gas_unit,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,latitude,latitude_broad,cnidarian_type,avg_depth_m,depth_m
3,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,31,C,Net Photosynthesis,1.260554687,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,npp,32.27,,hermatypic coral,10,12-Aug
3,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,32,C,Net Photosynthesis,1.028963179,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,npp,32.27,,hermatypic coral,10,12-Aug
3,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,34,C,Net Photosynthesis,0.637119248,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,npp,32.27,,hermatypic coral,10,12-Aug
3,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,36,C,Net Photosynthesis,-0.515401604,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,npp,32.27,,hermatypic coral,10,12-Aug
4,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,24,C,Net Photosynthesis,0.882167073,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,npp,32.27,,hermatypic coral,10,12-Aug
4,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,26,C,Net Photosynthesis,1.198058594,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,npp,32.27,,hermatypic coral,10,12-Aug
4,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,27,C,Net Photosynthesis,0.75947662,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,npp,32.27,,hermatypic coral,10,12-Aug
4,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,29,C,Net Photosynthesis,1.327359867,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,npp,32.27,,hermatypic coral,10,12-Aug
4,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,31,C,Net Photosynthesis,1.284531198,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,npp,32.27,,hermatypic coral,10,12-Aug
4,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,32,C,Net Photosynthesis,0.75736902,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,npp,32.27,,hermatypic coral,10,12-Aug
4,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,34,C,Net Photosynthesis,1.13438318,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,npp,32.27,,hermatypic coral,10,12-Aug
4,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,36,C,Net Photosynthesis,-0.393849148,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,npp,32.27,,hermatypic coral,10,12-Aug
5,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,24,C,Respiration,-0.531298394,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
5,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,26,C,Respiration,-0.443703539,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
5,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,27,C,Respiration,-0.587452725,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
5,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,29,C,Respiration,-0.932596804,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
5,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,31,C,Respiration,-0.916598093,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
5,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,32,C,Respiration,-0.857163131,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
5,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,34,C,Respiration,-1.119194842,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
5,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,36,C,Respiration,-0.471119506,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
6,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,24,C,Respiration,-0.374981156,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
6,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,26,C,Respiration,-0.508930222,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
6,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,27,C,Respiration,-0.746173878,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
6,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,29,C,Respiration,-1.057084802,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
6,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,31,C,Respiration,-0.949900974,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
6,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,32,C,Respiration,-0.935127033,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
6,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,34,C,Respiration,-1.025930731,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
6,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,36,C,Respiration,-0.631403081,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
7,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,24,C,Respiration,-0.427156597,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
7,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,26,C,Respiration,-0.20489424,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
7,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,27,C,Respiration,-0.507366737,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
7,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,29,C,Respiration,-0.721660829,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
7,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,31,C,Respiration,-0.943591976,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
7,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,32,C,Respiration,-0.642359616,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
7,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,34,C,Respiration,-0.628779727,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
7,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,36,C,Respiration,-0.426683378,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
8,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,24,C,Respiration,-0.141591688,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
8,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,26,C,Respiration,-0.473322657,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
8,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,27,C,Respiration,-0.602335611,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
8,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,29,C,Respiration,-0.764783822,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
8,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,31,C,Respiration,-1.099519327,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
8,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,32,C,Respiration,-0.553386697,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
8,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,34,C,Respiration,-0.823223211,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
8,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,36,C,Respiration,-0.370371163,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,0,0,umol m^-2  s^-1,r,32.27,,hermatypic coral,10,12-Aug
9,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,24,C,Gross Photosynthesis,1.665286565,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
9,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,26,C,Gross Photosynthesis,1.219423021,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
9,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,27,C,Gross Photosynthesis,1.094758272,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
9,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,29,C,Gross Photosynthesis,2.235917204,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
9,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,31,C,Gross Photosynthesis,1.984745116,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
9,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,32,C,Gross Photosynthesis,1.962324735,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
9,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,34,C,Gross Photosynthesis,1.540770182,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
9,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,36,C,Gross Photosynthesis,-0.09978288,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
10,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,24,C,Gross Photosynthesis,0.993257886,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
10,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,26,C,Gross Photosynthesis,1.183932672,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
10,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,27,C,Gross Photosynthesis,1.438827621,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
10,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,29,C,Gross Photosynthesis,2.714835658,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
10,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,31,C,Gross Photosynthesis,1.7808682,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
10,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,32,C,Gross Photosynthesis,1.730521263,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
10,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,34,C,Gross Photosynthesis,1.118665425,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
10,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,36,C,Gross Photosynthesis,0.003061945,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
11,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,24,C,Gross Photosynthesis,1.344045088,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
11,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,26,C,Gross Photosynthesis,1.271547461,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
11,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,27,C,Gross Photosynthesis,1.404341223,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
11,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,29,C,Gross Photosynthesis,2.032658623,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
11,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,31,C,Gross Photosynthesis,2.204146663,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
11,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,32,C,Gross Photosynthesis,1.671322795,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
11,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,34,C,Gross Photosynthesis,1.265898975,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
11,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,36,C,Gross Photosynthesis,-0.088718226,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
12,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,24,C,Gross Photosynthesis,1.023758761,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
12,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,26,C,Gross Photosynthesis,1.67138125,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
12,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,27,C,Gross Photosynthesis,1.361812231,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
12,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,29,C,Gross Photosynthesis,2.092143689,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
12,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,31,C,Gross Photosynthesis,2.384050525,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
12,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,32,C,Gross Photosynthesis,1.310755718,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
12,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,34,C,Gross Photosynthesis,1.957606391,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
12,silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,36,C,Gross Photosynthesis,-0.023477985,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,bermuda,623,623,umol m^-2  s^-1,gpp,32.27,,hermatypic coral,10,12-Aug
1,hadjioannou2019,hadjioannou2019,figure 3a,pop,Cladocora ,caespitosa,17,C,respiration,-0.275735294,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,0.209558824,SEM,3,M,lab,,,nutrient,low,0,0,umol m^-2  s^-1,r,34.58,,hermatypic coral,4,4
1,hadjioannou2019,hadjioannou2019,figure 3a,pop,Cladocora ,caespitosa,24,C,respiration,-0.463235294,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,0.193014706,SEM,3,M,lab,,,nutrient,low,0,0,umol m^-2  s^-1,r,34.58,,hermatypic coral,4,4
1,hadjioannou2019,hadjioannou2019,figure 3a,pop,Cladocora ,caespitosa,29,C,respiration,-1.753676471,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,0.457720588,SEM,3,M,lab,,,nutrient,low,0,0,umol m^-2  s^-1,r,34.58,,hermatypic coral,4,4
2,hadjioannou2019,hadjioannou2019,figure 3a,pop,Cladocora ,caespitosa,17,C,respiration,-0.341911765,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,0.044117647,SEM,3,M,lab,,,nutrient,high,0,0,umol m^-2  s^-1,r,34.58,,hermatypic coral,4,4
2,hadjioannou2019,hadjioannou2019,figure 3a,pop,Cladocora ,caespitosa,24,C,respiration,-0.595588235,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,0.121323529,SEM,3,M,lab,,,nutrient,high,0,0,umol m^-2  s^-1,r,34.58,,hermatypic coral,4,4
2,hadjioannou2019,hadjioannou2019,figure 3a,pop,Cladocora ,caespitosa,29,C,respiration,-2.216911765,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,0.545955882,SEM,3,M,lab,,,nutrient,high,0,0,umol m^-2  s^-1,r,34.58,,hermatypic coral,4,4
3,hadjioannou2019,hadjioannou2019,figure 3b,pop,Cladocora ,caespitosa,17,C,net photosynthesis,0.476322348,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,0.246782978,SEM,3,M,lab,,,nutrient,low,100,100,umol m^-2  s^-1,npp,34.58,,hermatypic coral,4,4
3,hadjioannou2019,hadjioannou2019,figure 3b,pop,Cladocora ,caespitosa,24,C,net photosynthesis,-0.069251362,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,0.101910828,SEM,3,M,lab,,,nutrient,low,100,100,umol m^-2  s^-1,npp,34.58,,hermatypic coral,4,4
3,hadjioannou2019,hadjioannou2019,figure 3b,pop,Cladocora ,caespitosa,29,C,net photosynthesis,-0.256512508,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,0.44504754,SEM,3,M,lab,,,nutrient,low,100,100,umol m^-2  s^-1,npp,34.58,,hermatypic coral,4,4
4,hadjioannou2019,hadjioannou2019,figure 3b,pop,Cladocora ,caespitosa,17,C,net photosynthesis,0.46230961,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,0.038216561,SEM,3,M,lab,,,nutrient,high,100,100,umol m^-2  s^-1,npp,34.58,,hermatypic coral,4,4
4,hadjioannou2019,hadjioannou2019,figure 3b,pop,Cladocora ,caespitosa,24,C,net photosynthesis,0.795716791,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,0.108280255,SEM,3,M,lab,,,nutrient,high,100,100,umol m^-2  s^-1,npp,34.58,,hermatypic coral,4,4
4,hadjioannou2019,hadjioannou2019,figure 3b,pop,Cladocora ,caespitosa,29,C,net photosynthesis,0.215175852,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,0.261146497,SEM,3,M,lab,,,nutrient,high,100,100,umol m^-2  s^-1,npp,34.58,,hermatypic coral,4,4
5,hadjioannou2019,hadjioannou2019,figure 3c,pop,Cladocora ,caespitosa,17,C,gross photosynthesis,0.000778444,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,0.000194093,SEM,3,M,lab,,,nutrient,low,100,100,umol m^-2  s^-1,gpp,34.58,,hermatypic coral,4,4
5,hadjioannou2019,hadjioannou2019,figure 3c,pop,Cladocora ,caespitosa,24,C,gross photosynthesis,0.000237323,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,0.000202532,SEM,3,M,lab,,,nutrient,low,100,100,umol m^-2  s^-1,gpp,34.58,,hermatypic coral,4,4
5,hadjioannou2019,hadjioannou2019,figure 3c,pop,Cladocora ,caespitosa,29,C,gross photosynthesis,0.001222,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,0.000295359,SEM,3,M,lab,,,nutrient,low,100,100,umol m^-2  s^-1,gpp,34.58,,hermatypic coral,4,4
6,hadjioannou2019,hadjioannou2019,figure 3c,pop,Cladocora ,caespitosa,17,C,gross photosynthesis,-7.02E-05,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,0.000168776,SEM,3,M,lab,,,nutrient,high,100,100,umol m^-2  s^-1,gpp,34.58,,hermatypic coral,4,4
6,hadjioannou2019,hadjioannou2019,figure 3c,pop,Cladocora ,caespitosa,24,C,gross photosynthesis,0.000155008,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,0.000244726,SEM,3,M,lab,,,nutrient,high,100,100,umol m^-2  s^-1,gpp,34.58,,hermatypic coral,4,4
6,hadjioannou2019,hadjioannou2019,figure 3c,pop,Cladocora ,caespitosa,29,C,gross photosynthesis,0.000785254,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,0.000481013,SEM,3,M,lab,,,nutrient,high,100,100,umol m^-2  s^-1,gpp,34.58,,hermatypic coral,4,4
1,juillet-leclerc2014,juillet-leclerc2014,figure 2a,pop,Acropora,sp.,22,C,net photosynthesis,0.298963731,umol O2 cm^-2 s^-1,o2,umol,cm^2,sec,0.085492228,SEM,6,M,lab,,,,,400,400,umol m^-2  s^-1,npp,43.7328,,hermatypic coral,3.5,4-Mar
1,juillet-leclerc2014,juillet-leclerc2014,figure 2a,pop,Acropora,sp.,25,C,net photosynthesis,0.458549223,umol O2 cm^-2 s^-1,o2,umol,cm^2,sec,0.094041451,SEM,6,M,lab,,,,,400,400,umol m^-2  s^-1,npp,43.7328,,hermatypic coral,3.5,4-Mar
