paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units,gas_units,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,latitude,latitude_broad,cnidarian_type,avg_depth_m,depth_m,npp,r,gpp
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,35.76681132,C,R,0.66333797,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.152751849,-0.66333797,0.816089819
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.79914286,C,R,0.564612484,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,-0.115236931,-0.564612484,0.449375553
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,19.90368,C,R,0.271812793,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.222549629,-0.271812793,0.494362422
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,21.85953061,C,R,0.271694509,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.258993458,-0.271694509,0.530687967
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,24.01979592,C,R,0.318234542,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.325544728,-0.318234542,0.64377927
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,27.91,C,R,0.338877108,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.420808087,-0.338877108,0.759685194
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,29.797,C,R,0.371976699,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.35011854,-0.371976699,0.722095239
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.75955102,C,R,0.409433139,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.316627158,-0.409433139,0.726060297
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,33.77320408,C,R,0.472244009,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.178027647,-0.472244009,0.650271656
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,35.67661224,C,R,0.484566741,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,-0.038059623,-0.484566741,0.446507118
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.63406122,C,R,0.461816691,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,-0.200751471,-0.461816691,0.26106522
