paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units ,gas,gas_unit,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,latitude,latitude_broad,cnidarian_type
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,36,C,respiration,0.290344053,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,37,C,respiration,0.268892905,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,37,C,respiration,0.268924303,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,37,C,respiration,0.31551273,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,37,C,respiration,0.344210548,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,37,C,respiration,0.354954961,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,37,C,respiration,0.362113717,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,37,C,respiration,0.383621381,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,37,C,respiration,0.383652779,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,37,C,respiration,0.405166724,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,37,C,respiration,0.423057333,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,37,C,respiration,0.448175773,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,37,C,respiration,0.462530962,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,37,C,respiration,0.480459249,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,37,C,respiration,0.527066515,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,37,C,respiration,0.641832669,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.258242686,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.26542656,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.276183532,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.301283134,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.315619484,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.333535211,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.340731644,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.369410624,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.383734414,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.372977442,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.423170366,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.466223373,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.59173394,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.534438777,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.459127413,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.387420545,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.365906601,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.358735287,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.337189944,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.32646437,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.304919028,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.287022139,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.27267951,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.243994251,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,38,C,respiration,0.21888209,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
kemp2011,kemp2011,figure 5a,pop,Siderastrea ,siderea,20,C,gross photosynthesis,0.373333333,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.163333333,95% CI,,M,lab,,,location,inshore,400-450,425,umol m^-2  s^-1,gpp,24.84,,coral
kemp2011,kemp2011,figure 5a,pop,Siderastrea ,siderea,16,C,gross photosynthesis,0.166666667,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.096666667,95% CI,,M,lab,,,location,inshore,400-450,425,umol m^-2  s^-1,gpp,24.84,,coral
kemp2011,kemp2011,figure 5a,pop,Siderastrea ,siderea,12,C,gross photosynthesis,0.04,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.04,95% CI,,M,lab,,,location,inshore,400-450,425,umol m^-2  s^-1,gpp,24.84,,coral
kemp2011,kemp2011,figure 5a,pop,Siderastrea ,siderea,20,C,gross photosynthesis,0.343333333,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.085,95% CI,,M,lab,,,location,offshore,400-450,425,umol m^-2  s^-1,gpp,24.84,,coral
kemp2011,kemp2011,figure 5a,pop,Siderastrea ,siderea,16,C,gross photosynthesis,0.29,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.046666667,95% CI,,M,lab,,,location,offshore,400-450,425,umol m^-2  s^-1,gpp,24.84,,coral
kemp2011,kemp2011,figure 5a,pop,Siderastrea ,siderea,12,C,gross photosynthesis,0.08,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.04,95% CI,,M,lab,,,location,offshore,400-450,425,umol m^-2  s^-1,gpp,24.84,,coral
kemp2011,kemp2011,figure 5a,pop,Porites ,astreoides,20,C,gross photosynthesis,0.505,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.038333333,95% CI,,M,lab,,,location,offshore,400-450,425,umol m^-2  s^-1,gpp,24.84,,coral
kemp2011,kemp2011,figure 5a,pop,Porites ,astreoides,16,C,gross photosynthesis,0.485,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.048333333,95% CI,,M,lab,,,location,offshore,400-450,425,umol m^-2  s^-1,gpp,24.84,,coral
kemp2011,kemp2011,figure 5a,pop,Porites ,astreoides,12,C,gross photosynthesis,0.086666667,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.033333333,95% CI,,M,lab,,,location,offshore,400-450,425,umol m^-2  s^-1,gpp,24.84,,coral
kemp2011,kemp2011,figure 5a,pop,Montastraea,faveolata,20,C,gross photosynthesis,0.53,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.1,95% CI,,M,lab,,,location,offshore,400-450,425,umol m^-2  s^-1,gpp,24.84,,coral
kemp2011,kemp2011,figure 5a,pop,Montastraea,faveolata,16,C,gross photosynthesis,0.276666667,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.066666667,95% CI,,M,lab,,,location,offshore,400-450,425,umol m^-2  s^-1,gpp,24.84,,coral
kemp2011,kemp2011,figure 5a,pop,Montastraea,faveolata,12,C,gross photosynthesis,0.043333333,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.043333333,95% CI,,M,lab,,,location,offshore,400-450,425,umol m^-2  s^-1,gpp,24.84,,coral
kemp2011,kemp2011,figure 6a,pop,Siderastrea ,siderea,20,C,respiration,0.317864476,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.082238193,95% CI,,M,lab,,,location,inshore,0,0,umol m^-2  s^-1,r,24.84,,coral
kemp2011,kemp2011,figure 6a,pop,Siderastrea ,siderea,16,C,respiration,0.076694045,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.030492813,95% CI,,M,lab,,,location,inshore,0,0,umol m^-2  s^-1,r,24.84,,coral
kemp2011,kemp2011,figure 6a,pop,Siderastrea ,siderea,12,C,respiration,0.066529774,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.019404517,95% CI,,M,lab,,,location,inshore,0,0,umol m^-2  s^-1,r,24.84,,coral
kemp2011,kemp2011,figure 6a,pop,Siderastrea ,siderea,20,C,respiration,0.212525667,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.057289528,95% CI,,M,lab,,,location,offshore,0,0,umol m^-2  s^-1,r,24.84,,coral
kemp2011,kemp2011,figure 6a,pop,Siderastrea ,siderea,16,C,respiration,0.17926078,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.036960986,95% CI,,M,lab,,,location,offshore,0,0,umol m^-2  s^-1,r,24.84,,coral
kemp2011,kemp2011,figure 6a,pop,Siderastrea ,siderea,12,C,respiration,0.060061602,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.048973306,95% CI,,M,lab,,,location,offshore,0,0,umol m^-2  s^-1,r,24.84,,coral
kemp2011,kemp2011,figure 6a,pop,Porites ,astreoides,20,C,respiration,0.317864476,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.031416838,95% CI,,M,lab,,,location,offshore,0,0,umol m^-2  s^-1,r,24.84,,coral
kemp2011,kemp2011,figure 6a,pop,Porites ,astreoides,16,C,respiration,0.263347023,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.087782341,95% CI,,M,lab,,,location,offshore,0,0,umol m^-2  s^-1,r,24.84,,coral
kemp2011,kemp2011,figure 6a,pop,Porites ,astreoides,12,C,respiration,0.065605749,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.050821355,95% CI,,M,lab,,,location,offshore,0,0,umol m^-2  s^-1,r,24.84,,coral
kemp2011,kemp2011,figure 6a,pop,Montastraea,faveolata,20,C,respiration,0.269815195,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.03788501,95% CI,,M,lab,,,location,offshore,0,0,umol m^-2  s^-1,r,24.84,,coral
kemp2011,kemp2011,figure 6a,pop,Montastraea,faveolata,16,C,respiration,0.040657084,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.067453799,95% CI,,M,lab,,,location,offshore,0,0,umol m^-2  s^-1,r,24.84,,coral
kemp2011,kemp2011,figure 6a,pop,Montastraea,faveolata,12,C,respiration,0.035112936,mg O2 min^-1 cm^-2,o2,mg,cm^2,min,0.033264887,95% CI,,M,lab,,,location,offshore,0,0,umol m^-2  s^-1,r,24.84,,coral
jiang2021,jiang2021,figure1a,pop,Pocillopora ,damicornis,27,C,respiration,0.095302013,nmol O2 larvae^-1 min^-1,o2,nmol,larvae^-1,min,0.011409396,SEM,4,M,lab,,,,,0,0,umol m^-2  s^-1,r,18.2217,,coral
jiang2021,jiang2021,figure1a,pop,Pocillopora ,damicornis,29,C,respiration,0.13557047,nmol O2 larvae^-1 min^-1,o2,nmol,larvae^-1,min,0.026174497,SEM,4,M,lab,,,,,0,0,umol m^-2  s^-1,r,18.2217,,coral
jiang2021,jiang2021,figure1a,pop,Pocillopora ,damicornis,31,C,respiration,0.191946309,nmol O2 larvae^-1 min^-1,o2,nmol,larvae^-1,min,0.01442953,SEM,4,M,lab,,,,,0,0,umol m^-2  s^-1,r,18.2217,,coral
jiang2021,jiang2021,figure1a,pop,Pocillopora ,damicornis,32,C,respiration,0.119463087,nmol O2 larvae^-1 min^-1,o2,nmol,larvae^-1,min,0.009395973,SEM,4,M,lab,,,,,0,0,umol m^-2  s^-1,r,18.2217,,coral
jiang2021,jiang2021,figure1a,pop,Pocillopora ,damicornis,33,C,respiration,0.091275168,nmol O2 larvae^-1 min^-1,o2,nmol,larvae^-1,min,0.013758389,SEM,4,M,lab,,,,,0,0,umol m^-2  s^-1,r,18.2217,,coral
jiang2021,jiang2021,figure 1b,pop,Pocillopora ,damicornis,27,C,net photosynthesis,0.07080292,nmol O2 larvae^-1 min^-1,o2,nmol,larvae^-1,min,0.010218978,SEM,4,M,lab,,,,,200,200,umol m^-2  s^-1,npp,18.2217,,coral
jiang2021,jiang2021,figure 1b,pop,Pocillopora ,damicornis,29,C,net photosynthesis,0.135036496,nmol O2 larvae^-1 min^-1,o2,nmol,larvae^-1,min,0.018978102,SEM,4,M,lab,,,,,200,200,umol m^-2  s^-1,npp,18.2217,,coral
jiang2021,jiang2021,figure 1b,pop,Pocillopora ,damicornis,31,C,net photosynthesis,0.175182482,nmol O2 larvae^-1 min^-1,o2,nmol,larvae^-1,min,0.019708029,SEM,4,M,lab,,,,,200,200,umol m^-2  s^-1,npp,18.2217,,coral
jiang2021,jiang2021,figure 1b,pop,Pocillopora ,damicornis,32,C,net photosynthesis,0.132116788,nmol O2 larvae^-1 min^-1,o2,nmol,larvae^-1,min,0.006934307,SEM,4,M,lab,,,,,200,200,umol m^-2  s^-1,npp,18.2217,,coral
jiang2021,jiang2021,figure 1b,pop,Pocillopora ,damicornis,33,C,net photosynthesis,-0.034306569,nmol O2 larvae^-1 min^-1,o2,nmol,larvae^-1,min,0.011678832,SEM,4,M,lab,,,,,200,200,umol m^-2  s^-1,npp,18.2217,,coral
jiang2021,jiang2021,figure 1c,pop,Pocillopora ,damicornis,27,C,gross photosynthesis,0.082022472,nmol O2 larvae^-1 min^-1,o2,nmol,larvae^-1,min,0.007865169,SEM,4,M,lab,,,,,200,200,umol m^-2  s^-1,gpp,18.2217,,coral
jiang2021,jiang2021,figure 1c,pop,Pocillopora ,damicornis,29,C,gross photosynthesis,0.133707865,nmol O2 larvae^-1 min^-1,o2,nmol,larvae^-1,min,0.016853933,SEM,4,M,lab,,,,,200,200,umol m^-2  s^-1,gpp,18.2217,,coral
jiang2021,jiang2021,figure 1c,pop,Pocillopora ,damicornis,31,C,gross photosynthesis,0.18258427,nmol O2 larvae^-1 min^-1,o2,nmol,larvae^-1,min,0.011235955,SEM,4,M,lab,,,,,200,200,umol m^-2  s^-1,gpp,18.2217,,coral
jiang2021,jiang2021,figure 1c,pop,Pocillopora ,damicornis,32,C,gross photosynthesis,0.126404494,nmol O2 larvae^-1 min^-1,o2,nmol,larvae^-1,min,0.003932584,SEM,4,M,lab,,,,,200,200,umol m^-2  s^-1,gpp,18.2217,,coral
jiang2021,jiang2021,figure 1c,pop,Pocillopora ,damicornis,33,C,gross photosynthesis,0.029213483,nmol O2 larvae^-1 min^-1,o2,nmol,larvae^-1,min,0.012359551,SEM,4,M,lab,,,,,200,200,umol m^-2  s^-1,gpp,18.2217,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,30,C,net photosynthesis,25.13513514,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,30,C,net photosynthesis,35.94594595,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,30,C,net photosynthesis,53.51351351,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,31,C,net photosynthesis,42.7027027,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,31,C,net photosynthesis,49.45945946,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,31,C,net photosynthesis,65.67567568,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,32,C,net photosynthesis,57.56756757,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,32,C,net photosynthesis,69.72972973,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,32,C,net photosynthesis,75.13513514,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,33,C,net photosynthesis,58.91891892,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,33,C,net photosynthesis,62.97297297,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,33,C,net photosynthesis,85.94594595,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,34,C,net photosynthesis,14.32432432,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,34,C,net photosynthesis,31.89189189,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,34,C,net photosynthesis,33.24324324,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,35,C,net photosynthesis,8.918918919,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,35,C,net photosynthesis,12.97297297,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,35,C,net photosynthesis,21.08108108,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,30,C,net photosynthesis,44.05405405,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,30,C,net photosynthesis,46.75675676,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,30,C,net photosynthesis,60.27027027,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,31,C,net photosynthesis,75.13513514,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,31,C,net photosynthesis,80.54054054,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,31,C,net photosynthesis,87.2972973,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,32,C,net photosynthesis,85.94594595,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,32,C,net photosynthesis,90,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,32,C,net photosynthesis,94.05405405,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,33,C,net photosynthesis,80.54054054,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,33,C,net photosynthesis,106.2162162,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,33,C,net photosynthesis,112.2972973,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,34,C,net photosynthesis,22.43243243,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,coral
