tpc_grp,depth_broad,broad_coral,latitude,species,mol_gCmin,inv_T,temp,cnidarian_type,metabolic_category,study_id,mol_grammin
48_becker2021,shallow,hard,-17.5388,spp.,2.567250818181818e-11,38.53401335397749,28,hermatypic coral,r,becker2021,2.567250818181818e-11
48_becker2021,shallow,hard,-17.5388,spp.,2.8180052954545454e-11,38.27978928434875,30,hermatypic coral,r,becker2021,2.8180052954545454e-11
48_becker2021,shallow,hard,-17.5388,spp.,3.1017662045454545e-11,38.028897661970575,32,hermatypic coral,r,becker2021,3.1017662045454545e-11
48_becker2021,shallow,hard,-17.5388,spp.,3.577606128787879e-11,37.781273389387344,34,hermatypic coral,r,becker2021,3.577606128787879e-11
48_becker2021,shallow,hard,-17.5388,spp.,3.6709601590909096e-11,37.53685305369666,36,hermatypic coral,r,becker2021,3.6709601590909096e-11
48_becker2021,shallow,hard,-17.5388,spp.,3.4986112954545455e-11,37.4158249929077,37,hermatypic coral,r,becker2021,3.4986112954545455e-11
48_becker2021,shallow,hard,-17.5388,spp.,2.8835394848484847e-11,37.295574872409844,38,hermatypic coral,r,becker2021,2.8835394848484847e-11
48_becker2021,shallow,hard,-17.5388,spp.,2.6891260227272724e-11,37.17609521560251,39,hermatypic coral,r,becker2021,2.6891260227272724e-11
5_kemp2011,shallow,hard,24.84,siderea,4.515120397727273e-8,39.58559823145258,20,hermatypic coral,r,kemp2011,4.515120397727273e-8
5_kemp2011,shallow,hard,24.84,siderea,1.0894040482954547e-8,40.1332115564597,16,hermatypic coral,r,kemp2011,1.0894040482954547e-8
5_kemp2011,shallow,hard,24.84,siderea,9.450251988636363e-9,40.696188397511214,12,hermatypic coral,r,kemp2011,9.450251988636363e-9
6_kemp2011,shallow,hard,24.84,siderea,3.0188304971590905e-8,39.58559823145258,20,hermatypic coral,r,kemp2011,3.0188304971590905e-8
6_kemp2011,shallow,hard,24.84,siderea,2.5463178977272728e-8,40.1332115564597,16,hermatypic coral,r,kemp2011,2.5463178977272728e-8
6_kemp2011,shallow,hard,24.84,siderea,8.531477556818181e-9,40.696188397511214,12,hermatypic coral,r,kemp2011,8.531477556818181e-9
7_kemp2011,shallow,hard,24.84,astreoides,4.515120397727273e-8,39.58559823145258,20,hermatypic coral,r,kemp2011,4.515120397727273e-8
7_kemp2011,shallow,hard,24.84,astreoides,3.7407247585227274e-8,40.1332115564597,16,hermatypic coral,r,kemp2011,3.7407247585227274e-8
7_kemp2011,shallow,hard,24.84,astreoides,9.318998437500002e-9,40.696188397511214,12,hermatypic coral,r,kemp2011,9.318998437500002e-9
8_kemp2011,shallow,hard,24.84,faveolata,3.8326022017045455e-8,39.58559823145258,20,hermatypic coral,r,kemp2011,3.8326022017045455e-8
8_kemp2011,shallow,hard,24.84,faveolata,5.775153977272728e-9,40.1332115564597,16,hermatypic coral,r,kemp2011,5.775153977272728e-9
8_kemp2011,shallow,hard,24.84,faveolata,4.9876329545454544e-9,40.696188397511214,12,hermatypic coral,r,kemp2011,4.9876329545454544e-9
1_jiang2021,shallow,hard,18.2217,damicornis,6.232963570961412e-4,38.66239587389746,27,brooding coral,r,jiang2021,6.232963570961412e-4
1_jiang2021,shallow,hard,18.2217,damicornis,8.866610202746892e-4,38.40648062733848,29,brooding coral,r,jiang2021,8.866610202746892e-4
1_jiang2021,shallow,hard,18.2217,damicornis,0.0012553715434924788,38.15393102597508,31,brooding coral,r,jiang2021,0.0012553715434924788
1_jiang2021,shallow,hard,18.2217,damicornis,7.813151536952255e-4,38.028897661970575,32,brooding coral,r,jiang2021,7.813151536952255e-4
1_jiang2021,shallow,hard,18.2217,damicornis,5.969598953564421e-4,37.9046811090979,33,brooding coral,r,jiang2021,5.969598953564421e-4
3_castillohelmuth2005,shallow,hard,16.1,annularis,1.6905369334753785e-11,38.40648062733848,29,hermatypic coral,r,castillohelmuth2005,1.6905369334753785e-11
3_castillohelmuth2005,shallow,hard,16.1,annularis,1.6905369334753785e-11,38.40648062733848,29,hermatypic coral,r,castillohelmuth2005,1.6905369334753785e-11
3_castillohelmuth2005,shallow,hard,16.1,annularis,1.990210888257576e-11,38.40648062733848,29,hermatypic coral,r,castillohelmuth2005,1.990210888257576e-11
3_castillohelmuth2005,shallow,hard,16.1,annularis,5.0245333072916664e-11,38.15393102597508,31,hermatypic coral,r,castillohelmuth2005,5.0245333072916664e-11
3_castillohelmuth2005,shallow,hard,16.1,annularis,5.92355517282197e-11,38.15393102597508,31,hermatypic coral,r,castillohelmuth2005,5.92355517282197e-11
3_castillohelmuth2005,shallow,hard,16.1,annularis,6.822577035984848e-11,38.15393102597508,31,hermatypic coral,r,castillohelmuth2005,6.822577035984848e-11
3_castillohelmuth2005,shallow,hard,16.1,annularis,8.945267549715907e-11,38.028897661970575,32,hermatypic coral,r,castillohelmuth2005,8.945267549715907e-11
3_castillohelmuth2005,shallow,hard,16.1,annularis,1.1043232488162879e-10,38.028897661970575,32,hermatypic coral,r,castillohelmuth2005,1.1043232488162879e-10
3_castillohelmuth2005,shallow,hard,16.1,annularis,1.1942254351325757e-10,38.028897661970575,32,hermatypic coral,r,castillohelmuth2005,1.1942254351325757e-10
3_castillohelmuth2005,shallow,hard,16.1,annularis,1.0168936197916667e-10,37.9046811090979,33,hermatypic coral,r,castillohelmuth2005,1.0168936197916667e-10
3_castillohelmuth2005,shallow,hard,16.1,annularis,1.4963719472064395e-10,37.9046811090979,33,hermatypic coral,r,castillohelmuth2005,1.4963719472064395e-10
3_castillohelmuth2005,shallow,hard,16.1,annularis,1.52633934280303e-10,37.9046811090979,33,hermatypic coral,r,castillohelmuth2005,1.52633934280303e-10
3_castillohelmuth2005,shallow,hard,16.1,annularis,8.096438598484848e-11,37.781273389387344,34,hermatypic coral,r,castillohelmuth2005,8.096438598484848e-11
3_castillohelmuth2005,shallow,hard,16.1,annularis,8.695786508049242e-11,37.781273389387344,34,hermatypic coral,r,castillohelmuth2005,8.695786508049242e-11
3_castillohelmuth2005,shallow,hard,16.1,annularis,1.2291626709280302e-10,37.781273389387344,34,hermatypic coral,r,castillohelmuth2005,1.2291626709280302e-10
3_castillohelmuth2005,shallow,hard,16.1,annularis,1.828011123816288e-11,37.65866662842876,35,hermatypic coral,r,castillohelmuth2005,1.828011123816288e-11
3_castillohelmuth2005,shallow,hard,16.1,annularis,1.828011123816288e-11,37.65866662842876,35,hermatypic coral,r,castillohelmuth2005,1.828011123816288e-11
3_castillohelmuth2005,shallow,hard,16.1,annularis,1.828011123816288e-11,37.65866662842876,35,hermatypic coral,r,castillohelmuth2005,1.828011123816288e-11
4_castillohelmuth2005,shallow,hard,16.1,annularis,2.8887382410037877e-11,38.40648062733848,29,hermatypic coral,r,castillohelmuth2005,2.8887382410037877e-11
4_castillohelmuth2005,shallow,hard,16.1,annularis,3.488580662878788e-11,38.40648062733848,29,hermatypic coral,r,castillohelmuth2005,3.488580662878788e-11
4_castillohelmuth2005,shallow,hard,16.1,annularis,3.1889067069128786e-11,38.40648062733848,29,hermatypic coral,r,castillohelmuth2005,3.1889067069128786e-11
4_castillohelmuth2005,shallow,hard,16.1,annularis,9.819316583806817e-11,38.15393102597508,31,hermatypic coral,r,castillohelmuth2005,9.819316583806817e-11
4_castillohelmuth2005,shallow,hard,16.1,annularis,1.2816056131628787e-10,38.15393102597508,31,hermatypic coral,r,castillohelmuth2005,1.2816056131628787e-10
4_castillohelmuth2005,shallow,hard,16.1,annularis,1.341540404119318e-10,38.15393102597508,31,hermatypic coral,r,castillohelmuth2005,1.341540404119318e-10
4_castillohelmuth2005,shallow,hard,16.1,annularis,1.254110775094697e-10,38.028897661970575,32,hermatypic coral,r,castillohelmuth2005,1.254110775094697e-10
4_castillohelmuth2005,shallow,hard,16.1,annularis,1.8834260800189393e-10,38.028897661970575,32,hermatypic coral,r,castillohelmuth2005,1.8834260800189393e-10
4_castillohelmuth2005,shallow,hard,16.1,annularis,2.0332630572916665e-10,38.028897661970575,32,hermatypic coral,r,castillohelmuth2005,2.0332630572916665e-10
4_castillohelmuth2005,shallow,hard,16.1,annularis,1.706094264441288e-10,37.9046811090979,33,hermatypic coral,r,castillohelmuth2005,1.706094264441288e-10
4_castillohelmuth2005,shallow,hard,16.1,annularis,2.0957198567708332e-10,37.9046811090979,33,hermatypic coral,r,castillohelmuth2005,2.0957198567708332e-10
4_castillohelmuth2005,shallow,hard,16.1,annularis,2.3354590205965907e-10,37.9046811090979,33,hermatypic coral,r,castillohelmuth2005,2.3354590205965907e-10
4_castillohelmuth2005,shallow,hard,16.1,annularis,1.3490075272253786e-10,37.781273389387344,34,hermatypic coral,r,castillohelmuth2005,1.3490075272253786e-10
4_castillohelmuth2005,shallow,hard,16.1,annularis,1.6786488776041665e-10,37.781273389387344,34,hermatypic coral,r,castillohelmuth2005,1.6786488776041665e-10
4_castillohelmuth2005,shallow,hard,16.1,annularis,1.8884206458333332e-10,37.781273389387344,34,hermatypic coral,r,castillohelmuth2005,1.8884206458333332e-10
4_castillohelmuth2005,shallow,hard,16.1,annularis,9.289892597064393e-12,37.65866662842876,35,hermatypic coral,r,castillohelmuth2005,9.289892597064393e-12
4_castillohelmuth2005,shallow,hard,16.1,annularis,9.289892597064393e-12,37.65866662842876,35,hermatypic coral,r,castillohelmuth2005,9.289892597064393e-12
4_castillohelmuth2005,shallow,hard,16.1,annularis,9.289892597064393e-12,37.65866662842876,35,hermatypic coral,r,castillohelmuth2005,9.289892597064393e-12
1_dodds2007,deep,hard,56.49,pertusa,8.273161333333333e-10,41.496578299840245,6.5,hermatypic coral,r,dodds2007,8.273161333333333e-10
1_dodds2007,deep,hard,56.49,pertusa,1.4539445999999999e-9,41.12889640811739,9,hermatypic coral,r,dodds2007,1.4539445999999999e-9
1_dodds2007,deep,hard,56.49,pertusa,9.606494666666666e-10,40.839409190745464,11,hermatypic coral,r,dodds2007,9.606494666666666e-10
9_silbiger2019,shallow,hard,9.14,franksi,9.69552556060606e-11,39.451022000851,21,hermatypic coral,r,silbiger2019,9.69552556060606e-11
9_silbiger2019,shallow,hard,9.14,franksi,1.0256968340909091e-10,38.79163670917708,26,hermatypic coral,r,silbiger2019,1.0256968340909091e-10
9_silbiger2019,shallow,hard,9.14,franksi,1.537759140151515e-10,38.53401335397749,28,hermatypic coral,r,silbiger2019,1.537759140151515e-10
9_silbiger2019,shallow,hard,9.14,franksi,1.470852340909091e-10,38.40648062733848,29,hermatypic coral,r,silbiger2019,1.470852340909091e-10
9_silbiger2019,shallow,hard,9.14,franksi,1.2802242924242424e-10,38.27978928434875,30,hermatypic coral,r,silbiger2019,1.2802242924242424e-10
9_silbiger2019,shallow,hard,9.14,franksi,1.3799963909090908e-10,38.15393102597508,31,hermatypic coral,r,silbiger2019,1.3799963909090908e-10
9_silbiger2019,shallow,hard,9.14,franksi,9.846226075757576e-11,37.9046811090979,33,hermatypic coral,r,silbiger2019,9.846226075757576e-11
9_silbiger2019,shallow,hard,9.14,franksi,1.5373025462121212e-10,37.781273389387344,34,hermatypic coral,r,silbiger2019,1.5373025462121212e-10
9_silbiger2019,shallow,hard,9.14,franksi,8.470281454545454e-11,37.53685305369666,36,hermatypic coral,r,silbiger2019,8.470281454545454e-11
10_silbiger2019,shallow,hard,9.14,franksi,7.735555219696969e-11,39.31735768778696,22,hermatypic coral,r,silbiger2019,7.735555219696969e-11
10_silbiger2019,shallow,hard,9.14,franksi,8.97899453030303e-11,38.79163670917708,26,hermatypic coral,r,silbiger2019,8.97899453030303e-11
10_silbiger2019,shallow,hard,9.14,franksi,1.7678881484848485e-10,38.53401335397749,28,hermatypic coral,r,silbiger2019,1.7678881484848485e-10
10_silbiger2019,shallow,hard,9.14,franksi,1.3122478636363635e-10,38.40648062733848,29,hermatypic coral,r,silbiger2019,1.3122478636363635e-10
10_silbiger2019,shallow,hard,9.14,franksi,1.3547675068181818e-10,38.27978928434875,30,hermatypic coral,r,silbiger2019,1.3547675068181818e-10
10_silbiger2019,shallow,hard,9.14,franksi,1.3506266666666665e-10,38.15393102597508,31,hermatypic coral,r,silbiger2019,1.3506266666666665e-10
10_silbiger2019,shallow,hard,9.14,franksi,1.3021304136363635e-10,38.028897661970575,32,hermatypic coral,r,silbiger2019,1.3021304136363635e-10
10_silbiger2019,shallow,hard,9.14,franksi,1.1950812916666667e-10,37.9046811090979,33,hermatypic coral,r,silbiger2019,1.1950812916666667e-10
10_silbiger2019,shallow,hard,9.14,franksi,1.8245780772727272e-10,37.781273389387344,34,hermatypic coral,r,silbiger2019,1.8245780772727272e-10
10_silbiger2019,shallow,hard,9.14,franksi,8.434483e-11,37.53685305369666,36,hermatypic coral,r,silbiger2019,8.434483e-11
11_silbiger2019,shallow,hard,9.14,franksi,6.92694578030303e-11,39.451022000851,21,hermatypic coral,r,silbiger2019,6.92694578030303e-11
11_silbiger2019,shallow,hard,9.14,franksi,8.605641196969697e-11,38.53401335397749,28,hermatypic coral,r,silbiger2019,8.605641196969697e-11
11_silbiger2019,shallow,hard,9.14,franksi,1.1315337704545455e-10,38.40648062733848,29,hermatypic coral,r,silbiger2019,1.1315337704545455e-10
11_silbiger2019,shallow,hard,9.14,franksi,1.0795381863636364e-10,38.27978928434875,30,hermatypic coral,r,silbiger2019,1.0795381863636364e-10
11_silbiger2019,shallow,hard,9.14,franksi,9.75409212121212e-11,38.15393102597508,31,hermatypic coral,r,silbiger2019,9.75409212121212e-11
11_silbiger2019,shallow,hard,9.14,franksi,1.0150883659090909e-10,38.028897661970575,32,hermatypic coral,r,silbiger2019,1.0150883659090909e-10
11_silbiger2019,shallow,hard,9.14,franksi,8.308436674242425e-11,37.9046811090979,33,hermatypic coral,r,silbiger2019,8.308436674242425e-11
11_silbiger2019,shallow,hard,9.14,franksi,1.4567824840909091e-10,37.781273389387344,34,hermatypic coral,r,silbiger2019,1.4567824840909091e-10
11_silbiger2019,shallow,hard,9.14,franksi,6.13297071969697e-11,37.53685305369666,36,hermatypic coral,r,silbiger2019,6.13297071969697e-11
12_silbiger2019,shallow,hard,9.14,franksi,6.775844492424243e-11,39.451022000851,21,hermatypic coral,r,silbiger2019,6.775844492424243e-11
12_silbiger2019,shallow,hard,9.14,franksi,9.357824280303032e-11,38.79163670917708,26,hermatypic coral,r,silbiger2019,9.357824280303032e-11
12_silbiger2019,shallow,hard,9.14,franksi,1.1231899704545455e-10,38.53401335397749,28,hermatypic coral,r,silbiger2019,1.1231899704545455e-10
12_silbiger2019,shallow,hard,9.14,franksi,1.4293292833333332e-10,38.40648062733848,29,hermatypic coral,r,silbiger2019,1.4293292833333332e-10
12_silbiger2019,shallow,hard,9.14,franksi,1.2492361931818182e-10,38.27978928434875,30,hermatypic coral,r,silbiger2019,1.2492361931818182e-10
12_silbiger2019,shallow,hard,9.14,franksi,1.4964504545454546e-10,38.028897661970575,32,hermatypic coral,r,silbiger2019,1.4964504545454546e-10
12_silbiger2019,shallow,hard,9.14,franksi,1.0662615083333332e-10,38.028897661970575,32,hermatypic coral,r,silbiger2019,1.0662615083333332e-10
12_silbiger2019,shallow,hard,9.14,franksi,1.6623750378787878e-10,37.9046811090979,33,hermatypic coral,r,silbiger2019,1.6623750378787878e-10
12_silbiger2019,shallow,hard,9.14,franksi,1.1928390409090907e-10,37.781273389387344,34,hermatypic coral,r,silbiger2019,1.1928390409090907e-10
12_silbiger2019,shallow,hard,9.14,franksi,1.4671476977272727e-10,37.53685305369666,36,hermatypic coral,r,silbiger2019,1.4671476977272727e-10
5_silbiger2019,shallow,hard,32.27,franksi,-4.024987833333333e-11,39.052727987717724,24,hermatypic coral,r,silbiger2019,4.024987833333333e-11
5_silbiger2019,shallow,hard,32.27,franksi,-3.3613904469696965e-11,38.79163670917708,26,hermatypic coral,r,silbiger2019,3.3613904469696965e-11
5_silbiger2019,shallow,hard,32.27,franksi,-4.450399431818182e-11,38.66239587389746,27,hermatypic coral,r,silbiger2019,4.450399431818182e-11
5_silbiger2019,shallow,hard,32.27,franksi,-7.065127303030303e-11,38.40648062733848,29,hermatypic coral,r,silbiger2019,7.065127303030303e-11
5_silbiger2019,shallow,hard,32.27,franksi,-6.943924946969697e-11,38.15393102597508,31,hermatypic coral,r,silbiger2019,6.943924946969697e-11
5_silbiger2019,shallow,hard,32.27,franksi,-6.493660083333332e-11,38.028897661970575,32,hermatypic coral,r,silbiger2019,6.493660083333332e-11
5_silbiger2019,shallow,hard,32.27,franksi,-8.478748803030302e-11,37.781273389387344,34,hermatypic coral,r,silbiger2019,8.478748803030302e-11
5_silbiger2019,shallow,hard,32.27,franksi,-3.569087166666667e-11,37.53685305369666,36,hermatypic coral,r,silbiger2019,3.569087166666667e-11
6_silbiger2019,shallow,hard,32.27,franksi,-2.840766333333333e-11,39.052727987717724,24,hermatypic coral,r,silbiger2019,2.840766333333333e-11
6_silbiger2019,shallow,hard,32.27,franksi,-3.8555319848484856e-11,38.79163670917708,26,hermatypic coral,r,silbiger2019,3.8555319848484856e-11
6_silbiger2019,shallow,hard,32.27,franksi,-5.652832409090909e-11,38.66239587389746,27,hermatypic coral,r,silbiger2019,5.652832409090909e-11
6_silbiger2019,shallow,hard,32.27,franksi,-8.008218196969698e-11,38.40648062733848,29,hermatypic coral,r,silbiger2019,8.008218196969698e-11
6_silbiger2019,shallow,hard,32.27,franksi,-7.1962195e-11,38.15393102597508,31,hermatypic coral,r,silbiger2019,7.1962195e-11
6_silbiger2019,shallow,hard,32.27,franksi,-7.084295704545455e-11,38.028897661970575,32,hermatypic coral,r,silbiger2019,7.084295704545455e-11
6_silbiger2019,shallow,hard,32.27,franksi,-7.772202507575757e-11,37.781273389387344,34,hermatypic coral,r,silbiger2019,7.772202507575757e-11
6_silbiger2019,shallow,hard,32.27,franksi,-4.783356674242424e-11,37.53685305369666,36,hermatypic coral,r,silbiger2019,4.783356674242424e-11
7_silbiger2019,shallow,hard,32.27,franksi,-3.236034825757576e-11,39.052727987717724,24,hermatypic coral,r,silbiger2019,3.236034825757576e-11
7_silbiger2019,shallow,hard,32.27,franksi,-1.5522290909090908e-11,38.79163670917708,26,hermatypic coral,r,silbiger2019,1.5522290909090908e-11
7_silbiger2019,shallow,hard,32.27,franksi,-3.843687401515151e-11,38.66239587389746,27,hermatypic coral,r,silbiger2019,3.843687401515151e-11
7_silbiger2019,shallow,hard,32.27,franksi,-5.4671274924242414e-11,38.40648062733848,29,hermatypic coral,r,silbiger2019,5.4671274924242414e-11
7_silbiger2019,shallow,hard,32.27,franksi,-7.14842406060606e-11,38.15393102597508,31,hermatypic coral,r,silbiger2019,7.14842406060606e-11
7_silbiger2019,shallow,hard,32.27,franksi,-4.8663607272727275e-11,38.028897661970575,32,hermatypic coral,r,silbiger2019,4.8663607272727275e-11
7_silbiger2019,shallow,hard,32.27,franksi,-4.76348278030303e-11,37.781273389387344,34,hermatypic coral,r,silbiger2019,4.76348278030303e-11
7_silbiger2019,shallow,hard,32.27,franksi,-3.232449833333333e-11,37.53685305369666,36,hermatypic coral,r,silbiger2019,3.232449833333333e-11
8_silbiger2019,shallow,hard,32.27,franksi,-1.072664303030303e-11,39.052727987717724,24,hermatypic coral,r,silbiger2019,1.072664303030303e-11
8_silbiger2019,shallow,hard,32.27,franksi,-3.585777704545454e-11,38.79163670917708,26,hermatypic coral,r,silbiger2019,3.585777704545454e-11
8_silbiger2019,shallow,hard,32.27,franksi,-4.563148568181818e-11,38.66239587389746,27,hermatypic coral,r,silbiger2019,4.563148568181818e-11
8_silbiger2019,shallow,hard,32.27,franksi,-5.793816833333333e-11,38.40648062733848,29,hermatypic coral,r,silbiger2019,5.793816833333333e-11
8_silbiger2019,shallow,hard,32.27,franksi,-8.329691871212123e-11,38.15393102597508,31,hermatypic coral,r,silbiger2019,8.329691871212123e-11
8_silbiger2019,shallow,hard,32.27,franksi,-4.192323462121212e-11,38.028897661970575,32,hermatypic coral,r,silbiger2019,4.192323462121212e-11
8_silbiger2019,shallow,hard,32.27,franksi,-6.236539477272726e-11,37.781273389387344,34,hermatypic coral,r,silbiger2019,6.236539477272726e-11
8_silbiger2019,shallow,hard,32.27,franksi,-2.8058421439393938e-11,37.53685305369666,36,hermatypic coral,r,silbiger2019,2.8058421439393938e-11
1_hadjioannou2019,shallow,hard,34.58,caespitosa,-2.0889037424242423e-11,39.99489271601007,17,hermatypic coral,r,hadjioannou2019,2.0889037424242423e-11
1_hadjioannou2019,shallow,hard,34.58,caespitosa,-3.509358287878788e-11,39.052727987717724,24,hermatypic coral,r,hadjioannou2019,3.509358287878788e-11
1_hadjioannou2019,shallow,hard,34.58,caespitosa,-1.328542781060606e-10,38.40648062733848,29,hermatypic coral,r,hadjioannou2019,1.328542781060606e-10
2_hadjioannou2019,shallow,hard,34.58,caespitosa,-2.5902406439393936e-11,39.99489271601007,17,hermatypic coral,r,hadjioannou2019,2.5902406439393936e-11
2_hadjioannou2019,shallow,hard,34.58,caespitosa,-4.512032083333333e-11,39.052727987717724,24,hermatypic coral,r,hadjioannou2019,4.512032083333333e-11
2_hadjioannou2019,shallow,hard,34.58,caespitosa,-1.6794786098484845e-10,38.40648062733848,29,hermatypic coral,r,hadjioannou2019,1.6794786098484845e-10
2_juillet-leclerc2014,shallow,hard,43.7328,sp.,-1.1354215745454545e-7,39.31735768778696,22,hermatypic coral,r,juillet-leclerc2014,1.1354215745454545e-7
2_juillet-leclerc2014,shallow,hard,43.7328,sp.,-1.959255769090909e-7,38.92174449622782,25,hermatypic coral,r,juillet-leclerc2014,1.959255769090909e-7
2_juillet-leclerc2014,shallow,hard,43.7328,sp.,-2.666509655454545e-7,38.53401335397749,28,hermatypic coral,r,juillet-leclerc2014,2.666509655454545e-7
1_rodolfo-metalpa2006,shallow,hard,44.03,caespitosa,-5.756578947679924e-5,39.58559823145258,20,hermatypic coral,r,rodolfo-metalpa2006,5.756578947679924e-5
1_rodolfo-metalpa2006,shallow,hard,44.03,caespitosa,-5.3453947372159086e-5,39.052727987717724,24,hermatypic coral,r,rodolfo-metalpa2006,5.3453947372159086e-5
1_rodolfo-metalpa2006,shallow,hard,44.03,caespitosa,-5.607057415956439e-5,38.79163670917708,26,hermatypic coral,r,rodolfo-metalpa2006,5.607057415956439e-5
1_rodolfo-metalpa2006,shallow,hard,44.03,caespitosa,-5.7939593300189396e-5,38.53401335397749,28,hermatypic coral,r,rodolfo-metalpa2006,5.7939593300189396e-5
1_dori2014,deep,hard,40,cornigera,4.3423654545454544e-12,41.275184497778135,8,hermatypic coral,r,dori2014,4.3423654545454544e-12
1_dori2014,deep,hard,40,cornigera,6.263027095959596e-12,40.696188397511214,12,hermatypic coral,r,dori2014,6.263027095959596e-12
1_dori2014,deep,hard,40,cornigera,7.582438137626262e-12,40.1332115564597,16,hermatypic coral,r,dori2014,7.582438137626262e-12
1_naumann2014,deep,hard,42.23,oculata,1.1557219794823232e-11,40.696188397511214,12,hermatypic coral,r,naumann2014,1.1557219794823232e-11
1_naumann2014,deep,hard,42.23,oculata,6.573168759469696e-12,41.12889640811739,9,hermatypic coral,r,naumann2014,6.573168759469696e-12
1_naumann2014,deep,hard,42.23,oculata,6.500936136363637e-12,41.570904967043965,6,hermatypic coral,r,naumann2014,6.500936136363637e-12
2_naumann2014,deep,hard,42.23,pertusa,1.523648001262626e-11,40.696188397511214,12,hermatypic coral,r,naumann2014,1.523648001262626e-11
2_naumann2014,deep,hard,42.23,pertusa,1.4920950833333335e-11,41.12889640811739,9,hermatypic coral,r,naumann2014,1.4920950833333335e-11
2_naumann2014,deep,hard,42.23,pertusa,1.6604834665404042e-11,41.570904967043965,6,hermatypic coral,r,naumann2014,1.6604834665404042e-11
1_edmunds2011,shallow,hard,21.56,damicornis,4.716887638979725e-4,38.79163670917708,26,brooding coral,r,edmunds2011,4.716887638979725e-4
1_edmunds2011,shallow,hard,21.56,damicornis,5.77629555264879e-4,38.66239587389746,27,brooding coral,r,edmunds2011,5.77629555264879e-4
1_edmunds2011,shallow,hard,21.56,damicornis,7.541975408763896e-4,38.53401335397749,28,brooding coral,r,edmunds2011,7.541975408763896e-4
1_edmunds2011,shallow,hard,21.56,damicornis,5.927639568345323e-4,38.40648062733848,29,brooding coral,r,edmunds2011,5.927639568345323e-4
1_edmunds2011,shallow,hard,21.56,damicornis,4.8682316546762587e-4,38.27978928434875,30,brooding coral,r,edmunds2011,4.8682316546762587e-4
2_edmunds2011,shallow,hard,21.56,hystrix,8.260012426422498e-5,38.79163670917708,26,brooding coral,r,edmunds2011,8.260012426422498e-5
2_edmunds2011,shallow,hard,21.56,hystrix,3.427026291693917e-4,38.66239587389746,27,brooding coral,r,edmunds2011,3.427026291693917e-4
2_edmunds2011,shallow,hard,21.56,hystrix,3.444600784826684e-4,38.53401335397749,28,brooding coral,r,edmunds2011,3.444600784826684e-4
2_edmunds2011,shallow,hard,21.56,hystrix,2.3725567037279264e-4,38.40648062733848,29,brooding coral,r,edmunds2011,2.3725567037279264e-4
2_edmunds2011,shallow,hard,21.56,hystrix,1.722300392413342e-4,38.27978928434875,30,brooding coral,r,edmunds2011,1.722300392413342e-4
3_edmunds2011,shallow,hard,21.56,pistillata,6.274094310006539e-4,38.79163670917708,26,brooding coral,r,edmunds2011,6.274094310006539e-4
3_edmunds2011,shallow,hard,21.56,pistillata,7.012223086984956e-4,38.53401335397749,28,brooding coral,r,edmunds2011,7.012223086984956e-4
3_edmunds2011,shallow,hard,21.56,pistillata,3.9191121648136034e-4,38.27978928434875,30,brooding coral,r,edmunds2011,3.9191121648136034e-4
1_edmunds2001,shallow,hard,24.56,astreoides,5.886200130804446e-4,38.79163670917708,26,brooding coral,r,edmunds2001,5.886200130804446e-4
1_edmunds2001,shallow,hard,24.56,astreoides,8.502289077828646e-4,38.53401335397749,28,brooding coral,r,edmunds2001,8.502289077828646e-4
1_edmunds2001,shallow,hard,24.56,astreoides,9.156311314584696e-4,37.9046811090979,33,brooding coral,r,edmunds2001,9.156311314584696e-4
2_rodriguez-lanetty2009,shallow,hard,-22.33,millepora,2.616088947024199e-4,39.052727987717724,24,brooding coral,r,rodriguez-lanetty2009,2.616088947024199e-4
2_rodriguez-lanetty2009,shallow,hard,-22.33,millepora,2.616088947024199e-4,38.53401335397749,28,brooding coral,r,rodriguez-lanetty2009,2.616088947024199e-4
2_rodriguez-lanetty2009,shallow,hard,-22.33,millepora,3.9241334205362976e-4,38.15393102597508,31,brooding coral,r,rodriguez-lanetty2009,3.9241334205362976e-4
2_higuchi2015,shallow,hard,33.9481,pruinosa,4.6212121212121205e-10,39.18459605453426,23,hermatypic coral,r,higuchi2015,4.6212121212121205e-10
2_higuchi2015,shallow,hard,33.9481,pruinosa,5.53030303030303e-10,39.857524030741274,18,hermatypic coral,r,higuchi2015,5.53030303030303e-10
2_higuchi2015,shallow,hard,33.9481,pruinosa,3.7878787878787875e-11,40.55396862327563,13,hermatypic coral,r,higuchi2015,3.7878787878787875e-11
1_al-sofyani2013,shallow,hard,21.4,damicornis,1.5882386573333335e-12,38.92174449622782,25,hermatypic coral,r,al-sofyani2013,1.5882386573333335e-12
1_al-sofyani2013,shallow,hard,21.4,damicornis,2.1284937546666667e-12,38.27978928434875,30,hermatypic coral,r,al-sofyani2013,2.1284937546666667e-12
1_al-sofyani2013,shallow,hard,21.4,damicornis,1.5940158213333332e-12,37.65866662842876,35,hermatypic coral,r,al-sofyani2013,1.5940158213333332e-12
2_al-sofyani2013,shallow,hard,21.4,verrucosa,1.4158865986666666e-12,38.92174449622782,25,hermatypic coral,r,al-sofyani2013,1.4158865986666666e-12
2_al-sofyani2013,shallow,hard,21.4,verrucosa,1.9273762346666665e-12,38.27978928434875,30,hermatypic coral,r,al-sofyani2013,1.9273762346666665e-12
2_al-sofyani2013,shallow,hard,21.4,verrucosa,1.864188504e-12,37.65866662842876,35,hermatypic coral,r,al-sofyani2013,1.864188504e-12
