tpc_grp,depth_broad,broad_coral,latitude,species,mol_gCmin,sd_molgCmin,temp,cnidarian_type,metabolic_category,study_id
2_aichelman2019,deep,hard,37.8992,poculata,NA,NA,9,hermatypic coral,gpp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,NA,NA,12,hermatypic coral,gpp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,NA,NA,15,hermatypic coral,gpp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,NA,NA,18,hermatypic coral,gpp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,NA,NA,22,hermatypic coral,gpp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,NA,NA,26,hermatypic coral,gpp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,NA,NA,29,hermatypic coral,gpp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,NA,NA,32,hermatypic coral,gpp,aichelman2019
1_jurriaans2019,shallow,hard,-23.26,spp,NA,NA,22,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,NA,NA,23,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,NA,NA,24,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,NA,NA,25,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,NA,NA,26,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,NA,NA,27,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,NA,NA,28,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,NA,NA,28,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,NA,NA,29,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,NA,NA,30,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,NA,NA,31,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,NA,NA,32,hermatypic coral,gpp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,NA,NA,33,hermatypic coral,gpp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,NA,NA,23,hermatypic coral,gpp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,NA,NA,24,hermatypic coral,gpp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,NA,NA,25,hermatypic coral,gpp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,NA,NA,26,hermatypic coral,gpp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,NA,NA,27,hermatypic coral,gpp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,NA,NA,28,hermatypic coral,gpp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,NA,NA,29,hermatypic coral,gpp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,NA,NA,29,hermatypic coral,gpp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,NA,NA,30,hermatypic coral,gpp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,NA,NA,31,hermatypic coral,gpp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,NA,NA,32,hermatypic coral,gpp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,NA,NA,33,hermatypic coral,gpp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,NA,NA,34,hermatypic coral,gpp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,NA,NA,22,hermatypic coral,gpp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,NA,NA,23,hermatypic coral,gpp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,NA,NA,24,hermatypic coral,gpp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,NA,NA,25,hermatypic coral,gpp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,NA,NA,26,hermatypic coral,gpp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,NA,NA,27,hermatypic coral,gpp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,NA,NA,28,hermatypic coral,gpp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,NA,NA,29,hermatypic coral,gpp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,NA,NA,30,hermatypic coral,gpp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,NA,NA,30,hermatypic coral,gpp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,NA,NA,31,hermatypic coral,gpp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,NA,NA,32,hermatypic coral,gpp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,NA,NA,33,hermatypic coral,gpp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,NA,NA,34,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,NA,NA,22,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,NA,NA,23,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,NA,NA,24,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,NA,NA,25,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,NA,NA,26,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,NA,NA,27,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,NA,NA,28,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,NA,NA,28,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,NA,NA,29,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,NA,NA,30,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,NA,NA,31,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,NA,NA,32,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-18.37,cylindrica,NA,NA,33,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,NA,NA,23,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,NA,NA,24,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,NA,NA,25,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,NA,NA,26,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,NA,NA,27,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,NA,NA,28,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,NA,NA,29,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,NA,NA,29,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,NA,NA,30,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,NA,NA,31,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,NA,NA,32,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,NA,NA,33,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,NA,NA,34,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,NA,NA,22,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,NA,NA,23,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,NA,NA,24,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,NA,NA,25,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,NA,NA,26,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,NA,NA,27,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,NA,NA,28,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,NA,NA,29,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,NA,NA,30,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,NA,NA,30,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,NA,NA,31,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,NA,NA,32,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,NA,NA,33,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,NA,NA,34,hermatypic coral,gpp,jurriaans2019
1_jurriaans2021,shallow,hard,42.5,caespitosa,NA,NA,12,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,NA,NA,13,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,NA,NA,14,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,NA,NA,15,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,NA,NA,16,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,NA,NA,17,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,NA,NA,18,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,NA,NA,18,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,NA,NA,19,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,NA,NA,20,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,NA,NA,21,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,NA,NA,22,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,NA,NA,23,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,NA,NA,12,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,NA,NA,13,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,NA,NA,14,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,NA,NA,15,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,NA,NA,16,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,NA,NA,17,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,NA,NA,18,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,NA,NA,18,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,NA,NA,19,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,NA,NA,20,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,NA,NA,21,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,NA,NA,22,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,NA,NA,23,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,NA,NA,22,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,NA,NA,23,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,NA,NA,24,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,NA,NA,25,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,NA,NA,26,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,NA,NA,27,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,NA,NA,28,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,NA,NA,28,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,NA,NA,29,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,NA,NA,30,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,NA,NA,31,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,NA,NA,32,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,NA,NA,22,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,NA,NA,23,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,NA,NA,24,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,NA,NA,25,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,NA,NA,26,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,NA,NA,27,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,NA,NA,28,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,NA,NA,28,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,NA,NA,29,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,NA,NA,30,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,NA,NA,31,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,NA,NA,32,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,NA,NA,33,hermatypic coral,gpp,jurriaans2021
1_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,19,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,20,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,21,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,22,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,23,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,24,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,24,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,25,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,26,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,27,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,28,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,29,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,30,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,31,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,23,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,24,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,25,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,26,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,27,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,28,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,29,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,29,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,30,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,31,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,32,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,33,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,NA,NA,34,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,19,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,20,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,21,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,22,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,23,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,24,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,24,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,25,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,26,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,27,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,28,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,29,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,30,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,31,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,23,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,24,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,25,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,26,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,27,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,28,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,29,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,29,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,30,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,31,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,32,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,33,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,NA,NA,34,hermatypic coral,gpp,jurriaans2020
1_zelli2023,shallow,soft,0,flava,NA,NA,26,soft coral,gpp,zelli2023
2_zelli2023,shallow,soft,0,flava,NA,NA,26,soft coral,gpp,zelli2023
1_zelli2023,shallow,soft,0,flava,NA,NA,28,soft coral,gpp,zelli2023
2_zelli2023,shallow,soft,0,flava,NA,NA,28,soft coral,gpp,zelli2023
1_zelli2023,shallow,soft,0,flava,NA,NA,30,soft coral,gpp,zelli2023
2_zelli2023,shallow,soft,0,flava,NA,NA,30,soft coral,gpp,zelli2023
1_zelli2023,shallow,soft,0,flava,NA,NA,32,soft coral,gpp,zelli2023
2_zelli2023,shallow,soft,0,flava,NA,NA,32,soft coral,gpp,zelli2023
1_puntin2023,shallow,hard,22.3054,fascicularis,NA,NA,21.21,hermatypic coral,gpp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,NA,NA,23.09,hermatypic coral,gpp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,NA,NA,23.97,hermatypic coral,gpp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,NA,NA,24.44,hermatypic coral,gpp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,NA,NA,25.1,hermatypic coral,gpp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,NA,NA,26.24,hermatypic coral,gpp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,NA,NA,27.15,hermatypic coral,gpp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,NA,NA,28.08,hermatypic coral,gpp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,NA,NA,30.08,hermatypic coral,gpp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,NA,NA,32.1,hermatypic coral,gpp,puntin2023
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,NA,NA,20,hermatypic coral,gpp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,NA,NA,22,hermatypic coral,gpp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,NA,NA,24,hermatypic coral,gpp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,NA,NA,26,hermatypic coral,gpp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,NA,NA,28,hermatypic coral,gpp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,NA,NA,30,hermatypic coral,gpp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,NA,NA,32,hermatypic coral,gpp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,NA,NA,20,hermatypic coral,gpp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,NA,NA,22,hermatypic coral,gpp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,NA,NA,24,hermatypic coral,gpp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,NA,NA,26,hermatypic coral,gpp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,NA,NA,28,hermatypic coral,gpp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,NA,NA,30,hermatypic coral,gpp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,NA,NA,20,hermatypic coral,gpp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,NA,NA,22,hermatypic coral,gpp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,NA,NA,24,hermatypic coral,gpp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,NA,NA,26,hermatypic coral,gpp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,NA,NA,28,hermatypic coral,gpp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,NA,NA,30,hermatypic coral,gpp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,NA,NA,32,hermatypic coral,gpp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,NA,NA,20,hermatypic coral,gpp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,NA,NA,22,hermatypic coral,gpp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,NA,NA,24,hermatypic coral,gpp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,NA,NA,26,hermatypic coral,gpp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,NA,NA,28,hermatypic coral,gpp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,NA,NA,30,hermatypic coral,gpp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,NA,NA,32,hermatypic coral,gpp,rodolfo-metalpa2014
1_aichelman2019,shallow,hard,41.4774,poculata,-1.1122402926829268e-11,6.873479041071666e-12,6,hermatypic coral,gpp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,-3.3875341463414733e-13,1.2180426890893819e-11,9,hermatypic coral,gpp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,-6.467110162601626e-12,2.1846256766736403e-11,12,hermatypic coral,gpp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,8.807588048780487e-12,2.1772189120585543e-11,15,hermatypic coral,gpp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,-1.3437217723577233e-11,5.592108281636791e-13,18,hermatypic coral,gpp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,-1.6116448780487823e-12,7.377139105291407e-12,22,hermatypic coral,gpp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,6.6929456910569126e-12,2.2072163128559628e-11,26,hermatypic coral,gpp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,-1.231317235772357e-11,1.0247261009583841e-11,29,hermatypic coral,gpp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,-2.1243943495934957e-11,-3.855221727154341e-12,32,hermatypic coral,gpp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,-7.390982926829264e-13,5.777277572998705e-12,6,hermatypic coral,gpp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,-7.226738943089429e-12,1.9398320551094722e-11,9,hermatypic coral,gpp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,-1.242095756097561e-11,1.439134659192348e-11,12,hermatypic coral,gpp,aichelman2019
