tpc_grp,lichen_type,elevation_broad,latitude,species,mol_gCmin,inv_T,temp,metabolic_category,study_id,paper_unit
2_sundberg1997,green algae,neutral,64.14,glauca,3.456983225806451e-4,41.570904967043965,6,npp,sundberg1997,2
2_sundberg1997,green algae,neutral,64.14,glauca,5.846996516129032e-4,40.839409190745464,11,npp,sundberg1997,2
2_sundberg1997,green algae,neutral,64.14,glauca,8.663797741935483e-4,40.1332115564597,16,npp,sundberg1997,2
2_sundberg1997,green algae,neutral,64.14,glauca,8.066294322580644e-4,39.451022000851,21,npp,sundberg1997,2
1_tretiach1997,green algae,neutral,45.39,baldensis,3.2053873741935484e-4,42.17524303670842,2,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,2.901674535483871e-4,42.17524303670842,2,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,2.7795929419354836e-4,42.17524303670842,2,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,2.5364879806451615e-4,42.17524303670842,2,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,2.4763611290322575e-4,42.022517188304626,3,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,2.354183322580645e-4,42.17524303670842,2,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,2.172167264516129e-4,42.17524303670842,2,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,2.5976730967741934e-4,42.17524303670842,2,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,2.7218711419354835e-4,41.87089345679351,4,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,3.2692661419354835e-4,41.87089345679351,4,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,3.329585419354838e-4,41.87089345679351,4,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,3.634164077419354e-4,41.87089345679351,4,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,3.9382617290322576e-4,41.87089345679351,4,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,4.1206626e-4,41.87089345679351,4,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,4.3638637548387097e-4,41.87089345679351,4,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,4.730012322580644e-4,41.720359955241136,5,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,5.155614348387095e-4,41.720359955241136,5,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,5.338207625806451e-4,41.570904967043965,6,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,5.611712709677419e-4,41.720359955241136,5,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,6.128707567741935e-4,41.570904967043965,6,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,4.306430574193548e-4,41.42251694288889,7,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,4.550112735483871e-4,41.42251694288889,7,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,5.097122922580645e-4,41.42251694288889,7,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,5.219589329032258e-4,41.275184497778135,8,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,5.523494574193547e-4,41.275184497778135,8,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,5.462309477419355e-4,41.42251694288889,7,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,5.766310916129032e-4,41.42251694288889,7,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,6.071563006451612e-4,41.275184497778135,8,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,6.253867664516128e-4,41.275184497778135,8,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,6.497068819354838e-4,41.275184497778135,8,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,6.740654787096774e-4,41.275184497778135,8,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.043020780645161e-4,41.42251694288889,7,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,6.799819625806451e-4,41.42251694288889,7,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,6.921901219354838e-4,41.275184497778135,8,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.468911406451612e-4,41.42251694288889,7,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.651119870967741e-4,41.42251694288889,7,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.894705838709678e-4,41.275184497778135,8,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.651697090322579e-4,41.275184497778135,8,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.591377812903226e-4,41.275184497778135,8,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.591955032258065e-4,41.275184497778135,8,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.165679593548386e-4,41.275184497778135,8,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.287953574193548e-4,41.275184497778135,8,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.348465258064515e-4,41.275184497778135,8,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.289300419354839e-4,41.12889640811739,9,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,6.803186729032257e-4,40.9836416088657,10,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.168277070967742e-4,40.9836416088657,10,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.594167696774193e-4,40.9836416088657,10,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,6.255695516129031e-4,41.12889640811739,9,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,5.769197012903225e-4,41.12889640811739,9,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,4.7979316451612897e-4,40.9836416088657,10,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,4.980524903225806e-4,40.9836416088657,10,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,5.163118180645162e-4,40.839409190745464,11,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,5.527919903225805e-4,40.839409190745464,11,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,5.345230432258064e-4,40.9836416088657,10,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,5.162637154838709e-4,40.9836416088657,10,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,6.135441774193548e-4,40.9836416088657,10,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,6.682548174193548e-4,40.9836416088657,10,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,6.86466042580645e-4,40.9836416088657,10,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.052256251612903e-4,40.41273940989142,14,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.842756212903225e-4,40.41273940989142,14,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,9.119177458064516e-4,40.55396862327563,13,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,9.422986509677419e-4,40.55396862327563,13,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,9.605387361290323e-4,40.55396862327563,13,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,9.666572477419354e-4,40.41273940989142,14,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,9.484556419354839e-4,40.41273940989142,14,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,9.545837709677417e-4,40.41273940989142,14,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,0.0010821970354838709,40.41273940989142,14,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,0.001063918467096774,40.55396862327563,13,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,0.0010639954296774192,40.41273940989142,14,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,0.0010578865412903227,40.41273940989142,14,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,0.001033585666451613,40.41273940989142,14,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,0.0010031855206451613,40.41273940989142,14,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,0.001064245558064516,40.1332115564597,16,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,0.0010338357929032256,40.1332115564597,16,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,9.183344864516129e-4,40.1332115564597,16,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,8.939951303225806e-4,40.1332115564597,16,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,8.760147909677418e-4,39.99489271601007,17,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,0.001015884315483871,39.857524030741274,18,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,0.0010583290741935484,39.99489271601007,17,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,0.0010826539993548387,39.99489271601007,17,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,0.0011130685741935482,39.99489271601007,17,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,0.0011373598296774191,39.99489271601007,17,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,0.001155619155483871,39.99489271601007,17,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,0.0011678657961290322,39.99489271601007,17,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,0.0011192448058064514,39.857524030741274,18,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,0.0010949054496774192,39.99489271601007,17,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,0.001016317229032258,39.451022000851,21,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,9.615969696774192e-4,39.451022000851,21,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,9.921221787096773e-4,39.451022000851,21,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,8.705216012903224e-4,39.451022000851,21,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,8.1580134e-4,39.451022000851,21,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.854011961290321e-4,39.451022000851,21,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.85353095483871e-4,39.451022000851,21,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.85324233548387e-4,39.451022000851,21,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.36684002580645e-4,39.451022000851,21,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.123831277419354e-4,39.451022000851,21,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.001845896774194e-4,39.451022000851,21,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,6.939987367741934e-4,39.58559823145258,20,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.243796419354839e-4,39.58559823145258,20,npp,tretiach1997,1
1_tretiach1997,green algae,neutral,45.39,baldensis,7.547701645161289e-4,39.58559823145258,20,npp,tretiach1997,1
1_zotz1998,cyanobacteria,high,8,tomentosa,2.3721275019718317e-7,40.696188397511214,12,npp,zotz1998,1
1_zotz1998,cyanobacteria,high,8,tomentosa,4.981467753802818e-7,40.41273940989142,14,npp,zotz1998,1
1_zotz1998,cyanobacteria,high,8,tomentosa,6.997776129577466e-7,40.1332115564597,16,npp,zotz1998,1
1_zotz1998,cyanobacteria,high,8,tomentosa,8.183839881690142e-7,39.857524030741274,18,npp,zotz1998,1
1_zotz1998,cyanobacteria,high,8,tomentosa,1.067457375774648e-6,39.58559823145258,20,npp,zotz1998,1
1_zotz1998,cyanobacteria,high,8,tomentosa,1.2809488512676058e-6,39.31735768778696,22,npp,zotz1998,1
1_zotz1998,cyanobacteria,high,8,tomentosa,1.1504818383098593e-6,39.052727987717724,24,npp,zotz1998,1
1_zotz1998,cyanobacteria,high,8,tomentosa,1.067457375774648e-6,38.79163670917708,26,npp,zotz1998,1
1_zotz1998,cyanobacteria,high,8,tomentosa,9.429206822535214e-7,38.53401335397749,28,npp,zotz1998,1
1_zotz1998,cyanobacteria,high,8,tomentosa,9.014084507042255e-7,38.27978928434875,30,npp,zotz1998,1
1_zotz1998,cyanobacteria,high,8,tomentosa,7.768717566197185e-7,38.028897661970575,32,npp,zotz1998,1
1_zotz1998,cyanobacteria,high,8,tomentosa,6.523350630985917e-7,37.781273389387344,34,npp,zotz1998,1
1_zotz1998,cyanobacteria,high,8,tomentosa,4.7442550039436634e-7,37.53685305369666,36,npp,zotz1998,1
1_zotz1998,cyanobacteria,high,8,tomentosa,3.14306893971831e-7,37.295574872409844,38,npp,zotz1998,1
1_zotz1998,cyanobacteria,high,8,tomentosa,1.363973313802817e-7,37.05737864138695,40,npp,zotz1998,1
1_zotz1998,cyanobacteria,high,8,tomentosa,-2.9058561898591554e-7,36.822205684754316,42,npp,zotz1998,1
2_kappen2000,green algae,neutral,-72.18,frigida,3.6304573430280993e-7,42.99603151213456,-3.2525766,npp,kappen2000,2
2_kappen2000,green algae,neutral,-72.18,frigida,8.86140327198364e-7,42.21407696878746,1.746881676,npp,kappen2000,2
2_kappen2000,green algae,neutral,-72.18,frigida,9.646570817238505e-7,41.46819773148629,6.691390665,npp,kappen2000,2
2_kappen2000,green algae,neutral,-72.18,frigida,9.967010709687192e-7,40.835334961066295,11.02835026,npp,kappen2000,2
2_kappen2000,green algae,neutral,-72.18,frigida,7.416869022191926e-7,40.19290640021421,15.57055198,npp,kappen2000,2
2_kappen2000,green algae,neutral,-72.18,frigida,7.088099182004089e-7,39.642594243872686,19.57852453,npp,kappen2000,2
2_kappen2000,green algae,neutral,-72.18,frigida,2.9368728167840644e-7,38.829830324770974,25.70575148,npp,kappen2000,2
1_lange1991,green algae,neutral,53.728189,portentosa,8.724087591600001e-7,41.87089345679351,4,npp,lange1991,1
1_lange1991,green algae,neutral,53.728189,portentosa,1.2192700728000002e-6,41.275184497778135,8,npp,lange1991,1
1_lange1991,green algae,neutral,53.728189,portentosa,1.5661313868000002e-6,40.696188397511214,12,npp,lange1991,1
1_lange1991,green algae,neutral,53.728189,portentosa,2.0181021900000003e-6,40.27249044438772,15,npp,lange1991,1
1_lange1991,green algae,neutral,53.728189,portentosa,2.249343066e-6,39.58559823145258,20,npp,lange1991,1
1_lange1991,green algae,neutral,53.728189,portentosa,2.1127007304e-6,38.92174449622782,25,npp,lange1991,1
1_lange1991,green algae,neutral,53.728189,portentosa,2.0286131388000005e-6,38.27978928434875,30,npp,lange1991,1
2_coxson2003,green algae,neutral,53.37,sarmentosa,5.832007876997651e-7,42.4840495022893,0,npp,coxson2003,2
2_coxson2003,green algae,neutral,53.37,sarmentosa,9.013103082632735e-7,41.720359955241136,5,npp,coxson2003,2
2_coxson2003,green algae,neutral,53.37,sarmentosa,1.0679391047489206e-6,40.27249044438772,15,npp,coxson2003,2
2_coxson2003,green algae,neutral,53.37,sarmentosa,1.0224948875255625e-6,38.92174449622782,25,npp,coxson2003,2
4_coxson2003,green algae,neutral,53.37,sarmentosa,9.013103082632735e-7,41.720359955241136,5,npp,coxson2003,4
4_coxson2003,green algae,neutral,53.37,sarmentosa,1.2648640460501399e-6,40.27249044438772,15,npp,coxson2003,4
4_coxson2003,green algae,neutral,53.37,sarmentosa,1.666287964856472e-6,38.92174449622782,25,npp,coxson2003,4
6_coxson2003,green algae,neutral,53.37,spp,4.3929409982579715e-7,42.4840495022893,0,npp,coxson2003,6
6_coxson2003,green algae,neutral,53.37,spp,1.0755131409528137e-6,41.720359955241136,5,npp,coxson2003,6
6_coxson2003,green algae,neutral,53.37,spp,1.3178822994773915e-6,40.27249044438772,15,npp,coxson2003,6
6_coxson2003,green algae,neutral,53.37,spp,1.1436794667878514e-6,38.92174449622782,25,npp,coxson2003,6
8_coxson2003,green algae,neutral,53.37,spp,1.120957358176172e-6,41.720359955241136,5,npp,coxson2003,8
8_coxson2003,green algae,neutral,53.37,spp,1.938953268196622e-6,40.27249044438772,15,npp,coxson2003,8
8_coxson2003,green algae,neutral,53.37,spp,1.4314928425357874e-6,38.92174449622782,25,npp,coxson2003,8
2_lange1980,green algae,neutral,30.7141,maciformis,4.0863796864349016e-7,38.92174449622782,25,npp,lange1980,2
2_lange1980,green algae,neutral,30.7141,maciformis,1.647856388699538e-7,40.27249044438772,15,npp,lange1980,2
2_lange1980,green algae,neutral,30.7141,maciformis,1.4944393622661515e-7,41.720359955241136,5,npp,lange1980,2
1_adams1971,green algae,neutral,44.0197,rangiferina,7.742979474361887e-8,42.4840495022893,0,npp,adams1971,1
1_adams1971,green algae,neutral,44.0197,rangiferina,1.7367165038248881e-7,42.17524303670842,2,npp,adams1971,1
1_adams1971,green algae,neutral,44.0197,rangiferina,2.457135249564493e-7,41.720359955241136,5,npp,adams1971,1
1_adams1971,green algae,neutral,44.0197,rangiferina,3.069897053699917e-7,41.42251694288889,7,npp,adams1971,1
1_adams1971,green algae,neutral,44.0197,rangiferina,3.548214511853366e-7,40.9836416088657,10,npp,adams1971,1
1_adams1971,green algae,neutral,44.0197,rangiferina,3.851652851624631e-7,40.696188397511214,12,npp,adams1971,1
1_adams1971,green algae,neutral,44.0197,rangiferina,4.0744245928955543e-7,40.27249044438772,15,npp,adams1971,1
1_adams1971,green algae,neutral,44.0197,rangiferina,4.068742414602741e-7,39.99489271601007,17,npp,adams1971,1
1_adams1971,green algae,neutral,44.0197,rangiferina,3.767282685753238e-7,39.58559823145258,20,npp,adams1971,1
1_adams1971,green algae,neutral,44.0197,rangiferina,3.183388366280391e-7,39.31735768778696,22,npp,adams1971,1
1_adams1971,green algae,neutral,44.0197,rangiferina,2.720392494130122e-7,38.92174449622782,25,npp,adams1971,1
1_adams1971,green algae,neutral,44.0197,rangiferina,1.894498356434144e-7,38.66239587389746,27,npp,adams1971,1
1_adams1971,green algae,neutral,44.0197,rangiferina,1.1761596985533591e-7,38.27978928434875,30,npp,adams1971,1
1_adams1971,green algae,neutral,44.0197,rangiferina,4.173862682723623e-8,38.028897661970575,32,npp,adams1971,1
1_adams1971,green algae,neutral,44.0197,rangiferina,-3.413871620086344e-8,37.65866662842876,35,npp,adams1971,1
1_brownkershaw1984,green algae,neutral,58.7679,rufescens,9.9219874270999e-7,41.720359955241136,5,npp,brownkershaw1984,1
1_brownkershaw1984,green algae,neutral,58.7679,rufescens,1.6814360372642583e-6,40.27249044438772,15,npp,brownkershaw1984,1
1_brownkershaw1984,green algae,neutral,58.7679,rufescens,2.9107659683405288e-6,38.92174449622782,25,npp,brownkershaw1984,1
1_brownkershaw1984,green algae,neutral,58.7679,rufescens,3.065967064303567e-6,37.65866662842876,35,npp,brownkershaw1984,1
1_brownkershaw1984,green algae,neutral,58.7679,rufescens,2.211618571536772e-6,36.47499016674626,45,npp,brownkershaw1984,1
3_brownkershaw1984,green algae,neutral,58.7679,rufescens,1.4163447701280014e-6,41.720359955241136,5,npp,brownkershaw1984,3
3_brownkershaw1984,green algae,neutral,58.7679,rufescens,2.052563811255018e-6,40.27249044438772,15,npp,brownkershaw1984,3
3_brownkershaw1984,green algae,neutral,58.7679,rufescens,2.9107659683405288e-6,38.92174449622782,25,npp,brownkershaw1984,3
3_brownkershaw1984,green algae,neutral,58.7679,rufescens,3.065967064303567e-6,37.65866662842876,35,npp,brownkershaw1984,3
3_brownkershaw1984,green algae,neutral,58.7679,rufescens,2.5297280921002797e-6,36.47499016674626,45,npp,brownkershaw1984,3
5_brownkershaw1984,green algae,neutral,58.7679,rufescens,1.4163447701280014e-6,40.27249044438772,15,npp,brownkershaw1984,5
5_brownkershaw1984,green algae,neutral,58.7679,rufescens,2.115412631977581e-6,38.92174449622782,25,npp,brownkershaw1984,5
5_brownkershaw1984,green algae,neutral,58.7679,rufescens,3.646212896311445e-6,37.65866662842876,35,npp,brownkershaw1984,5
5_brownkershaw1984,green algae,neutral,58.7679,rufescens,1.3633265167007497e-6,36.47499016674626,45,npp,brownkershaw1984,5
7_brownkershaw1984,green algae,neutral,45.1166,rufescens,1.4918556161478452e-6,41.720359955241136,5,npp,brownkershaw1984,7
7_brownkershaw1984,green algae,neutral,45.1166,rufescens,2.027393529500871e-6,40.27249044438772,15,npp,brownkershaw1984,7
7_brownkershaw1984,green algae,neutral,45.1166,rufescens,5.3171264258123155e-6,38.92174449622782,25,npp,brownkershaw1984,7
7_brownkershaw1984,green algae,neutral,45.1166,rufescens,4.399061431492842e-6,37.65866662842876,35,npp,brownkershaw1984,7
7_brownkershaw1984,green algae,neutral,45.1166,rufescens,3.557501853366659e-6,36.47499016674626,45,npp,brownkershaw1984,7
9_brownkershaw1984,green algae,neutral,45.1166,rufescens,8.7981228660153e-7,41.720359955241136,5,npp,brownkershaw1984,9
9_brownkershaw1984,green algae,neutral,45.1166,rufescens,3.6340072695599483e-6,40.27249044438772,15,npp,brownkershaw1984,9
9_brownkershaw1984,green algae,neutral,45.1166,rufescens,4.169545182912974e-6,38.92174449622782,25,npp,brownkershaw1984,9
9_brownkershaw1984,green algae,neutral,45.1166,rufescens,7.918310573354541e-6,37.65866662842876,35,npp,brownkershaw1984,9
9_brownkershaw1984,green algae,neutral,45.1166,rufescens,5.3171264258123155e-6,36.47499016674626,45,npp,brownkershaw1984,9
11_brownkershaw1984,green algae,neutral,45.1166,rufescens,1.0328231189881087e-6,41.720359955241136,5,npp,brownkershaw1984,11
11_brownkershaw1984,green algae,neutral,45.1166,rufescens,2.3334151942740285e-6,40.27249044438772,15,npp,brownkershaw1984,11
11_brownkershaw1984,green algae,neutral,45.1166,rufescens,5.623148090585473e-6,38.92174449622782,25,npp,brownkershaw1984,11
11_brownkershaw1984,green algae,neutral,45.1166,rufescens,5.776158922972051e-6,37.65866662842876,35,npp,brownkershaw1984,11
11_brownkershaw1984,green algae,neutral,45.1166,rufescens,5.546642674392184e-6,36.47499016674626,45,npp,brownkershaw1984,11
1_eickmeieradams1973,green algae,high,39.6636,ecmocyna,7.555922669090358e-8,42.4840495022893,0,npp,eickmeieradams1973,1
1_eickmeieradams1973,green algae,high,39.6636,ecmocyna,1.0730962811482238e-7,42.17524303670842,2,npp,eickmeieradams1973,1
1_eickmeieradams1973,green algae,high,39.6636,ecmocyna,1.197303226539423e-7,41.720359955241136,5,npp,eickmeieradams1973,1
1_eickmeieradams1973,green algae,high,39.6636,ecmocyna,1.257336590168901e-7,41.42251694288889,7,npp,eickmeieradams1973,1
1_eickmeieradams1973,green algae,high,39.6636,ecmocyna,1.488930796031205e-7,40.9836416088657,10,npp,eickmeieradams1973,1
1_eickmeieradams1973,green algae,high,39.6636,ecmocyna,1.720525001893509e-7,40.696188397511214,12,npp,eickmeieradams1973,1
1_eickmeieradams1973,green algae,high,39.6636,ecmocyna,1.629957433916534e-7,40.27249044438772,15,npp,eickmeieradams1973,1
1_eickmeieradams1973,green algae,high,39.6636,ecmocyna,1.5608673180337802e-7,39.99489271601007,17,npp,eickmeieradams1973,1
1_eickmeieradams1973,green algae,high,39.6636,ecmocyna,1.4058673937741424e-7,39.58559823145258,20,npp,eickmeieradams1973,1
1_eickmeieradams1973,green algae,high,39.6636,ecmocyna,1.089915973642354e-7,39.31735768778696,22,npp,eickmeieradams1973,1
1_eickmeieradams1973,green algae,high,39.6636,ecmocyna,4.085891085359388e-8,38.92174449622782,25,npp,eickmeieradams1973,1
1_eickmeieradams1973,green algae,high,39.6636,ecmocyna,-1.9730791486783306e-8,38.66239587389746,27,npp,eickmeieradams1973,1
1_eickmeieradams1973,green algae,high,39.6636,ecmocyna,-1.0609343482541846e-7,38.27978928434875,30,npp,eickmeieradams1973,1
1_eickmeieradams1973,green algae,high,39.6636,ecmocyna,-2.0105999772778912e-7,38.028897661970575,32,npp,eickmeieradams1973,1
1_eickmeieradams1973,green algae,high,39.6636,ecmocyna,-2.852878345830493e-7,37.65866662842876,35,npp,eickmeieradams1973,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,7.856390365825947e-8,41.12889640811739,9,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,1.3692653184882224e-7,40.9836416088657,10,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,1.985328576838597e-7,40.839409190745464,11,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,2.2770328713171248e-7,40.696188397511214,12,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,2.4227489509959856e-7,40.55396862327563,13,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,2.568497689918958e-7,40.41273940989142,14,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,2.868300340831629e-7,40.27249044438772,15,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,3.1600264030902067e-7,40.1332115564597,16,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,3.4760584336893127e-7,39.99489271601007,17,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,3.783970332500189e-7,39.857524030741274,18,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,3.8323972279027494e-7,39.7210957437971,19,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,3.9294796031205027e-7,39.58559823145258,20,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,4.0103325986518217e-7,39.451022000851,21,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,4.08306546239491e-7,39.31735768778696,22,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,4.0909461258804814e-7,39.18459605453426,23,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,3.912325009467545e-7,39.052727987717724,24,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,3.9121290767249866e-7,38.92174449622782,25,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,3.944304832235098e-7,38.79163670917708,26,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,3.6521107172612285e-7,38.66239587389746,27,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,3.1815567219571306e-7,38.53401335397749,28,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,3.035372589562978e-7,38.40648062733848,29,npp,peetadams1972,1
1_peetadams1972,green algae,neutral,37.9643,subtenuis,2.7432002499431945e-7,38.27978928434875,30,npp,peetadams1972,1
