rmax,topt,ctmin,ctmax,e,eh,q10,thermal_safety_margin,thermal_tolerance,breadth,skewness,tpc_grp,e_se,metabolic_category
7.859289341413193e-11,29.662,2.991000000000003,46.639,0.654959134386644,NA,2.3486067592005866,16.977000000000004,43.647999999999996,6.829000000000001,NA,1_puntin2023,0.8260818259839771,gpp
1.1070578058376374e-9,24.629,14.514000000000003,45.112,1.4756563551095405,1.0529383102222576,NA,20.483,30.598,5.349999999999998,0.42271804488728293,1_rodolfo-metalpa2014,0.5470263207320493,gpp
7.397043617846428e-8,30.918,-3.030000000000001,35.542,NA,4.8148574755384255,NA,4.624000000000002,38.572,4.463999999999999,NA,2_jones1998,0.6856563988211573,gpp
4.3298953054337654e-11,32.187,-13.488999999999999,35.479,0.4903773131397975,4.740536402230234,1.8748629226345437,3.2920000000000016,48.967999999999996,5.685000000000002,-4.250159089090436,2_jurriaans2019,0.12818787406789892,gpp
3.28394063557671e-11,31.505000000000003,-23.553,34.913,0.4335237616241844,3.8515927192369976,1.750620979062833,3.407999999999994,58.465999999999994,6.902000000000001,-3.4180689576128134,2_jurriaans2020,0.16065720522238594,gpp
5.094302542014476e-11,18.817,-22.694,31.367,0.3246505310852704,0.685503726504097,1.5724856171369643,12.55,54.061,8.878,-0.36085319541882654,2_jurriaans2021,0.22048127055467096,gpp
8.820257605941948e-11,25.474,8.594999999999999,37.05,1.352423438457054,1.2767091854851136,NA,11.575999999999997,28.455,5.361999999999998,0.07571425297194034,3_aichelman2019,0.43148725461338094,gpp
6.390677210242071e-8,17.305,2.477000000000004,31.673000000000002,1.468664933815186,NA,NA,14.368000000000002,29.195999999999998,5.527000000000001,NA,3_howe2001,1.4411891089088722,gpp
0.0012003247963015271,31.018,17.612000000000002,33.62,1.4861559147985288,NA,NA,2.6019999999999968,16.007999999999996,2.2379999999999995,NA,3_jiang2021,0.08086292800366296,gpp
3.148747026213946e-11,26.782,-Inf,34.102000000000004,-0.07520644392545907,0.8159672578310885,0.9052667258086593,7.320000000000004,Inf,10.329,-0.8911737017565475,3_jurriaans2019,0.11991668969195625,gpp
3.964754690465803e-11,20.018,-4.0169999999999995,59.550000000000004,NA,0.6473170091558179,NA,39.532000000000004,63.56700000000001,7.054000000000002,NA,3_jurriaans2020,5.8565420547860825,gpp
9.599595655750108e-11,22,11.009,Inf,NA,0.11007821920746452,NA,Inf,Inf,10,NA,3_jurriaans2021,117.71968078017444,gpp
8.685760709500907e-10,23.962,17.718000000000004,66.22200000000001,NA,0.4847315803204636,NA,42.260000000000005,48.504000000000005,5.783000000000001,NA,3_rodolfo-metalpa2014,2.9480782792156033,gpp
5.830967544101065e-11,28.305,3.030999999999999,35.015,1.000656243684391,NA,3.837646688127592,6.710000000000001,31.984,5.0070000000000014,NA,4_aichelman2019,0.15242241414242844,gpp
2.2371743799319622e-11,24.735,-0.7330000000000005,52.149,NA,0.5253040586333027,NA,27.414,52.882000000000005,6.712,NA,4_jurriaans2020,1.797803607672498,gpp
1.6442228091605934e-10,31.275,-16.701999999999998,34.266999999999996,0.46174597945306844,NA,1.8146611482880644,2.9919999999999973,50.968999999999994,5.8260000000000005,NA,4_jurriaans2021,0.09207432110959891,gpp
5.270927604347816e-10,24.784,16.458,Inf,1.1700387567273964,0.38887279548130893,NA,Inf,Inf,10.606000000000002,0.7811659612460875,5_rodolfo-metalpa2014,8.836813546239265,gpp
2.460102886617375e-12,30.642,22.459000000000003,40.597,2.3817850986996008,NA,NA,9.955000000000002,18.137999999999998,3.0410000000000004,NA,6_godefroid2023,1.8587331026946323,gpp
8.087211111676863e-9,27.002000000000002,-12.797999999999998,45.191,0.4444043780450207,NA,1.8199044170278769,18.189,57.989000000000004,8.902000000000001,NA,6_nakamura2003,0.10279534660667457,gpp
1.6600518751240233e-10,31.259999999999998,-15.422,34.292,0.47556239229709685,NA,1.8470477403559193,3.0320000000000036,49.714,5.7010000000000005,NA,7_jurriaans2019,0.08984755860013231,gpp
8.221260760418799e-10,26.705,8.164000000000001,42.754999999999995,0.7367439674278335,0.9630724861058877,2.6386466344793384,16.049999999999997,34.590999999999994,6.5340000000000025,-0.22632851867805415,7_rodolfo-metalpa2014,0.8973345466673915,gpp
3.328034252153773e-11,24.892,18.64,Inf,NA,0.2780704881984177,NA,Inf,Inf,8.057000000000002,NA,8_jurriaans2019,8.013422842984937,gpp
7.91857307246348e-11,30.539,-Inf,35.454,0.12328712440680496,2.725067321189463,1.1724512093634867,4.914999999999999,Inf,10.606000000000002,-2.6017801967826584,9_jurriaans2019,0.07907332132214998,gpp
9.58661253744552e-11,30.136000000000003,-14.817,43.519999999999996,0.3707680949391803,1.1656927086851,1.6179535502195286,13.383999999999993,58.336999999999996,9.564000000000004,-0.7949246137459198,1_becker2021,0.17056095204584745,gpp
3.8945183717073755e-10,33.733000000000004,-Inf,36.879,0.10968819777321553,NA,1.1474436175572031,3.1459999999999937,Inf,11.056000000000001,NA,1_silbiger2019,0.2290131328495208,gpp
9.117318038619558e-11,30.57,-11.616,41.344,0.43566784386559076,1.5547926001873629,1.758768848913421,10.774000000000001,52.96,8.381999999999998,-1.119124756321772,10_becker2021,0.1935787866981107,gpp
1.975719279379715e-10,29.576,18.211,38.385,1.908387532677775,2.3289819679193107,NA,8.8089999999999975,20.174,3.867000000000001,-0.4205944352415356,10_silbiger2019,1.2097462608792484,gpp
8.141159727399875e-11,30.96,-20.411,40.7,0.3719486323480866,1.5417318412302152,1.6207329646761606,9.740000000000002,61.111000000000004,9.015,-1.1697832088821287,11_becker2021,0.08941400027721115,gpp
1.6524642670535225e-10,31.055,-1.0629999999999988,37.286,0.7098283293614529,2.7512370521818883,2.48090987401674,6.231000000000002,38.349000000000004,5.515000000000001,-2.041408722820435,11_silbiger2019,0.3470645333251186,gpp
6.263618190536486e-11,31.573999999999998,-10.387999999999998,42.089,0.4741657994486175,1.195245528510799,1.8513918866198726,10.515,52.477,8.261000000000003,-0.7210797290621815,12_becker2021,0.11997038726269935,gpp
