tpc_grp,depth_broad,broad_coral,latitude,species,mol_gCmin,inv_T,temp,cnidarian_type,metabolic_category,study_id
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,1.2544273909090908e-4,39.052727987717724,24,hermatypic coral,npp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,5.1652892575757574e-5,38.79163670917708,26,hermatypic coral,npp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,5.1652892575757574e-5,38.53401335397749,28,hermatypic coral,npp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,4.591368227272727e-5,38.27978928434875,30,hermatypic coral,npp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,2.4596615151515153e-6,38.028897661970575,32,hermatypic coral,npp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,5.2742616060606064e-5,39.58559823145258,20,hermatypic coral,npp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,5.913566037878788e-5,39.31735768778696,22,hermatypic coral,npp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,7.112261856060607e-5,39.052727987717724,24,hermatypic coral,npp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,8.151131568181818e-5,38.79163670917708,26,hermatypic coral,npp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,3.8358266212121216e-5,38.53401335397749,28,hermatypic coral,npp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,5.5939138181818175e-5,38.27978928434875,30,hermatypic coral,npp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,3.978864272727273e-5,39.58559823145258,20,hermatypic coral,npp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,4.695059840909091e-5,39.31735768778696,22,hermatypic coral,npp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,5.570409984848485e-5,39.052727987717724,24,hermatypic coral,npp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,5.490832696969697e-5,38.79163670917708,26,hermatypic coral,npp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,4.3767506969696966e-5,38.53401335397749,28,hermatypic coral,npp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,4.217596128787879e-5,38.27978928434875,30,hermatypic coral,npp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,1.0345047121212121e-5,38.028897661970575,32,hermatypic coral,npp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,7.347178681818182e-5,39.58559823145258,20,hermatypic coral,npp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,5.877742946969697e-5,39.31735768778696,22,hermatypic coral,npp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,1.1102403340909091e-4,39.052727987717724,24,hermatypic coral,npp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,7.673719954545454e-5,38.79163670917708,26,hermatypic coral,npp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,4.734848484848485e-5,38.53401335397749,28,hermatypic coral,npp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,4.734848484848485e-5,38.27978928434875,30,hermatypic coral,npp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,2.285788924242424e-5,38.028897661970575,32,hermatypic coral,npp,rodolfo-metalpa2014
3_ezzat2013,shallow,soft,43.19,singularis,3.3878724393939394e-11,39.857524030741274,18,soft coral,npp,ezzat2013
3_ezzat2013,shallow,soft,43.19,singularis,-4.5287240151515145e-12,39.052727987717724,24,soft coral,npp,ezzat2013
3_ezzat2013,shallow,soft,43.19,singularis,2.7823980303030303e-12,38.79163670917708,26,soft coral,npp,ezzat2013
1_aichelman2019,shallow,hard,41.4774,poculata,-1.0364057272727272e-11,41.570904967043965,6,hermatypic coral,npp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,-3.1565659090909185e-13,41.12889640811739,9,hermatypic coral,npp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,-6.026170833333333e-12,40.696188397511214,12,hermatypic coral,npp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,8.207070681818181e-12,40.27249044438772,15,hermatypic coral,npp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,-1.2521043787878785e-11,39.857524030741274,18,hermatypic coral,npp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,-1.5017600000000017e-12,39.31735768778696,22,hermatypic coral,npp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,6.236608484848486e-12,38.79163670917708,26,hermatypic coral,npp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,-1.1473637878787872e-11,38.40648062733848,29,hermatypic coral,npp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,-1.97954928030303e-11,38.028897661970575,32,hermatypic coral,npp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,-6.887052272727269e-13,41.570904967043965,6,hermatypic coral,npp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,-6.7340067424242406e-12,41.12889640811739,9,hermatypic coral,npp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,-1.1574074090909091e-11,40.696188397511214,12,hermatypic coral,npp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,8.36968106060607e-13,40.27249044438772,15,hermatypic coral,npp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,-8.369681818181807e-13,39.857524030741274,18,hermatypic coral,npp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,-9.871441742424238e-12,39.31735768778696,22,hermatypic coral,npp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,-3.338307348484847e-12,38.79163670917708,26,hermatypic coral,npp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,-1.0713192500000002e-11,38.40648062733848,29,hermatypic coral,npp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,-2.101985765151515e-11,38.028897661970575,32,hermatypic coral,npp,aichelman2019
2_simancas-giraldo2021,shallow,soft,29.53,umbellata,2.2985537192234852e-5,38.79163670917708,26,soft coral,gpp,simancas-giraldo2021
2_simancas-giraldo2021,shallow,soft,29.53,umbellata,5.2513774100378796e-6,38.53401335397749,28,soft coral,gpp,simancas-giraldo2021
2_simancas-giraldo2021,shallow,soft,29.53,umbellata,5.767906336410985e-6,38.27978928434875,30,soft coral,gpp,simancas-giraldo2021
2_simancas-giraldo2021,shallow,soft,29.53,umbellata,2.8409090909090907e-6,38.028897661970575,32,soft coral,gpp,simancas-giraldo2021
1_ezzat2013,shallow,soft,43.19,singularis,8.275649901515151e-11,39.857524030741274,18,soft coral,gpp,ezzat2013
1_ezzat2013,shallow,soft,43.19,singularis,1.5689893863636365e-11,39.052727987717724,24,soft coral,gpp,ezzat2013
1_ezzat2013,shallow,soft,43.19,singularis,1.8766343636363635e-11,38.79163670917708,26,soft coral,gpp,ezzat2013
3_aichelman2019,deep,hard,41.4774,poculata,2.5252524999999998e-12,41.570904967043965,6,hermatypic coral,gpp,aichelman2019
3_aichelman2019,deep,hard,41.4774,poculata,1.5993265984848484e-11,41.12889640811739,9,hermatypic coral,gpp,aichelman2019
3_aichelman2019,deep,hard,41.4774,poculata,3.443526136363636e-12,40.696188397511214,12,hermatypic coral,gpp,aichelman2019
3_aichelman2019,deep,hard,41.4774,poculata,2.609427606060606e-11,40.27249044438772,15,hermatypic coral,gpp,aichelman2019
3_aichelman2019,deep,hard,41.4774,poculata,2.2727272727272728e-11,39.857524030741274,18,hermatypic coral,gpp,aichelman2019
3_aichelman2019,deep,hard,41.4774,poculata,6.741659015151515e-11,39.31735768778696,22,hermatypic coral,gpp,aichelman2019
3_aichelman2019,deep,hard,41.4774,poculata,7.568105295454545e-11,38.79163670917708,26,hermatypic coral,gpp,aichelman2019
3_aichelman2019,deep,hard,41.4774,poculata,5.823385371212122e-11,38.40648062733848,29,hermatypic coral,gpp,aichelman2019
3_aichelman2019,deep,hard,41.4774,poculata,2.150290787878788e-11,38.028897661970575,32,hermatypic coral,gpp,aichelman2019
4_aichelman2019,deep,hard,37.8992,poculata,7.728803181818182e-12,41.570904967043965,6,hermatypic coral,gpp,aichelman2019
4_aichelman2019,deep,hard,37.8992,poculata,5.892255909090909e-12,41.12889640811739,9,hermatypic coral,gpp,aichelman2019
4_aichelman2019,deep,hard,37.8992,poculata,-4.208754242424242e-12,40.696188397511214,12,hermatypic coral,gpp,aichelman2019
4_aichelman2019,deep,hard,37.8992,poculata,1.1095806515151514e-11,40.27249044438772,15,hermatypic coral,gpp,aichelman2019
4_aichelman2019,deep,hard,37.8992,poculata,1.4156718712121213e-11,39.857524030741274,18,hermatypic coral,gpp,aichelman2019
4_aichelman2019,deep,hard,37.8992,poculata,3.2216100378787875e-11,39.31735768778696,22,hermatypic coral,gpp,aichelman2019
4_aichelman2019,deep,hard,37.8992,poculata,4.8745025984848485e-11,38.79163670917708,26,hermatypic coral,gpp,aichelman2019
4_aichelman2019,deep,hard,37.8992,poculata,5.24181206060606e-11,38.40648062733848,29,hermatypic coral,gpp,aichelman2019
4_aichelman2019,deep,hard,37.8992,poculata,2.027854303030303e-11,38.028897661970575,32,hermatypic coral,gpp,aichelman2019
1_jurriaans2019,shallow,hard,-23.26,spp,8.674090090909091e-11,39.31735768778696,22,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,8.734144712121212e-11,39.18459605453426,23,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,8.298491409090909e-11,39.052727987717724,24,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,8.944027674242423e-11,38.92174449622782,25,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,8.060645946969697e-11,38.79163670917708,26,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,8.651076666666666e-11,38.66239587389746,27,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,7.988074515151515e-11,38.53401335397749,28,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,8.566586916666667e-11,38.53401335397749,28,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,7.414616234848484e-11,38.40648062733848,29,hermatypic coral,gpp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,8.314970393939394e-11,38.27978928434875,30,hermatypic coral,gpp,jurriaans2019
