tpc_grp,response_id,study_id,depth_broad,broad_coral,latitude,species,mol_gCmin,metabolic_category
10_silbiger2019,10,silbiger2019,shallow,hard,32.27,franksi,8.969186909090909e-11,gpp
10_silbiger2019,10,silbiger2019,shallow,hard,32.27,franksi,1.090020925e-10,gpp
10_silbiger2019,10,silbiger2019,shallow,hard,32.27,franksi,2.0566936803030303e-10,gpp
10_silbiger2019,10,silbiger2019,shallow,hard,32.27,franksi,1.349142575757576e-10,gpp
10_silbiger2019,10,silbiger2019,shallow,hard,32.27,franksi,1.3110009568181815e-10,gpp
10_silbiger2019,10,silbiger2019,shallow,hard,32.27,franksi,8.474738068181818e-11,gpp
10_silbiger2019,10,silbiger2019,shallow,hard,32.27,franksi,2.3196553030303033e-13,gpp
11_silbiger2019,11,silbiger2019,shallow,hard,32.27,franksi,1.0182159757575758e-10,gpp
11_silbiger2019,11,silbiger2019,shallow,hard,32.27,franksi,9.63293531060606e-11,gpp
11_silbiger2019,11,silbiger2019,shallow,hard,32.27,franksi,1.0638948659090908e-10,gpp
11_silbiger2019,11,silbiger2019,shallow,hard,32.27,franksi,1.5398928962121212e-10,gpp
11_silbiger2019,11,silbiger2019,shallow,hard,32.27,franksi,1.6698080780303028e-10,gpp
11_silbiger2019,11,silbiger2019,shallow,hard,32.27,franksi,1.2661536325757576e-10,gpp
11_silbiger2019,11,silbiger2019,shallow,hard,32.27,franksi,9.59014375e-11,gpp
11_silbiger2019,11,silbiger2019,shallow,hard,32.27,franksi,-6.721077727272726e-12,gpp
12_silbiger2019,12,silbiger2019,shallow,hard,32.27,franksi,7.755748189393939e-11,gpp
12_silbiger2019,12,silbiger2019,shallow,hard,32.27,franksi,1.2661979166666667e-10,gpp
12_silbiger2019,12,silbiger2019,shallow,hard,32.27,franksi,1.0316759325757575e-10,gpp
12_silbiger2019,12,silbiger2019,shallow,hard,32.27,franksi,1.584957340151515e-10,gpp
12_silbiger2019,12,silbiger2019,shallow,hard,32.27,franksi,1.8060988825757574e-10,gpp
12_silbiger2019,12,silbiger2019,shallow,hard,32.27,franksi,9.929967560606059e-11,gpp
12_silbiger2019,12,silbiger2019,shallow,hard,32.27,franksi,1.4830351446969695e-10,gpp
12_silbiger2019,12,silbiger2019,shallow,hard,32.27,franksi,-1.7786352272727273e-12,gpp
5_hadjioannou2019,5,hadjioannou2019,shallow,hard,34.58,caespitosa,5.89730303030303e-14,gpp
5_hadjioannou2019,5,hadjioannou2019,shallow,hard,34.58,caespitosa,1.797901515151515e-14,gpp
5_hadjioannou2019,5,hadjioannou2019,shallow,hard,34.58,caespitosa,9.257575757575757e-14,gpp
6_hadjioannou2019,6,hadjioannou2019,shallow,hard,34.58,caespitosa,-5.318181818181818e-15,gpp
6_hadjioannou2019,6,hadjioannou2019,shallow,hard,34.58,caespitosa,1.17430303030303e-14,gpp
6_hadjioannou2019,6,hadjioannou2019,shallow,hard,34.58,caespitosa,5.948893939393939e-14,gpp
1_higuchi2015,1,higuchi2015,shallow,hard,33.9481,pruinosa,6.287878787878787e-10,gpp
1_higuchi2015,1,higuchi2015,shallow,hard,33.9481,pruinosa,9.015151515151515e-10,gpp
1_higuchi2015,1,higuchi2015,shallow,hard,33.9481,pruinosa,2.2727272727272728e-10,gpp
1_jones1998,1,jones1998,shallow,hard,-23.31,pistillata,5.5726446915195093e-8,gpp
1_jones1998,1,jones1998,shallow,hard,-23.31,pistillata,7.581456834532371e-8,gpp
1_jones1998,1,jones1998,shallow,hard,-23.31,pistillata,8.962833300632219e-8,gpp
1_jones1998,1,jones1998,shallow,hard,-23.31,pistillata,6.299622204054936e-8,gpp
1_jones1998,1,jones1998,shallow,hard,-23.31,pistillata,1.5130131022454757e-8,gpp
2_jones1998,2,jones1998,shallow,hard,-23.31,pistillata,6.39127156093307e-8,gpp
2_jones1998,2,jones1998,shallow,hard,-23.31,pistillata,7.048891922825374e-8,gpp
2_jones1998,2,jones1998,shallow,hard,-23.31,pistillata,7.416777915849136e-8,gpp
2_jones1998,2,jones1998,shallow,hard,-23.31,pistillata,4.077970939611945e-8,gpp
2_jones1998,2,jones1998,shallow,hard,-23.31,pistillata,-2.25276069326357e-8,gpp
3_jones1998,3,jones1998,shallow,hard,-23.31,pistillata,9.204757401351643e-8,gpp
3_jones1998,3,jones1998,shallow,hard,-23.31,pistillata,1.0052564006976235e-7,gpp
3_jones1998,3,jones1998,shallow,hard,-23.31,pistillata,8.780854109439718e-8,gpp
3_jones1998,3,jones1998,shallow,hard,-23.31,pistillata,4.84460911270983e-9,gpp
2_simancas-giraldo2021,2,simancas,shallow,soft,29.53,umbellata,2.2985537192234852e-5,gpp
2_simancas-giraldo2021,2,simancas,shallow,soft,29.53,umbellata,5.25137741003788e-6,gpp
2_simancas-giraldo2021,2,simancas,shallow,soft,29.53,umbellata,5.767906336410985e-6,gpp
2_simancas-giraldo2021,2,simancas,shallow,soft,29.53,umbellata,2.8409090909090907e-6,gpp
1_ezzat2013,1,ezzat2013,shallow,soft,43.19,singularis,8.275649901515149e-11,gpp
1_ezzat2013,1,ezzat2013,shallow,soft,43.19,singularis,1.5689893863636365e-11,gpp
1_ezzat2013,1,ezzat2013,shallow,soft,43.19,singularis,1.8766343636363635e-11,gpp
3_aichelman2019,3,aichelman2019,deep,hard,41.4774,poculata,2.5252525e-12,gpp
3_aichelman2019,3,aichelman2019,deep,hard,41.4774,poculata,1.5993265984848484e-11,gpp
3_aichelman2019,3,aichelman2019,deep,hard,41.4774,poculata,3.443526136363636e-12,gpp
3_aichelman2019,3,aichelman2019,deep,hard,41.4774,poculata,2.609427606060606e-11,gpp
3_aichelman2019,3,aichelman2019,deep,hard,41.4774,poculata,2.2727272727272728e-11,gpp
3_aichelman2019,3,aichelman2019,deep,hard,41.4774,poculata,6.741659015151515e-11,gpp
3_aichelman2019,3,aichelman2019,deep,hard,41.4774,poculata,7.568105295454544e-11,gpp
3_aichelman2019,3,aichelman2019,deep,hard,41.4774,poculata,5.823385371212122e-11,gpp
3_aichelman2019,3,aichelman2019,deep,hard,41.4774,poculata,2.150290787878788e-11,gpp
4_aichelman2019,4,aichelman2019,deep,hard,37.8992,poculata,7.728803181818182e-12,gpp
4_aichelman2019,4,aichelman2019,deep,hard,37.8992,poculata,5.892255909090909e-12,gpp
4_aichelman2019,4,aichelman2019,deep,hard,37.8992,poculata,-4.208754242424242e-12,gpp
4_aichelman2019,4,aichelman2019,deep,hard,37.8992,poculata,1.1095806515151514e-11,gpp
4_aichelman2019,4,aichelman2019,deep,hard,37.8992,poculata,1.4156718712121213e-11,gpp
4_aichelman2019,4,aichelman2019,deep,hard,37.8992,poculata,3.2216100378787875e-11,gpp
4_aichelman2019,4,aichelman2019,deep,hard,37.8992,poculata,4.8745025984848485e-11,gpp
4_aichelman2019,4,aichelman2019,deep,hard,37.8992,poculata,5.241812060606059e-11,gpp
4_aichelman2019,4,aichelman2019,deep,hard,37.8992,poculata,2.027854303030303e-11,gpp
1_jurriaans2019,1,jurriaans2019,shallow,hard,-23.26,spp,8.674090090909091e-11,gpp
1_jurriaans2019,1,jurriaans2019,shallow,hard,-23.26,spp,8.734144712121212e-11,gpp
1_jurriaans2019,1,jurriaans2019,shallow,hard,-23.26,spp,8.298491409090909e-11,gpp
1_jurriaans2019,1,jurriaans2019,shallow,hard,-23.26,spp,8.944027674242423e-11,gpp
1_jurriaans2019,1,jurriaans2019,shallow,hard,-23.26,spp,8.060645946969697e-11,gpp
1_jurriaans2019,1,jurriaans2019,shallow,hard,-23.26,spp,8.651076666666665e-11,gpp
1_jurriaans2019,1,jurriaans2019,shallow,hard,-23.26,spp,7.988074515151515e-11,gpp
1_jurriaans2019,1,jurriaans2019,shallow,hard,-23.26,spp,8.566586916666667e-11,gpp
1_jurriaans2019,1,jurriaans2019,shallow,hard,-23.26,spp,7.414616234848484e-11,gpp
1_jurriaans2019,1,jurriaans2019,shallow,hard,-23.26,spp,8.314970393939394e-11,gpp
1_jurriaans2019,1,jurriaans2019,shallow,hard,-23.26,spp,7.913682325757575e-11,gpp
1_jurriaans2019,1,jurriaans2019,shallow,hard,-23.26,spp,8.132230492424242e-11,gpp
2_jurriaans2019,2,jurriaans2019,shallow,hard,-18.37,spp,3.764003318181818e-11,gpp
2_jurriaans2019,2,jurriaans2019,shallow,hard,-18.37,spp,2.555988712121212e-11,gpp
2_jurriaans2019,2,jurriaans2019,shallow,hard,-18.37,spp,2.8031781136363635e-11,gpp
2_jurriaans2019,2,jurriaans2019,shallow,hard,-18.37,spp,2.953818984848484e-11,gpp
2_jurriaans2019,2,jurriaans2019,shallow,hard,-18.37,spp,2.8858261742424245e-11,gpp
2_jurriaans2019,2,jurriaans2019,shallow,hard,-18.37,spp,2.7761319469696967e-11,gpp
2_jurriaans2019,2,jurriaans2019,shallow,hard,-18.37,spp,2.8362625000000003e-11,gpp
2_jurriaans2019,2,jurriaans2019,shallow,hard,-18.37,spp,4.1045391060606055e-11,gpp
2_jurriaans2019,2,jurriaans2019,shallow,hard,-18.37,spp,2.7483309999999996e-11,gpp
2_jurriaans2019,2,jurriaans2019,shallow,hard,-18.37,spp,4.4343765606060605e-11,gpp
2_jurriaans2019,2,jurriaans2019,shallow,hard,-18.37,spp,4.3532380530303023e-11,gpp
2_jurriaans2019,2,jurriaans2019,shallow,hard,-18.37,spp,4.0538432575757575e-11,gpp
2_jurriaans2019,2,jurriaans2019,shallow,hard,-18.37,spp,3.8370965303030296e-11,gpp
2_jurriaans2019,2,jurriaans2019,shallow,hard,-18.37,spp,2.1176520909090912e-11,gpp
3_jurriaans2019,3,jurriaans2019,shallow,hard,-14.4,spp,3.1919191969696965e-11,gpp
3_jurriaans2019,3,jurriaans2019,shallow,hard,-14.4,spp,3.107438015151515e-11,gpp
3_jurriaans2019,3,jurriaans2019,shallow,hard,-14.4,spp,3.270890727272727e-11,gpp
3_jurriaans2019,3,jurriaans2019,shallow,hard,-14.4,spp,3.2966023863636364e-11,gpp
3_jurriaans2019,3,jurriaans2019,shallow,hard,-14.4,spp,2.9366391136363634e-11,gpp
3_jurriaans2019,3,jurriaans2019,shallow,hard,-14.4,spp,2.7695133181818176e-11,gpp
3_jurriaans2019,3,jurriaans2019,shallow,hard,-14.4,spp,3.0431588636363627e-11,gpp
3_jurriaans2019,3,jurriaans2019,shallow,hard,-14.4,spp,2.9035812651515148e-11,gpp
3_jurriaans2019,3,jurriaans2019,shallow,hard,-14.4,spp,3.1773937727272725e-11,gpp
3_jurriaans2019,3,jurriaans2019,shallow,hard,-14.4,spp,2.240587696969697e-11,gpp
3_jurriaans2019,3,jurriaans2019,shallow,hard,-14.4,spp,3.3682277348484836e-11,gpp
3_jurriaans2019,3,jurriaans2019,shallow,hard,-14.4,spp,2.8429752045454542e-11,gpp
3_jurriaans2019,3,jurriaans2019,shallow,hard,-14.4,spp,1.2708907272727272e-11,gpp
3_jurriaans2019,3,jurriaans2019,shallow,hard,-14.4,spp,2.773186439393939e-12,gpp
7_jurriaans2019,7,jurriaans2019,shallow,hard,-23.26,cylindrica,1.0055242409090907e-10,gpp
7_jurriaans2019,7,jurriaans2019,shallow,hard,-23.26,cylindrica,1.0787467022727271e-10,gpp
7_jurriaans2019,7,jurriaans2019,shallow,hard,-23.26,cylindrica,1.063546846969697e-10,gpp
7_jurriaans2019,7,jurriaans2019,shallow,hard,-23.26,cylindrica,1.0854729712121211e-10,gpp
7_jurriaans2019,7,jurriaans2019,shallow,hard,-23.26,cylindrica,1.0507888090909092e-10,gpp
7_jurriaans2019,7,jurriaans2019,shallow,hard,-23.26,cylindrica,1.1860549363636364e-10,gpp
7_jurriaans2019,7,jurriaans2019,shallow,hard,-23.26,cylindrica,1.3741759424242422e-10,gpp
7_jurriaans2019,7,jurriaans2019,shallow,hard,-23.26,cylindrica,1.2257858696969696e-10,gpp
7_jurriaans2019,7,jurriaans2019,shallow,hard,-23.26,cylindrica,1.657997821969697e-10,gpp
7_jurriaans2019,7,jurriaans2019,shallow,hard,-23.26,cylindrica,1.633466371969697e-10,gpp
7_jurriaans2019,7,jurriaans2019,shallow,hard,-23.26,cylindrica,1.5421612515151515e-10,gpp
7_jurriaans2019,7,jurriaans2019,shallow,hard,-23.26,cylindrica,1.4514507477272728e-10,gpp
7_jurriaans2019,7,jurriaans2019,shallow,hard,-18.37,cylindrica,7.663871287878787e-11,gpp
8_jurriaans2019,8,jurriaans2019,shallow,hard,-18.37,cylindrica,2.6967780909090902e-11,gpp
8_jurriaans2019,8,jurriaans2019,shallow,hard,-18.37,cylindrica,3.011954287878788e-11,gpp
8_jurriaans2019,8,jurriaans2019,shallow,hard,-18.37,cylindrica,3.0963909848484846e-11,gpp
8_jurriaans2019,8,jurriaans2019,shallow,hard,-18.37,cylindrica,3.0671628939393936e-11,gpp
8_jurriaans2019,8,jurriaans2019,shallow,hard,-18.37,cylindrica,3.0495448484848485e-11,gpp
8_jurriaans2019,8,jurriaans2019,shallow,hard,-18.37,cylindrica,2.960155621212121e-11,gpp
8_jurriaans2019,8,jurriaans2019,shallow,hard,-18.37,cylindrica,3.00870671969697e-11,gpp
8_jurriaans2019,8,jurriaans2019,shallow,hard,-18.37,cylindrica,2.2885591515151512e-11,gpp
8_jurriaans2019,8,jurriaans2019,shallow,hard,-18.37,cylindrica,2.5093935833333328e-11,gpp
8_jurriaans2019,8,jurriaans2019,shallow,hard,-18.37,cylindrica,2.5240076212121208e-11,gpp
8_jurriaans2019,8,jurriaans2019,shallow,hard,-18.37,cylindrica,2.628416848484848e-11,gpp
8_jurriaans2019,8,jurriaans2019,shallow,hard,-18.37,cylindrica,2.7122040303030303e-11,gpp
8_jurriaans2019,8,jurriaans2019,shallow,hard,-18.37,cylindrica,1.9967654318181817e-11,gpp
9_jurriaans2019,9,jurriaans2019,shallow,hard,-14.4,cylindrica,6.042568537878787e-11,gpp
9_jurriaans2019,9,jurriaans2019,shallow,hard,-14.4,cylindrica,6.739609787878788e-11,gpp
9_jurriaans2019,9,jurriaans2019,shallow,hard,-14.4,cylindrica,6.487838787878786e-11,gpp
9_jurriaans2019,9,jurriaans2019,shallow,hard,-14.4,cylindrica,6.807816166666666e-11,gpp
9_jurriaans2019,9,jurriaans2019,shallow,hard,-14.4,cylindrica,6.416184371212121e-11,gpp
9_jurriaans2019,9,jurriaans2019,shallow,hard,-14.4,cylindrica,6.480727227272727e-11,gpp
9_jurriaans2019,9,jurriaans2019,shallow,hard,-14.4,cylindrica,7.668251037878786e-11,gpp
9_jurriaans2019,9,jurriaans2019,shallow,hard,-14.4,cylindrica,7.771207121212121e-11,gpp
9_jurriaans2019,9,jurriaans2019,shallow,hard,-14.4,cylindrica,7.481992651515152e-11,gpp
9_jurriaans2019,9,jurriaans2019,shallow,hard,-14.4,cylindrica,6.11014996969697e-11,gpp
9_jurriaans2019,9,jurriaans2019,shallow,hard,-14.4,cylindrica,8.403608537878787e-11,gpp
9_jurriaans2019,9,jurriaans2019,shallow,hard,-14.4,cylindrica,6.793377537878788e-11,gpp
9_jurriaans2019,9,jurriaans2019,shallow,hard,-14.4,cylindrica,4.9081228787878785e-11,gpp
9_jurriaans2019,9,jurriaans2019,shallow,hard,-14.4,cylindrica,2.3562558560606054e-11,gpp
1_jurriaans2021,1,jurriaans2021,shallow,hard,42.5,caespitosa,7.323595280303029e-11,gpp
1_jurriaans2021,1,jurriaans2021,shallow,hard,42.5,caespitosa,7.880009863636364e-11,gpp
1_jurriaans2021,1,jurriaans2021,shallow,hard,42.5,caespitosa,7.87982259090909e-11,gpp
1_jurriaans2021,1,jurriaans2021,shallow,hard,42.5,caespitosa,7.975543454545452e-11,gpp
1_jurriaans2021,1,jurriaans2021,shallow,hard,42.5,caespitosa,7.987739818181816e-11,gpp
1_jurriaans2021,1,jurriaans2021,shallow,hard,42.5,caespitosa,8.232091439393938e-11,gpp
1_jurriaans2021,1,jurriaans2021,shallow,hard,42.5,caespitosa,8.138969787878787e-11,gpp
1_jurriaans2021,1,jurriaans2021,shallow,hard,42.5,caespitosa,9.322671295454544e-11,gpp
1_jurriaans2021,1,jurriaans2021,shallow,hard,42.5,caespitosa,9.521379477272728e-11,gpp
1_jurriaans2021,1,jurriaans2021,shallow,hard,42.5,caespitosa,7.74563993939394e-11,gpp
1_jurriaans2021,1,jurriaans2021,shallow,hard,42.5,caespitosa,9.148497106060606e-11,gpp
1_jurriaans2021,1,jurriaans2021,shallow,hard,42.5,caespitosa,1.01327743030303e-10,gpp
1_jurriaans2021,1,jurriaans2021,shallow,hard,42.5,caespitosa,7.777996333333333e-11,gpp
2_jurriaans2021,2,jurriaans2021,shallow,hard,42.5,singularis,3.5657623333333334e-11,gpp
2_jurriaans2021,2,jurriaans2021,shallow,hard,42.5,singularis,3.8354751742424234e-11,gpp
2_jurriaans2021,2,jurriaans2021,shallow,hard,42.5,singularis,3.490401393939394e-11,gpp
2_jurriaans2021,2,jurriaans2021,shallow,hard,42.5,singularis,4.0615579848484854e-11,gpp
2_jurriaans2021,2,jurriaans2021,shallow,hard,42.5,singularis,4.3986990378787873e-11,gpp
2_jurriaans2021,2,jurriaans2021,shallow,hard,42.5,singularis,4.4899254318181805e-11,gpp
2_jurriaans2021,2,jurriaans2021,shallow,hard,42.5,singularis,4.2598762499999993e-11,gpp
2_jurriaans2021,2,jurriaans2021,shallow,hard,42.5,singularis,4.8984610530303016e-11,gpp
2_jurriaans2021,2,jurriaans2021,shallow,hard,42.5,singularis,4.9539901666666666e-11,gpp
2_jurriaans2021,2,jurriaans2021,shallow,hard,42.5,singularis,5.03331746969697e-11,gpp
2_jurriaans2021,2,jurriaans2021,shallow,hard,42.5,singularis,3.795811515151516e-11,gpp
2_jurriaans2021,2,jurriaans2021,shallow,hard,42.5,singularis,4.04569253030303e-11,gpp
2_jurriaans2021,2,jurriaans2021,shallow,hard,42.5,singularis,3.4904014015151513e-11,gpp
3_jurriaans2021,3,jurriaans2021,shallow,hard,-25,intermedia,8.841028083333333e-11,gpp
3_jurriaans2021,3,jurriaans2021,shallow,hard,-25,intermedia,9.007615424242426e-11,gpp
3_jurriaans2021,3,jurriaans2021,shallow,hard,-25,intermedia,8.460257022727269e-11,gpp
3_jurriaans2021,3,jurriaans2021,shallow,hard,-25,intermedia,8.841028083333333e-11,gpp
3_jurriaans2021,3,jurriaans2021,shallow,hard,-25,intermedia,8.603046166666667e-11,gpp
3_jurriaans2021,3,jurriaans2021,shallow,hard,-25,intermedia,8.769633507575757e-11,gpp
3_jurriaans2021,3,jurriaans2021,shallow,hard,-25,intermedia,7.865302234848484e-11,gpp
3_jurriaans2021,3,jurriaans2021,shallow,hard,-25,intermedia,8.127082348484848e-11,gpp
3_jurriaans2021,3,jurriaans2021,shallow,hard,-25,intermedia,7.651118515151515e-11,gpp
3_jurriaans2021,3,jurriaans2021,shallow,hard,-25,intermedia,8.210376007575756e-11,gpp
3_jurriaans2021,3,jurriaans2021,shallow,hard,-25,intermedia,7.817705856060605e-11,gpp
3_jurriaans2021,3,jurriaans2021,shallow,hard,-25,intermedia,7.984293196969698e-11,gpp
4_jurriaans2021,4,jurriaans2021,shallow,hard,-25,cylindrica,1.0100030068181818e-10,gpp
4_jurriaans2021,4,jurriaans2021,shallow,hard,-25,cylindrica,1.0953436537878787e-10,gpp
4_jurriaans2021,4,jurriaans2021,shallow,hard,-25,cylindrica,1.0505875212121207e-10,gpp
4_jurriaans2021,4,jurriaans2021,shallow,hard,-25,cylindrica,1.0947057068181818e-10,gpp
4_jurriaans2021,4,jurriaans2021,shallow,hard,-25,cylindrica,1.0404580348484847e-10,gpp
4_jurriaans2021,4,jurriaans2021,shallow,hard,-25,cylindrica,1.1797412484848484e-10,gpp
4_jurriaans2021,4,jurriaans2021,shallow,hard,-25,cylindrica,1.2127536113636364e-10,gpp
4_jurriaans2021,4,jurriaans2021,shallow,hard,-25,cylindrica,1.3761955954545455e-10,gpp
4_jurriaans2021,4,jurriaans2021,shallow,hard,-25,cylindrica,1.642402496969697e-10,gpp
4_jurriaans2021,4,jurriaans2021,shallow,hard,-25,cylindrica,1.6182714636363634e-10,gpp
4_jurriaans2021,4,jurriaans2021,shallow,hard,-25,cylindrica,1.530678587121212e-10,gpp
4_jurriaans2021,4,jurriaans2021,shallow,hard,-25,cylindrica,1.4415546378787875e-10,gpp
4_jurriaans2021,4,jurriaans2021,shallow,hard,-25,cylindrica,7.590069772727272e-11,gpp
1_jurriaans2020,1,jurriaans2020,shallow,hard,-18,valenciennesi,1.881832022727272e-11,gpp
1_jurriaans2020,1,jurriaans2020,shallow,hard,-18,valenciennesi,2.2139200227272724e-11,gpp
1_jurriaans2020,1,jurriaans2020,shallow,hard,-18,valenciennesi,4.068078037878788e-11,gpp
1_jurriaans2020,1,jurriaans2020,shallow,hard,-18,valenciennesi,4.690743053030303e-11,gpp
1_jurriaans2020,1,jurriaans2020,shallow,hard,-18,valenciennesi,4.4140030454545447e-11,gpp
1_jurriaans2020,1,jurriaans2020,shallow,hard,-18,valenciennesi,4.6492320454545454e-11,gpp
1_jurriaans2020,1,jurriaans2020,shallow,hard,-18,valenciennesi,4.9813200454545446e-11,gpp
1_jurriaans2020,1,jurriaans2020,shallow,hard,-18,valenciennesi,5.0366680454545446e-11,gpp
1_jurriaans2020,1,jurriaans2020,shallow,hard,-18,valenciennesi,3.985056037878788e-11,gpp
1_jurriaans2020,1,jurriaans2020,shallow,hard,-18,valenciennesi,3.763664037878787e-11,gpp
1_jurriaans2020,1,jurriaans2020,shallow,hard,-18,valenciennesi,2.684378022727272e-11,gpp
1_jurriaans2020,1,jurriaans2020,shallow,hard,-18,valenciennesi,2.352290022727273e-11,gpp
1_jurriaans2020,1,jurriaans2020,shallow,hard,-18,valenciennesi,3.666805037878788e-11,gpp
1_jurriaans2020,1,jurriaans2020,shallow,hard,-18,valenciennesi,2.172409015151515e-11,gpp
2_jurriaans2020,2,jurriaans2020,shallow,hard,-18,valenciennesi,2.227757015151515e-11,gpp
2_jurriaans2020,2,jurriaans2020,shallow,hard,-18,valenciennesi,2.2692680227272724e-11,gpp
2_jurriaans2020,2,jurriaans2020,shallow,hard,-18,valenciennesi,2.5183340303030305e-11,gpp
2_jurriaans2020,2,jurriaans2020,shallow,hard,-18,valenciennesi,2.2969420227272724e-11,gpp
2_jurriaans2020,2,jurriaans2020,shallow,hard,-18,valenciennesi,2.2139200227272724e-11,gpp
2_jurriaans2020,2,jurriaans2020,shallow,hard,-18,valenciennesi,1.660440015151515e-11,gpp
2_jurriaans2020,2,jurriaans2020,shallow,hard,-18,valenciennesi,2.5183340227272726e-11,gpp
2_jurriaans2020,2,jurriaans2020,shallow,hard,-18,valenciennesi,3.2655320303030295e-11,gpp
2_jurriaans2020,2,jurriaans2020,shallow,hard,-18,valenciennesi,3.4869240303030295e-11,gpp
2_jurriaans2020,2,jurriaans2020,shallow,hard,-18,valenciennesi,3.2101840303030296e-11,gpp
2_jurriaans2020,2,jurriaans2020,shallow,hard,-18,valenciennesi,2.7950740303030304e-11,gpp
2_jurriaans2020,2,jurriaans2020,shallow,hard,-18,valenciennesi,2.352290022727273e-11,gpp
2_jurriaans2020,2,jurriaans2020,shallow,hard,-18,valenciennesi,7.195240075757575e-12,gpp
3_jurriaans2020,3,jurriaans2020,shallow,hard,-18,cylindrica,3.4553681666666665e-11,gpp
3_jurriaans2020,3,jurriaans2020,shallow,hard,-18,cylindrica,3.551350606060606e-11,gpp
3_jurriaans2020,3,jurriaans2020,shallow,hard,-18,cylindrica,3.3868092651515153e-11,gpp
3_jurriaans2020,3,jurriaans2020,shallow,hard,-18,cylindrica,3.948992181818181e-11,gpp
3_jurriaans2020,3,jurriaans2020,shallow,hard,-18,cylindrica,4.2780748712121216e-11,gpp
3_jurriaans2020,3,jurriaans2020,shallow,hard,-18,cylindrica,4.140957083333333e-11,gpp
3_jurriaans2020,3,jurriaans2020,shallow,hard,-18,cylindrica,3.729603734848485e-11,gpp
3_jurriaans2020,3,jurriaans2020,shallow,hard,-18,cylindrica,2.8794734696969693e-11,gpp
3_jurriaans2020,3,jurriaans2020,shallow,hard,-18,cylindrica,2.1527492121212118e-11,gpp
3_jurriaans2020,3,jurriaans2020,shallow,hard,-18,cylindrica,2.838338136363636e-11,gpp
3_jurriaans2020,3,jurriaans2020,shallow,hard,-18,cylindrica,2.5229672348484847e-11,gpp
3_jurriaans2020,3,jurriaans2020,shallow,hard,-18,cylindrica,2.6326614545454542e-11,gpp
3_jurriaans2020,3,jurriaans2020,shallow,hard,-18,cylindrica,1.70026053030303e-11,gpp
3_jurriaans2020,3,jurriaans2020,shallow,hard,-18,cylindrica,1.0969422727272726e-11,gpp
4_jurriaans2020,4,jurriaans2020,shallow,hard,-18,cylindrica,2.0019196515151513e-11,gpp
4_jurriaans2020,4,jurriaans2020,shallow,hard,-18,cylindrica,2.1527492121212118e-11,gpp
4_jurriaans2020,4,jurriaans2020,shallow,hard,-18,cylindrica,2.0567667651515152e-11,gpp
4_jurriaans2020,4,jurriaans2020,shallow,hard,-18,cylindrica,2.029343212121212e-11,gpp
4_jurriaans2020,4,jurriaans2020,shallow,hard,-18,cylindrica,1.9744960909090908e-11,gpp
4_jurriaans2020,4,jurriaans2020,shallow,hard,-18,cylindrica,1.8099547575757577e-11,gpp
4_jurriaans2020,4,jurriaans2020,shallow,hard,-18,cylindrica,1.6042780757575758e-11,gpp
4_jurriaans2020,4,jurriaans2020,shallow,hard,-18,cylindrica,1.9470725378787878e-11,gpp
4_jurriaans2020,4,jurriaans2020,shallow,hard,-18,cylindrica,1.288907174242424e-11,gpp
4_jurriaans2020,4,jurriaans2020,shallow,hard,-18,cylindrica,1.5220074015151517e-11,gpp
4_jurriaans2020,4,jurriaans2020,shallow,hard,-18,cylindrica,1.4123131818181818e-11,gpp
4_jurriaans2020,4,jurriaans2020,shallow,hard,-18,cylindrica,1.4123131818181818e-11,gpp
4_jurriaans2020,4,jurriaans2020,shallow,hard,-18,cylindrica,9.598244924242424e-12,gpp
1_zelli2023,1,zelli2023,shallow,soft,0,flava,1.0472826416666663e-10,gpp
2_zelli2023,2,zelli2023,shallow,soft,0,flava,1.4190989643939392e-10,gpp
1_zelli2023,1,zelli2023,shallow,soft,0,flava,1.7909152878787878e-10,gpp
2_zelli2023,2,zelli2023,shallow,soft,0,flava,1.3695234553030304e-10,gpp
1_zelli2023,1,zelli2023,shallow,soft,0,flava,6.754663189393939e-11,gpp
2_zelli2023,2,zelli2023,shallow,soft,0,flava,7.126479515151514e-11,gpp
1_zelli2023,1,zelli2023,shallow,soft,0,flava,2.8567887462121207e-10,gpp
2_zelli2023,2,zelli2023,shallow,soft,0,flava,1.1464336613636364e-10,gpp
1_puntin2023,1,puntin2023,shallow,hard,22.3054,fascicularis,3.846526515151515e-11,gpp
1_puntin2023,1,puntin2023,shallow,hard,22.3054,fascicularis,6.269164772727274e-11,gpp
1_puntin2023,1,puntin2023,shallow,hard,22.3054,fascicularis,4.680576941287879e-11,gpp
1_puntin2023,1,puntin2023,shallow,hard,22.3054,fascicularis,4.598781013257576e-11,gpp
1_puntin2023,1,puntin2023,shallow,hard,22.3054,fascicularis,6.222409801136365e-11,gpp
1_puntin2023,1,puntin2023,shallow,hard,22.3054,fascicularis,6.334971590909091e-11,gpp
1_puntin2023,1,puntin2023,shallow,hard,22.3054,fascicularis,7.665706202651515e-11,gpp
1_puntin2023,1,puntin2023,shallow,hard,22.3054,fascicularis,7.156791903409092e-11,gpp
1_puntin2023,1,puntin2023,shallow,hard,22.3054,fascicularis,6.834938920454545e-11,gpp
1_puntin2023,1,puntin2023,shallow,hard,22.3054,fascicularis,6.85432078598485e-11,gpp
1_rodolfo-metalpa2014,1,rodolfo,shallow,hard,44.19,patagonica,4.491210150757576e-4,gpp
