tpc_grp,latitude,species,mol_gCmin,inv_T,temp,metabolic_category,study_id,paper_unit
33_russnak2021,-8.7832,psygmophilum,7.138694640151515e-5,39.052727987717724,24,npp,russnak2021,33
33_russnak2021,-8.7832,psygmophilum,5.265567765151515e-5,38.79163670917708,26,npp,russnak2021,33
33_russnak2021,-8.7832,psygmophilum,5.7650682651515155e-5,38.53401335397749,28,npp,russnak2021,33
33_russnak2021,-8.7832,psygmophilum,5.265567765151515e-5,38.27978928434875,30,npp,russnak2021,33
33_russnak2021,-8.7832,psygmophilum,4.3914418901515153e-5,38.028897661970575,32,npp,russnak2021,33
33_russnak2021,-8.7832,psygmophilum,3.0178155178030305e-5,37.781273389387344,34,npp,russnak2021,33
35_russnak2021,21.4691,linucheae,6.172476056818182e-5,39.58559823145258,20,npp,russnak2021,35
35_russnak2021,21.4691,linucheae,5.622939238636364e-5,39.31735768778696,22,npp,russnak2021,35
35_russnak2021,21.4691,linucheae,5.230412939393941e-5,39.052727987717724,24,npp,russnak2021,35
35_russnak2021,21.4691,linucheae,4.916391897727272e-5,38.79163670917708,26,npp,russnak2021,35
35_russnak2021,21.4691,linucheae,4.7593813787878796e-5,38.53401335397749,28,npp,russnak2021,35
35_russnak2021,21.4691,linucheae,4.6808761174242434e-5,38.27978928434875,30,npp,russnak2021,35
35_russnak2021,21.4691,linucheae,3.9743287803030304e-05,38.028897661970575,32,npp,russnak2021,35
35_russnak2021,21.4691,linucheae,3.0322656617424243e-5,37.781273389387344,34,npp,russnak2021,35
2_goulet2005,25.098,spp,7.836306500946969e-5,38.92174449622782,25,npp,goulet2005,2
2_goulet2005,25.098,spp,7.135702688210227e-5,38.028897661970575,32,npp,goulet2005,2
2_goulet2005,25.098,spp,3.45524906841856e-5,37.781273389387344,34,npp,goulet2005,2
4_goulet2005,32.348,spp,5.67625760061553e-5,38.92174449622782,25,npp,goulet2005,4
4_goulet2005,32.348,spp,-2.633997481060606e-5,38.028897661970575,32,npp,goulet2005,4
4_goulet2005,32.348,spp,-1.2927100260416667e-4,37.781273389387344,34,npp,goulet2005,4
9_pierangelini2020,43,sp. (Avir),6.3442271746239336e-9,40.98364161,10,npp,pierangelini2020,9
