tpc_grp,response_id,study_id,elevation_broad,lichen_type,latitude,species,inv_T,mol_gCmin,metabolic_category
1_smith2001,1,smith2001,neutral,green algae,-46.8964,complicatulum,40.27249044438772,-1.0428842883333337e-6,r
1_smith2001,1,smith2001,neutral,green algae,-46.8964,complicatulum,40.27249044438772,-9.438743873333332e-7,r
1_smith2001,1,smith2001,neutral,green algae,-46.8964,complicatulum,40.9836416088657,-8.646464646666666e-7,r
1_smith2001,1,smith2001,neutral,green algae,-46.8964,complicatulum,40.9836416088657,-7.458345833333334e-7,r
1_smith2001,1,smith2001,neutral,green algae,-46.8964,complicatulum,40.9836416088657,-6.270227023333333e-7,r
1_smith2001,1,smith2001,neutral,green algae,-46.8964,complicatulum,41.720359955241136,-2.903890389e-7,r
2_uchida2006,2,uchida2006,neutral,green algae,79,delisei,41.87089345679351,2.0628826781792018e-8,r
2_uchida2006,2,uchida2006,neutral,green algae,79,delisei,41.42251694288889,2.6373369688707113e-8,r
2_uchida2006,2,uchida2006,neutral,green algae,79,delisei,40.696188397511214,4.118982049534197e-8,r
2_uchida2006,2,uchida2006,neutral,green algae,79,delisei,40.27249044438772,5.3556472013936225e-8,r
2_uchida2006,2,uchida2006,neutral,green algae,79,delisei,39.58559823145258,7.954858744224799e-8,r
3_zotz2003,3,zotz2003,neutral,green algae,9,endosulphureum,40.9836416088657,-2.36170212e-7,r
3_zotz2003,3,zotz2003,neutral,green algae,9,endosulphureum,40.27249044438772,-2.2500000000000007e-7,r
3_zotz2003,3,zotz2003,neutral,green algae,9,endosulphureum,39.58559823145258,-3.9255319200000004e-7,r
3_zotz2003,3,zotz2003,neutral,green algae,9,endosulphureum,38.92174449622782,-4.59574464e-7,r
3_zotz2003,3,zotz2003,neutral,green algae,9,endosulphureum,38.27978928434875,-7.61170212e-7,r
3_zotz2003,3,zotz2003,neutral,green algae,9,endosulphureum,37.65866662842876,-1.1409574440000002e-6,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,42.17524303670842,-4.6887001548387094e-4,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,42.17524303670842,-5.455227406451613e-4,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,42.17524303670842,-6.605018264516128e-4,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,42.17524303670842,-6.03012284516129e-4,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,41.42251694288889,-0.00110922414580645,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,41.42251694288889,-0.00119545846064516,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,41.42251694288889,-0.00134877941225806,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,41.42251694288889,-0.00150206935741935,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,41.407736383765645,-0.00167450697870967,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,40.696188397511214,-0.00161546701548387,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,40.696188397511214,-0.00174960928451612,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,40.696188397511214,-0.00182626200774193,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,40.696188397511214,-0.00197956745612903,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,40.696188397511214,-0.00213285740129032,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,40.696188397511214,-0.00222867330580645,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,39.99489271601007,-0.00180550189548387,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,39.99489271601007,-0.00213126046838709,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,39.99489271601007,-0.00226540273548387,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,39.99489271601007,-0.0023803818232258,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,39.99489271601007,-0.00251453959354838,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,39.99489271601007,-0.00264868186064516,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,39.99489271601007,-0.00278282412967741,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,39.99489271601007,-0.00287864003419354,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,39.99489271601007,-0.00303194548258064,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,39.31735768778696,-0.00289620628451612,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,39.31735768778696,-0.00303992238967741,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,39.31735768778696,-0.00314531213225806,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,38.66239587389746,-0.00469593286645161,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,38.64951913921839,-0.00471506503935483,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,38.64951913921839,-0.0049258755348387,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,38.64951913921839,-0.00500252826,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,38.64951913921839,-0.00511750734580645,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,38.66239587389746,-0.00540497056645161,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,38.66239587389746,-0.00557743919612903,r
1_lange2005oecologia,1,lange2005oecologia,neutral,green algae,48.7938,muralis,38.66239587389746,-0.00574990782580645,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,42.17524303670842,-5.170780838709677e-4,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,41.42251694288889,-0.00167607756774193,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,41.42251694288889,-0.00142237192064516,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,41.42251694288889,-0.00121930587096774,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,41.42251694288889,-0.00106700633225806,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,40.696188397511214,-0.0021247266232258,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,40.696188397511214,-0.00192166057354838,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,40.696188397511214,-0.0017693610348387,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,40.696188397511214,-0.00161706149612903,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,39.99489271601007,-0.00303002045999999,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,39.99489271601007,-0.00282695441032258,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,39.99489271601007,-0.00247158881999999,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,39.99489271601007,-0.00216698974451612,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,39.99489271601007,-0.0017608576432258,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,39.31735768778696,-0.00312305009419354,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,39.31735768778696,-0.00297075055548387,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,39.31735768778696,-0.00281845101870967,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,38.66239587389746,-0.00570363884903225,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,38.66239587389746,-0.00555133931032258,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,38.66239587389746,-0.00534827326064516,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,38.66239587389746,-0.0050436741832258,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,38.66239587389746,-0.00489137464645161,r
2_lange2002florai,2,lange2002florai,neutral,green algae,49.9174,muralis,38.66239587389746,-0.00463754208193548,r
1_green1998,1,green1998,neutral,green algae,-77.01,aprina,42.4840495022893,-0.01403449573741935,r
1_green1998,1,green1998,neutral,green algae,-77.01,aprina,41.720359955241136,-0.02013121209677419,r
1_green1998,1,green1998,neutral,green algae,-77.01,aprina,40.9836416088657,-0.03105897220645161,r
1_green1998,1,green1998,neutral,green algae,-77.01,aprina,40.27249044438772,-0.06250950801290323,r
1_green1998,1,green1998,neutral,green algae,-77.01,aprina,39.58559823145258,-0.05834359445806451,r
4_green1998,4,green1998,neutral,green algae,-77.01,aprina,42.4840495022893,-0.01400551142903225,r
4_green1998,4,green1998,neutral,green algae,-77.01,aprina,41.720359955241136,-0.01984114118709677,r
4_green1998,4,green1998,neutral,green algae,-77.01,aprina,40.9836416088657,-0.03112335872903225,r
4_green1998,4,green1998,neutral,green algae,-77.01,aprina,40.27249044438772,-0.0626357594516129,r
4_green1998,4,green1998,neutral,green algae,-77.01,aprina,39.58559823145258,-0.05874533959354838,r
3_sundberg1997,3,sundberg1997,neutral,green algae,64.14,glauca,41.720359955241136,-2.3473335483870965e-4,r
3_sundberg1997,3,sundberg1997,neutral,green algae,64.14,glauca,40.9836416088657,-2.17662e-4,r
3_sundberg1997,3,sundberg1997,neutral,green algae,64.14,glauca,40.27249044438772,-2.261976774193548e-4,r
3_sundberg1997,3,sundberg1997,neutral,green algae,64.14,glauca,39.58559823145258,-4.0544864516129026e-4,r
4_sundberg1997,4,sundberg1997,neutral,cyanobacteria + green algae,64.14,pulmonaria,42.022517188304626,-8.10898064516129e-5,r
4_sundberg1997,4,sundberg1997,neutral,cyanobacteria + green algae,64.14,pulmonaria,41.42251694288889,-4.1398451612903225e-4,r
4_sundberg1997,4,sundberg1997,neutral,cyanobacteria + green algae,64.14,pulmonaria,40.696188397511214,-9.005227741935483e-4,r
4_sundberg1997,4,sundberg1997,neutral,cyanobacteria + green algae,64.14,pulmonaria,40.27249044438772,-0.00121634593548387,r
4_sundberg1997,4,sundberg1997,neutral,cyanobacteria + green algae,64.14,pulmonaria,39.857524030741274,-0.00161752683870967,r
4_sundberg1997,4,sundberg1997,neutral,cyanobacteria + green algae,64.14,pulmonaria,39.451022000851,-0.00202724322580645,r
4_sundberg1997,4,sundberg1997,neutral,cyanobacteria + green algae,64.14,pulmonaria,38.79163670917708,-0.00265888954838709,r
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.570904967043965,-1.714241051612903e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,41.570904967043965,-1.6524787354838707e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,41.42251694288889,-2.077888335483871e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,41.42251694288889,-2.4423052645161284e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,41.42251694288889,-2.8071069870967734e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,41.570904967043965,-2.8076842064516126e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,41.570904967043965,-2.7474611419354836e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,41.570904967043965,-2.5041637935483866e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,41.570904967043965,-2.504452393548387e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,41.570904967043965,-2.3214743032258064e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,41.42251694288889,-2.564386858064516e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,-2.012085503225806e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,-2.254709438709677e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.839409190745464,-2.6186453419354834e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.839409190745464,-1.645936935483871e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.839409190745464,-1.8893304967741937e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.839409190745464,-2.0711541290322576e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.839409190745464,-2.314066683870968e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.696188397511214,-2.4960827419354836e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.696188397511214,-2.0702883096774193e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.696188397511214,-1.9483991225806448e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.696188397511214,-1.6449749032258063e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.1332115564597,-3.645804638709677e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.1332115564597,-3.706172032258064e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.1332115564597,-3.341225980645161e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.1332115564597,-3.098505851612903e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.1332115564597,-3.0371283483870965e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.27249044438772,-2.733896516129032e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.1332115564597,-2.55120704516129e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.1332115564597,-2.733223103225806e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.1332115564597,-2.489733329032258e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.1332115564597,-2.1250278e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,40.1332115564597,-2.0036196387096772e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.7210957437971,-5.46461833548387e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.7210957437971,-5.403337045161289e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.7210957437971,-5.16013589032258e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.58559823145258,-5.646057174193549e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.58559823145258,-5.828361851612903e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.58559823145258,-5.098469767741934e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.58559823145258,-4.79523795483871e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.58559823145258,-4.612259864516128e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.58559823145258,-4.491140303225806e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.58559823145258,-4.3082584258064514e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.58559823145258,-4.004256987096774e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,-6.252328412903225e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,-5.765829909677419e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.31735768778696,-5.521955322580645e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,-5.400643354838709e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,-5.401220574193548e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,-5.219204516129032e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.58559823145258,-5.097892548387097e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,-4.7936025096774194e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,-5.157442199999999e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,-5.036418851612903e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.31735768778696,-4.853055948387096e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.31735768778696,-4.670655077419354e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,-4.731743980645161e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,-4.793121483870967e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,-4.428512167741935e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,-4.124414516129032e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,-4.3063343612903223e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.31735768778696,-3.941147825806451e-4,r
2_tretiach1997,2,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,-3.6984276774193546e-4,r
2_zotz1998,2,zotz1998,high,cyanobacteria,8,tomentosa,40.9836416088657,-1.3046701261971833e-7,r
2_zotz1998,2,zotz1998,high,cyanobacteria,8,tomentosa,40.696188397511214,-1.541882876056338e-7,r
2_zotz1998,2,zotz1998,high,cyanobacteria,8,tomentosa,40.41273940989142,-1.7790956264788738e-7,r
2_zotz1998,2,zotz1998,high,cyanobacteria,8,tomentosa,40.1332115564597,-3.676797627605635e-7,r
2_zotz1998,2,zotz1998,high,cyanobacteria,8,tomentosa,39.857524030741274,-2.9058561898591554e-7,r
2_zotz1998,2,zotz1998,high,cyanobacteria,8,tomentosa,39.58559823145258,-3.202372127323944e-7,r
2_zotz1998,2,zotz1998,high,cyanobacteria,8,tomentosa,39.31735768778696,-3.91401037802817e-7,r
2_zotz1998,2,zotz1998,high,cyanobacteria,8,tomentosa,39.05272798771773,-4.625648628732395e-7,r
2_zotz1998,2,zotz1998,high,cyanobacteria,8,tomentosa,38.79163670917708,-5.930318754929578e-7,r
2_zotz1998,2,zotz1998,high,cyanobacteria,8,tomentosa,38.53401335397749,-8.183839881690142e-7,r
2_zotz1998,2,zotz1998,high,cyanobacteria,8,tomentosa,38.27978928434875,-1.0140845070422538e-6,r
2_zotz1998,2,zotz1998,high,cyanobacteria,8,tomentosa,38.028897661970575,-1.3521126760563382e-6,r
1_kappen2000,1,kappen2000,neutral,green algae,-72.18,frigida,43.771201123893825,-5.627361963190184e-9,r
1_kappen2000,1,kappen2000,neutral,green algae,-72.18,frigida,43.13348055188322,-1.0336029084299023e-7,r
1_kappen2000,1,kappen2000,neutral,green algae,-72.18,frigida,42.35809546941839,-1.838418609406953e-7,r
1_kappen2000,1,kappen2000,neutral,green algae,-72.18,frigida,41.80947250877146,-3.125349564492919e-7,r
1_kappen2000,1,kappen2000,neutral,green algae,-72.18,frigida,41.0711088080806,-5.164886934787549e-7,r
1_kappen2000,1,kappen2000,neutral,green algae,-72.18,frigida,40.31719190669667,-9.411009709914414e-7,r
1_harrisson1986,1,harrisson1986,neutral,green algae,-60.43,antarctica,42.4840495022893,3.0392478982049534e-8,r
1_harrisson1986,1,harrisson1986,neutral,green algae,-60.43,antarctica,41.42251694288889,1.260621101264864e-7,r
1_harrisson1986,1,harrisson1986,neutral,green algae,-60.43,antarctica,40.55396862327563,2.2651819586457625e-7,r
1_harrisson1986,1,harrisson1986,neutral,green algae,-60.43,antarctica,39.7210957437971,3.281701136105431e-7,r
1_harrisson1986,1,harrisson1986,neutral,green algae,-60.43,antarctica,43.35706378311348,0,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,41.87089345679351,-1.3684665228000004e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,41.720359955241136,-7.049676024000001e-8,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,41.720359955241136,-3.732181428e-8,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,41.570904967043965,-5.805615552000001e-8,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,41.720359955241136,-8.708423328e-8,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,41.720359955241136,-1.0367170632000003e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,41.720359955241136,-1.2440604756000002e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,41.42251694288889,-5.805615552000001e-8,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,41.42251694288889,-7.879049676e-8,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,41.42251694288889,-9.53779698e-8,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,41.275184497778135,-1.8038876892e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.9836416088657,-1.6172786172000006e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.9836416088657,-1.49287257e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.9836416088657,-1.4514038880000006e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.9836416088657,-1.8246220308000002e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.839409190745464,-1.6172786172000006e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.839409190745464,-1.2440604756000002e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.9836416088657,-8.708423328e-8,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.839409190745464,-2.7784017276000004e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.55396862327563,-1.6380129588e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.55396862327563,-1.7416846656e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.55396862327563,-2.0734341252e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.41273940989142,-1.8246220308000002e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.41273940989142,-2.6539956804e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.41273940989142,-1.949028078e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.27249044438772,-1.8660907128000002e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.27249044438772,-2.0734341252e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.27249044438772,-2.3222462208000002e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.27249044438772,-2.6125269984e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.27249044438772,-2.8613390928e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.1332115564597,-2.6125269984e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.1332115564597,-2.3429805612000005e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.1332115564597,-2.1149028072000006e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,39.99489271601007,-1.9075593948e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.27249044438772,-3.856587472800001e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.1332115564597,-3.48336933e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,40.1332115564597,-3.6907127424000003e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,39.58559823145258,-3.6492440604e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,39.58559823145258,-2.8198704108e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,39.58559823145258,-2.8406047512e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,39.58559823145258,-3.193088552400001e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,39.18459605453426,-4.437149028e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,38.92174449622782,-6.4898488116e-7,r
2_lange1991,2,lange1991,neutral,green algae,53.728189,portentosa,38.27978928434875,-7.7961123108e-7,r
1_coxson2003,1,coxson2003,neutral,green algae,53.37,sarmentosa,42.4840495022893,-7.574036203893055e-9,r
1_coxson2003,1,coxson2003,neutral,green algae,53.37,sarmentosa,41.720359955241136,-1.514807240778611e-7,r
1_coxson2003,1,coxson2003,neutral,green algae,53.37,sarmentosa,40.27249044438772,-2.9538741195182917e-7,r
1_coxson2003,1,coxson2003,neutral,green algae,53.37,sarmentosa,38.92174449622782,-3.7870181019465275e-7,r
3_coxson2003,3,coxson2003,neutral,green algae,53.37,sarmentosa,41.720359955241136,-3.787018101946528e-8,r
3_coxson2003,3,coxson2003,neutral,green algae,53.37,sarmentosa,40.27249044438772,-2.9538741195182917e-7,r
3_coxson2003,3,coxson2003,neutral,green algae,53.37,sarmentosa,38.92174449622782,-4.317200636219041e-7,r
5_coxson2003,5,coxson2003,neutral,green algae,53.37,spp,42.4840495022893,-1.3633265167007496e-7,r
5_coxson2003,5,coxson2003,neutral,green algae,53.37,spp,41.720359955241136,-2.80239339544043e-7,r
5_coxson2003,5,coxson2003,neutral,green algae,53.37,spp,40.27249044438772,-2.9538741195182917e-7,r
5_coxson2003,5,coxson2003,neutral,green algae,53.37,spp,38.92174449622782,-4.468681360296902e-7,r
7_coxson2003,7,coxson2003,neutral,green algae,53.37,spp,41.720359955241136,-2.1207301370900553e-7,r
7_coxson2003,7,coxson2003,neutral,green algae,53.37,spp,40.27249044438772,-2.7266530334014993e-7,r
7_coxson2003,7,coxson2003,neutral,green algae,53.37,spp,38.92174449622782,-4.468681360296902e-7,r
1_lange1980,1,lange1980,neutral,green algae,30.7141,maciformis,38.92174449622782,6.670245421495114e-7,r
1_lange1980,1,lange1980,neutral,green algae,30.7141,maciformis,40.27249044438772,6.516828395061729e-7,r
1_lange1980,1,lange1980,neutral,green algae,30.7141,maciformis,41.720359955241136,5.160298879042642e-7,r
2_adams1971,2,adams1971,neutral,green algae,44.0197,rangiferina,42.4840495022893,-3.1457290009846243e-8,r
2_adams1971,2,adams1971,neutral,green algae,44.0197,rangiferina,42.17524303670842,-4.5203058395819135e-8,r
2_adams1971,2,adams1971,neutral,green algae,44.0197,rangiferina,41.720359955241136,-5.2354639854578504e-8,r
2_adams1971,2,adams1971,neutral,green algae,44.0197,rangiferina,41.42251694288889,-7.533226918124669e-8,r
2_adams1971,2,adams1971,neutral,green algae,44.0197,rangiferina,40.9836416088657,-8.380268802544878e-8,r
2_adams1971,2,adams1971,neutral,green algae,44.0197,rangiferina,40.696188397511214,-1.0546147920927064e-7,r
