tpc_grp,lichen_type,elevation_broad,latitude,species,mol_gCmin,sd_molgCmin,temp,metabolic_category,study_id,paper_unit,mol_grammin
2_eickmeieradams1973,green algae,high,39.6636,ecmocyna,-4.884050094675453e-7,NA,30,r,eickmeieradams1973,2,4.884050094675453e-7
2_eickmeieradams1973,green algae,high,39.6636,ecmocyna,-5.565247580095433e-7,NA,33,r,eickmeieradams1973,2,5.565247580095433e-7
2_eickmeieradams1973,green algae,high,39.6636,ecmocyna,-6.19262204801939e-7,NA,35,r,eickmeieradams1973,2,6.19262204801939e-7
2_kershaw1977,cyanobacteria,neutral,43.3247,polydactyla,-9.895111815496477e-7,NA,5,r,kershaw1977,2,9.895111815496477e-7
2_kershaw1977,cyanobacteria,neutral,43.3247,polydactyla,-1.209402555479815e-6,NA,15,r,kershaw1977,2,1.209402555479815e-6
2_kershaw1977,cyanobacteria,neutral,43.3247,polydactyla,-2.1989137362720595e-6,NA,25,r,kershaw1977,2,2.1989137362720595e-6
2_kershaw1977,cyanobacteria,neutral,43.3247,polydactyla,-2.2172380178747257e-6,NA,35,r,kershaw1977,2,2.2172380178747257e-6
4_kershaw1977,cyanobacteria,neutral,43.3247,polydactyla,-6.96322683481027e-7,NA,5,r,kershaw1977,4,6.96322683481027e-7
4_kershaw1977,cyanobacteria,neutral,43.3247,polydactyla,-9.528626191017192e-7,NA,15,r,kershaw1977,4,9.528626191017192e-7
4_kershaw1977,cyanobacteria,neutral,43.3247,polydactyla,-1.86907667575551e-6,NA,25,r,kershaw1977,4,1.86907667575551e-6
4_kershaw1977,cyanobacteria,neutral,43.3247,polydactyla,-2.8219392956146333e-6,NA,35,r,kershaw1977,4,2.8219392956146333e-6
6_kershaw1977,cyanobacteria,neutral,43.3247,polydactyla,-5.497284344467166e-7,NA,5,r,kershaw1977,6,5.497284344467166e-7
6_kershaw1977,cyanobacteria,neutral,43.3247,polydactyla,-1.3193482420661972e-6,NA,15,r,kershaw1977,6,1.3193482420661972e-6
6_kershaw1977,cyanobacteria,neutral,43.3247,polydactyla,-2.968533544648943e-6,NA,25,r,kershaw1977,6,2.968533544648943e-6
6_kershaw1977,cyanobacteria,neutral,43.3247,polydactyla,-2.125616612133606e-6,NA,35,r,kershaw1977,6,2.125616612133606e-6
7_kershaw1977,cyanobacteria,neutral,43.3247,canina var. praetextata,-8.262584950390063e-7,NA,5,r,kershaw1977,7,8.262584950390063e-7
7_kershaw1977,cyanobacteria,neutral,43.3247,canina var. praetextata,-1.6855673293948344e-6,NA,15,r,kershaw1977,7,1.6855673293948344e-6
7_kershaw1977,cyanobacteria,neutral,43.3247,canina var. praetextata,-2.1813224267211994e-6,NA,25,r,kershaw1977,7,2.1813224267211994e-6
7_kershaw1977,cyanobacteria,neutral,43.3247,canina var. praetextata,-2.644027183973339e-6,NA,35,r,kershaw1977,7,2.644027183973339e-6
9_kershaw1977,cyanobacteria,neutral,43.3247,canina var. praetextata,-4.957550973263652e-7,NA,5,r,kershaw1977,9,4.957550973263652e-7
9_kershaw1977,cyanobacteria,neutral,43.3247,canina var. praetextata,-1.421164611073241e-6,NA,15,r,kershaw1977,9,1.421164611073241e-6
9_kershaw1977,cyanobacteria,neutral,43.3247,canina var. praetextata,-1.7516680095432857e-6,NA,25,r,kershaw1977,9,1.7516680095432857e-6
9_kershaw1977,cyanobacteria,neutral,43.3247,canina var. praetextata,-2.247423106112247e-6,NA,35,r,kershaw1977,9,2.247423106112247e-6
11_kershaw1977,cyanobacteria,neutral,43.3247,canina var. praetextata,-4.2965441717791405e-7,NA,5,r,kershaw1977,11,4.2965441717791405e-7
11_kershaw1977,cyanobacteria,neutral,43.3247,canina var. praetextata,-1.586416310686965e-6,NA,15,r,kershaw1977,11,1.586416310686965e-6
11_kershaw1977,cyanobacteria,neutral,43.3247,canina var. praetextata,-1.9499700484738317e-6,NA,25,r,kershaw1977,11,1.9499700484738317e-6
11_kershaw1977,cyanobacteria,neutral,43.3247,canina var. praetextata,-2.908429902294933e-6,NA,35,r,kershaw1977,11,2.908429902294933e-6
13_kershaw1977,cyanobacteria,neutral,43.3247,canina var. praetextata,-6.610067961826857e-7,NA,5,r,kershaw1977,13,6.610067961826857e-7
13_kershaw1977,cyanobacteria,neutral,43.3247,canina var. praetextata,-1.520315630538514e-6,NA,15,r,kershaw1977,13,1.520315630538514e-6
13_kershaw1977,cyanobacteria,neutral,43.3247,canina var. praetextata,-2.577926504582292e-6,NA,25,r,kershaw1977,13,2.577926504582292e-6
13_kershaw1977,cyanobacteria,neutral,43.3247,canina var. praetextata,-2.2804734461864722e-6,NA,35,r,kershaw1977,13,2.2804734461864722e-6
15_kershaw1977,cyanobacteria,neutral,43.3247,canina var. praetextata,-2.0160707278648794e-6,NA,15,r,kershaw1977,15,2.0160707278648794e-6
15_kershaw1977,cyanobacteria,neutral,43.3247,canina var. praetextata,-2.577926504582292e-6,NA,25,r,kershaw1977,15,2.577926504582292e-6
15_kershaw1977,cyanobacteria,neutral,43.3247,canina var. praetextata,-3.2389333000075743e-6,NA,35,r,kershaw1977,15,3.2389333000075743e-6
2_kershaw1983,green algae,neutral,47.9885,stellaris,-1.0734854427024159e-7,NA,5,r,kershaw1983,2,1.0734854427024159e-7
2_kershaw1983,green algae,neutral,47.9885,stellaris,-3.2204563356812844e-7,NA,15,r,kershaw1983,2,3.2204563356812844e-7
2_kershaw1983,green algae,neutral,47.9885,stellaris,-4.89032258577596e-7,NA,25,r,kershaw1983,2,4.89032258577596e-7
2_kershaw1983,green algae,neutral,47.9885,stellaris,-9.66136901461789e-7,NA,35,r,kershaw1983,2,9.66136901461789e-7
4_kershaw1983,green algae,neutral,47.9885,stellaris,-1.7891424070287054e-7,NA,5,r,kershaw1983,4,1.7891424070287054e-7
4_kershaw1983,green algae,neutral,47.9885,stellaris,-2.5047993713549953e-7,NA,15,r,kershaw1983,4,2.5047993713549953e-7
4_kershaw1983,green algae,neutral,47.9885,stellaris,-4.174665621449671e-7,NA,25,r,kershaw1983,4,4.174665621449671e-7
4_kershaw1983,green algae,neutral,47.9885,stellaris,-1.2046892229038853e-6,NA,35,r,kershaw1983,4,1.2046892229038853e-6
6_kershaw1983,green algae,neutral,47.9885,stellaris,-1.550590085586609e-7,NA,5,r,kershaw1983,6,1.550590085586609e-7
6_kershaw1983,green algae,neutral,47.9885,stellaris,-1.7891424070287054e-7,NA,15,r,kershaw1983,6,1.7891424070287054e-7
6_kershaw1983,green algae,neutral,47.9885,stellaris,-2.5047993713549953e-7,NA,25,r,kershaw1983,6,2.5047993713549953e-7
6_kershaw1983,green algae,neutral,47.9885,stellaris,-1.0615578300386275e-6,NA,35,r,kershaw1983,6,1.0615578300386275e-6
8_kershaw1983,green algae,neutral,47.9885,stellaris,-1.0734854427024159e-7,NA,5,r,kershaw1983,8,1.0734854427024159e-7
8_kershaw1983,green algae,neutral,47.9885,stellaris,-1.7891424070287054e-7,NA,15,r,kershaw1983,8,1.7891424070287054e-7
8_kershaw1983,green algae,neutral,47.9885,stellaris,-5.844531871544345e-7,NA,25,r,kershaw1983,8,5.844531871544345e-7
8_kershaw1983,green algae,neutral,47.9885,stellaris,-1.2285444550480951e-6,NA,35,r,kershaw1983,8,1.2285444550480951e-6
10_kershaw1983,green algae,neutral,47.9885,stellaris,-3.3716677270317354e-7,NA,5,r,kershaw1983,10,3.3716677270317354e-7
10_kershaw1983,green algae,neutral,47.9885,stellaris,-3.958044724683784e-7,NA,15,r,kershaw1983,10,3.958044724683784e-7
10_kershaw1983,green algae,neutral,47.9885,stellaris,-1.128775718397334e-6,NA,25,r,kershaw1983,10,1.128775718397334e-6
10_kershaw1983,green algae,neutral,47.9885,stellaris,-1.070138018632129e-6,NA,35,r,kershaw1983,10,1.070138018632129e-6
12_kershaw1983,green algae,neutral,47.9885,stellaris,-2.785290729379686e-7,NA,5,r,kershaw1983,12,2.785290729379686e-7
12_kershaw1983,green algae,neutral,47.9885,stellaris,-3.078479231992729e-7,NA,15,r,kershaw1983,12,3.078479231992729e-7
12_kershaw1983,green algae,neutral,47.9885,stellaris,-6.010364212678937e-7,NA,25,r,kershaw1983,12,6.010364212678937e-7
14_kershaw1983,green algae,neutral,47.9885,stellaris,-1.3193482390365825e-7,NA,5,r,kershaw1983,14,1.3193482390365825e-7
14_kershaw1983,green algae,neutral,47.9885,stellaris,-2.49210223434068e-7,NA,15,r,kershaw1983,14,2.49210223434068e-7
14_kershaw1983,green algae,neutral,47.9885,stellaris,-6.010364212678937e-7,NA,25,r,kershaw1983,14,6.010364212678937e-7
14_kershaw1983,green algae,neutral,47.9885,stellaris,-1.24605111717034e-6,NA,35,r,kershaw1983,14,1.24605111717034e-6
16_kershaw1983,green algae,neutral,47.9885,stellaris,-1.3193482390365825e-7,NA,5,r,kershaw1983,16,1.3193482390365825e-7
16_kershaw1983,green algae,neutral,47.9885,stellaris,-5.423987215026889e-7,NA,15,r,kershaw1983,16,5.423987215026889e-7
16_kershaw1983,green algae,neutral,47.9885,stellaris,-9.235437695978186e-7,NA,25,r,kershaw1983,16,9.235437695978186e-7
16_kershaw1983,green algae,neutral,47.9885,stellaris,-1.4366236415966068e-6,NA,35,r,kershaw1983,16,1.4366236415966068e-6
2_larson1980,green algae,neutral,44.55,vellea,-1.0591208740437779e-7,NA,0,r,larson1980,2,1.0591208740437779e-7
2_larson1980,green algae,neutral,44.55,vellea,-2.0630305991062635e-7,NA,14,r,larson1980,2,2.0630305991062635e-7
2_larson1980,green algae,neutral,44.55,vellea,-9.292580352950087e-7,NA,28,r,larson1980,2,9.292580352950087e-7
4_larson1980,green algae,neutral,44.55,vellea,-1.0591208740437779e-7,NA,0,r,larson1980,4,1.0591208740437779e-7
4_larson1980,green algae,neutral,44.55,vellea,-4.320466643944558e-7,NA,14,r,larson1980,4,4.320466643944558e-7
4_larson1980,green algae,neutral,44.55,vellea,-1.794906608346588e-6,NA,28,r,larson1980,4,1.794906608346588e-6
6_larson1980,green algae,neutral,44.55,mammulata,-1.6762211239869727e-7,NA,0,r,larson1980,6,1.6762211239869727e-7
6_larson1980,green algae,neutral,44.55,mammulata,-3.7249358403393166e-7,NA,14,r,larson1980,6,3.7249358403393166e-7
6_larson1980,green algae,neutral,44.55,mammulata,-1.5085990146178899e-6,NA,28,r,larson1980,6,1.5085990146178899e-6
8_larson1980,green algae,neutral,44.55,mammulata,-9.312339619783382e-8,NA,0,r,larson1980,8,9.312339619783382e-8
8_larson1980,green algae,neutral,44.55,mammulata,-2.7937018783609784e-7,NA,14,r,larson1980,8,2.7937018783609784e-7
8_larson1980,green algae,neutral,44.55,mammulata,-6.332390926304629e-7,NA,28,r,larson1980,8,6.332390926304629e-7
10_larson1980,green algae,neutral,44.55,papulosa,-9.772949935620693e-8,NA,0,r,larson1980,10,9.772949935620693e-8
10_larson1980,green algae,neutral,44.55,papulosa,-3.7137209800802845e-7,NA,14,r,larson1980,10,3.7137209800802845e-7
10_larson1980,green algae,neutral,44.55,papulosa,-1.035932693327274e-6,NA,28,r,larson1980,10,1.035932693327274e-6
12_larson1980,green algae,neutral,44.55,papulosa,-9.772949935620693e-8,NA,0,r,larson1980,12,9.772949935620693e-8
12_larson1980,green algae,neutral,44.55,papulosa,-3.322802976596228e-7,NA,14,r,larson1980,12,3.322802976596228e-7
12_larson1980,green algae,neutral,44.55,papulosa,-1.0066138438233734e-6,NA,28,r,larson1980,12,1.0066138438233734e-6
14_larson1980,green algae,neutral,44.55,muhlenbergii,-6.925786487919412e-8,NA,0,r,larson1980,14,6.925786487919412e-8
14_larson1980,green algae,neutral,44.55,muhlenbergii,-1.862784359615239e-7,NA,14,r,larson1980,14,1.862784359615239e-7
14_larson1980,green algae,neutral,44.55,muhlenbergii,-1.1476629576611376e-6,NA,28,r,larson1980,14,1.1476629576611376e-6
16_larson1980,green algae,neutral,44.55,muhlenbergii,-2.2503955919109293e-8,NA,0,r,larson1980,16,2.2503955919109293e-8
16_larson1980,green algae,neutral,44.55,muhlenbergii,-2.2368156328107249e-7,NA,14,r,larson1980,16,2.2368156328107249e-7
16_larson1980,green algae,neutral,44.55,muhlenbergii,-8.857634696659848e-7,NA,28,r,larson1980,16,8.857634696659848e-7
18_larson1980,green algae,neutral,44.55,deusta,-1.4438413618117095e-7,NA,0,r,larson1980,18,1.4438413618117095e-7
18_larson1980,green algae,neutral,44.55,deusta,-7.116513224267211e-7,NA,14,r,larson1980,18,7.116513224267211e-7
18_larson1980,green algae,neutral,44.55,deusta,-2.046055029917443e-6,NA,28,r,larson1980,18,2.046055029917443e-6
20_larson1980,green algae,neutral,44.55,deusta,-1.0698527304400515e-7,NA,0,r,larson1980,20,1.0698527304400515e-7
20_larson1980,green algae,neutral,44.55,deusta,-2.4447207831553437e-7,NA,14,r,larson1980,20,2.4447207831553437e-7
20_larson1980,green algae,neutral,44.55,deusta,-1.4475199416799211e-6,NA,28,r,larson1980,20,1.4475199416799211e-6
1_lechowicz1973,green algae,neutral,43.8673,uncialis,-1.0389831098992654e-8,NA,2,r,lechowicz1973,1,1.0389831098992654e-8
1_lechowicz1973,green algae,neutral,43.8673,uncialis,-1.4448963720366582e-7,NA,9,r,lechowicz1973,1,1.4448963720366582e-7
1_lechowicz1973,green algae,neutral,43.8673,uncialis,-1.6918430735438915e-7,NA,15,r,lechowicz1973,1,1.6918430735438915e-7
1_lechowicz1973,green algae,neutral,43.8673,uncialis,-1.2256989017647504e-7,NA,17,r,lechowicz1973,1,1.2256989017647504e-7
1_lechowicz1973,green algae,neutral,43.8673,uncialis,-2.150243278042869e-7,NA,20,r,lechowicz1973,1,2.150243278042869e-7
1_lechowicz1973,green algae,neutral,43.8673,uncialis,-4.2135819662197987e-7,NA,23,r,lechowicz1973,1,4.2135819662197987e-7
1_lechowicz1973,green algae,neutral,43.8673,uncialis,-3.958245959251685e-7,NA,25,r,lechowicz1973,1,3.958245959251685e-7
1_lechowicz1973,green algae,neutral,43.8673,uncialis,-4.711885147315004e-7,NA,30,r,lechowicz1973,1,4.711885147315004e-7
1_lechowicz1973,green algae,neutral,43.8673,uncialis,-5.084994084677724e-7,NA,36,r,lechowicz1973,1,5.084994084677724e-7
2_lechowicz1973,green algae,neutral,43.8673,rangiferina,-1.1147019465273044e-7,NA,3,r,lechowicz1973,2,1.1147019465273044e-7
2_lechowicz1973,green algae,neutral,43.8673,rangiferina,-1.6561347572521396e-7,NA,9,r,lechowicz1973,2,1.6561347572521396e-7
2_lechowicz1973,green algae,neutral,43.8673,rangiferina,-2.2401594183140194e-7,NA,15,r,lechowicz1973,2,2.2401594183140194e-7
2_lechowicz1973,green algae,neutral,43.8673,rangiferina,-3.080595637355146e-7,NA,18,r,lechowicz1973,2,3.080595637355146e-7
2_lechowicz1973,green algae,neutral,43.8673,rangiferina,-3.162337582367644e-7,NA,20,r,lechowicz1973,2,3.162337582367644e-7
2_lechowicz1973,green algae,neutral,43.8673,rangiferina,-3.834342384306597e-7,NA,22,r,lechowicz1973,2,3.834342384306597e-7
2_lechowicz1973,green algae,neutral,43.8673,rangiferina,-3.5364145194274026e-7,NA,25,r,lechowicz1973,2,3.5364145194274026e-7
2_lechowicz1973,green algae,neutral,43.8673,rangiferina,-5.723226562144967e-7,NA,30,r,lechowicz1973,2,5.723226562144967e-7
2_lechowicz1973,green algae,neutral,43.8673,rangiferina,-6.519457608119367e-7,NA,35,r,lechowicz1973,2,6.519457608119367e-7
3_lechowicz1973,green algae,neutral,43.8673,mitis,-1.1129810649094901e-7,NA,4,r,lechowicz1973,3,1.1129810649094901e-7
3_lechowicz1973,green algae,neutral,43.8673,mitis,-1.0232800424146028e-7,NA,9,r,lechowicz1973,3,1.0232800424146028e-7
3_lechowicz1973,green algae,neutral,43.8673,mitis,-1.3982174202832688e-7,NA,14,r,lechowicz1973,3,1.3982174202832688e-7
3_lechowicz1973,green algae,neutral,43.8673,mitis,-2.9538956297811103e-7,NA,18,r,lechowicz1973,3,2.9538956297811103e-7
3_lechowicz1973,green algae,neutral,43.8673,mitis,-2.993691047489207e-7,NA,20,r,lechowicz1973,3,2.993691047489207e-7
3_lechowicz1973,green algae,neutral,43.8673,mitis,-3.201702779671287e-7,NA,23,r,lechowicz1973,3,3.201702779671287e-7
3_lechowicz1973,green algae,neutral,43.8673,mitis,-4.843425138226161e-7,NA,25,r,lechowicz1973,3,4.843425138226161e-7
3_lechowicz1973,green algae,neutral,43.8673,mitis,-5.006048579868211e-7,NA,31,r,lechowicz1973,3,5.006048579868211e-7
3_lechowicz1973,green algae,neutral,43.8673,mitis,-5.506610414299781e-7,NA,36,r,lechowicz1973,3,5.506610414299781e-7
4_lechowicz1973,green algae,neutral,43.8673,caroliniana,-1.9977300234795121e-7,NA,5,r,lechowicz1973,4,1.9977300234795121e-7
4_lechowicz1973,green algae,neutral,43.8673,caroliniana,-1.6972208361735967e-7,NA,10,r,lechowicz1973,4,1.6972208361735967e-7
4_lechowicz1973,green algae,neutral,43.8673,caroliniana,-1.5234116564417178e-7,NA,15,r,lechowicz1973,4,1.5234116564417178e-7
4_lechowicz1973,green algae,neutral,43.8673,caroliniana,-2.1108780807392259e-7,NA,18,r,lechowicz1973,4,2.1108780807392259e-7
4_lechowicz1973,green algae,neutral,43.8673,caroliniana,-2.487751450427933e-7,NA,20,r,lechowicz1973,4,2.487751450427933e-7
4_lechowicz1973,green algae,neutral,43.8673,caroliniana,-2.9698137998939634e-7,NA,23,r,lechowicz1973,4,2.9698137998939634e-7
4_lechowicz1973,green algae,neutral,43.8673,caroliniana,-3.4523063621904114e-7,NA,25,r,lechowicz1973,4,3.4523063621904114e-7
4_lechowicz1973,green algae,neutral,43.8673,caroliniana,-3.952437976217526e-7,NA,30,r,lechowicz1973,4,3.952437976217526e-7
4_lechowicz1973,green algae,neutral,43.8673,caroliniana,-4.790077770203741e-7,NA,36,r,lechowicz1973,4,4.790077770203741e-7
18_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-1.532681360296902e-8,NA,1,r,lechowiczadams1974,18,1.532681360296902e-8
18_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-1.4313438460955845e-7,NA,9,r,lechowiczadams1974,18,1.4313438460955845e-7
18_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-1.6709041732939483e-7,NA,15,r,lechowiczadams1974,18,1.6709041732939483e-7
18_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-1.2692426493978643e-7,NA,17,r,lechowiczadams1974,18,1.2692426493978643e-7
18_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-2.1874925320003028e-7,NA,20,r,lechowiczadams1974,18,2.1874925320003028e-7
18_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-4.230355858517004e-7,NA,22,r,lechowiczadams1974,18,4.230355858517004e-7
18_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-3.98691286828751e-7,NA,25,r,lechowiczadams1974,18,3.98691286828751e-7
18_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-4.780529250927819e-7,NA,30,r,lechowiczadams1974,18,4.780529250927819e-7
18_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-5.157147602817541e-7,NA,36,r,lechowiczadams1974,18,5.157147602817541e-7
19_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-1.1364555631295917e-7,NA,2,r,lechowiczadams1974,19,1.1364555631295917e-7
19_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-1.6689628417783836e-7,NA,9,r,lechowiczadams1974,19,1.6689628417783836e-7
19_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-2.282035385897145e-7,NA,15,r,lechowiczadams1974,19,2.282035385897145e-7
19_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-3.0626448534423997e-7,NA,17,r,lechowiczadams1974,19,3.0626448534423997e-7
19_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-3.213292191168674e-7,NA,20,r,lechowiczadams1974,19,3.213292191168674e-7
19_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-3.875674558812391e-7,NA,22,r,lechowiczadams1974,19,3.875674558812391e-7
19_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-3.5528310989926533e-7,NA,25,r,lechowiczadams1974,19,3.5528310989926533e-7
19_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-5.76459028251155e-7,NA,30,r,lechowiczadams1974,19,5.76459028251155e-7
19_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-6.558789070665758e-7,NA,35,r,lechowiczadams1974,19,6.558789070665758e-7
20_lechowiczadams1974,green algae,neutral,43.7972,mitis,-1.1306315685828978e-7,NA,4,r,lechowiczadams1974,20,1.1306315685828978e-7
20_lechowiczadams1974,green algae,neutral,43.7972,mitis,-1.0372535181398168e-7,NA,9,r,lechowiczadams1974,20,1.0372535181398168e-7
20_lechowiczadams1974,green algae,neutral,43.7972,mitis,-1.379122025297281e-7,NA,13,r,lechowiczadams1974,20,1.379122025297281e-7
20_lechowiczadams1974,green algae,neutral,43.7972,mitis,-2.9838267893660533e-7,NA,17,r,lechowiczadams1974,20,2.9838267893660533e-7
20_lechowiczadams1974,green algae,neutral,43.7972,mitis,-3.0950650912671365e-7,NA,20,r,lechowiczadams1974,20,3.0950650912671365e-7
20_lechowiczadams1974,green algae,neutral,43.7972,mitis,-3.2445476331136867e-7,NA,22,r,lechowiczadams1974,20,3.2445476331136867e-7
20_lechowiczadams1974,green algae,neutral,43.7972,mitis,-4.892738226160721e-7,NA,25,r,lechowiczadams1974,20,4.892738226160721e-7
20_lechowiczadams1974,green algae,neutral,43.7972,mitis,-5.034067174127093e-7,NA,30,r,lechowiczadams1974,20,5.034067174127093e-7
20_lechowiczadams1974,green algae,neutral,43.7972,mitis,-5.609477883814285e-7,NA,36,r,lechowiczadams1974,20,5.609477883814285e-7
21_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-2.2806577444520184e-7,NA,6,r,lechowiczadams1974,21,2.2806577444520184e-7
21_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-1.567041975308642e-7,NA,10,r,lechowiczadams1974,21,1.567041975308642e-7
21_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-2.0744373475725214e-7,NA,15,r,lechowiczadams1974,21,2.0744373475725214e-7
21_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-2.663388813148527e-7,NA,17,r,lechowiczadams1974,21,2.663388813148527e-7
21_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-2.739702007119594e-7,NA,20,r,lechowiczadams1974,21,2.739702007119594e-7
21_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-3.1709783685526016e-7,NA,22,r,lechowiczadams1974,21,3.1709783685526016e-7
21_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-3.3657420737711126e-7,NA,25,r,lechowiczadams1974,21,3.3657420737711126e-7
21_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-4.3469394834507313e-7,NA,29,r,lechowiczadams1974,21,4.3469394834507313e-7
21_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-5.406974445201849e-7,NA,33,r,lechowiczadams1974,21,5.406974445201849e-7
22_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-4.2519848897977735e-7,NA,5,r,lechowiczadams1974,22,4.2519848897977735e-7
22_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-3.2618551541316363e-7,NA,10,r,lechowiczadams1974,22,3.2618551541316363e-7
22_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-3.49331909414527e-7,NA,15,r,lechowiczadams1974,22,3.49331909414527e-7
22_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-3.6486640233280314e-7,NA,18,r,lechowiczadams1974,22,3.6486640233280314e-7
22_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-4.710640793758994e-7,NA,20,r,lechowiczadams1974,22,4.710640793758994e-7
22_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-4.826566946906006e-7,NA,22,r,lechowiczadams1974,22,4.826566946906006e-7
22_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-5.572999333484813e-7,NA,25,r,lechowiczadams1974,22,5.572999333484813e-7
22_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-7.302959304703476e-7,NA,29,r,lechowiczadams1974,22,7.302959304703476e-7
22_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-9.387688252669848e-7,NA,34,r,lechowiczadams1974,22,9.387688252669848e-7
23_lechowiczadams1974,green algae,neutral,43.7972,mitis,-1.8076324320230251e-7,NA,6,r,lechowiczadams1974,23,1.8076324320230251e-7
23_lechowiczadams1974,green algae,neutral,43.7972,mitis,-1.8029720821025523e-7,NA,10,r,lechowiczadams1974,23,1.8029720821025523e-7
23_lechowiczadams1974,green algae,neutral,43.7972,mitis,-2.153663258350375e-7,NA,15,r,lechowiczadams1974,23,2.153663258350375e-7
23_lechowiczadams1974,green algae,neutral,43.7972,mitis,-2.5445499431947284e-7,NA,18,r,lechowiczadams1974,23,2.5445499431947284e-7
23_lechowiczadams1974,green algae,neutral,43.7972,mitis,-2.8973771112625916e-7,NA,20,r,lechowiczadams1974,23,2.8973771112625916e-7
23_lechowiczadams1974,green algae,neutral,43.7972,mitis,-3.6438094978413994e-7,NA,22,r,lechowiczadams1974,23,3.6438094978413994e-7
23_lechowiczadams1974,green algae,neutral,43.7972,mitis,-3.4839984018783604e-7,NA,25,r,lechowiczadams1974,23,3.4839984018783604e-7
23_lechowiczadams1974,green algae,neutral,43.7972,mitis,-5.804851639778838e-7,NA,30,r,lechowiczadams1974,23,5.804851639778838e-7
23_lechowiczadams1974,green algae,neutral,43.7972,mitis,-6.943335794895099e-7,NA,34,r,lechowiczadams1974,23,6.943335794895099e-7
24_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-7.798578959327426e-8,NA,3,r,lechowiczadams1974,24,7.798578959327426e-8
24_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-6.548044383852154e-8,NA,11,r,lechowiczadams1974,24,6.548044383852154e-8
24_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-1.159237855032947e-7,NA,15,r,lechowiczadams1974,24,1.159237855032947e-7
24_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-1.3913155873665075e-7,NA,18,r,lechowiczadams1974,24,1.3913155873665075e-7
24_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-2.132621722335833e-7,NA,20,r,lechowiczadams1974,24,2.132621722335833e-7
24_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-2.1690636824964026e-7,NA,23,r,lechowiczadams1974,24,2.1690636824964026e-7
24_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-2.5580336287207454e-7,NA,25,r,lechowiczadams1974,24,2.5580336287207454e-7
24_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-3.7264778686662123e-7,NA,30,r,lechowiczadams1974,24,3.7264778686662123e-7
24_lechowiczadams1974,green algae,neutral,43.7972,uncialis,-4.113529818980535e-7,NA,35,r,lechowiczadams1974,24,4.113529818980535e-7
25_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-9.367501098235249e-8,NA,2,r,lechowiczadams1974,25,9.367501098235249e-8
25_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-1.3598604180867985e-7,NA,10,r,lechowiczadams1974,25,1.3598604180867985e-7
25_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-1.472255093539347e-7,NA,15,r,lechowiczadams1974,25,1.472255093539347e-7
25_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-1.6653974626978715e-7,NA,17,r,lechowiczadams1974,25,1.6653974626978715e-7
25_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-2.406128205710823e-7,NA,20,r,lechowiczadams1974,25,2.406128205710823e-7
