paper_unit,paper_id,study_id,source,org_level,genus,species,temp,temp_units,ramp_duration,ramp_duration_units,ramp_rate_per_day,response_def,response_value,response_units ,gas,gas_unit,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,latitude,latitude_broad,cnidarian_type,avg_depth_m,depth_m
2,jurriaans2021,jurriaans2021,figure 2b,pop,Eunicella,singularis,12,C,10,days,0.5,photosynthesis rate,0.30104712,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.054973822,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,42.5,,hermatypic coral,12.5,15-Oct
2,jurriaans2021,jurriaans2021,figure 2b,pop,Eunicella,singularis,13,C,10,days,0.5,photosynthesis rate,0.311518325,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.037958115,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,42.5,,hermatypic coral,12.5,15-Oct
2,jurriaans2021,jurriaans2021,figure 2b,pop,Eunicella,singularis,14,C,10,days,0.5,photosynthesis rate,0.272251309,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.047120419,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,42.5,,hermatypic coral,12.5,15-Oct
2,jurriaans2021,jurriaans2021,figure 2b,pop,Eunicella,singularis,15,C,10,days,0.5,photosynthesis rate,0.303664921,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.081151832,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,42.5,,hermatypic coral,12.5,15-Oct
2,jurriaans2021,jurriaans2021,figure 2b,pop,Eunicella,singularis,16,C,10,days,0.5,photosynthesis rate,0.316753927,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.053664921,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,42.5,,hermatypic coral,12.5,15-Oct
2,jurriaans2021,jurriaans2021,figure 2b,pop,Eunicella,singularis,17,C,10,days,0.5,photosynthesis rate,0.303664921,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.044502618,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,42.5,,hermatypic coral,12.5,15-Oct
2,jurriaans2021,jurriaans2021,figure 2b,pop,Eunicella,singularis,18,C,10,days,0.5,photosynthesis rate,0.298429319,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.052356021,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,42.5,,hermatypic coral,12.5,15-Oct
2,jurriaans2021,jurriaans2021,figure 2b,pop,Eunicella,singularis,18,C,10,days,0.5,photosynthesis rate,0.332460733,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.068062827,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,42.5,,hermatypic coral,12.5,15-Oct
2,jurriaans2021,jurriaans2021,figure 2b,pop,Eunicella,singularis,19,C,10,days,0.5,photosynthesis rate,0.264397906,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.039267016,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,42.5,,hermatypic coral,12.5,15-Oct
2,jurriaans2021,jurriaans2021,figure 2b,pop,Eunicella,singularis,20,C,10,days,0.5,photosynthesis rate,0.27486911,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.070680628,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,42.5,,hermatypic coral,12.5,15-Oct
2,jurriaans2021,jurriaans2021,figure 2b,pop,Eunicella,singularis,21,C,10,days,0.5,photosynthesis rate,0.117801047,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.052356021,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,42.5,,hermatypic coral,12.5,15-Oct
2,jurriaans2021,jurriaans2021,figure 2b,pop,Eunicella,singularis,22,C,10,days,0.5,photosynthesis rate,0.157068063,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.040575916,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,42.5,,hermatypic coral,12.5,15-Oct
2,jurriaans2021,jurriaans2021,figure 2b,pop,Eunicella,singularis,23,C,10,days,0.5,photosynthesis rate,0.083769634,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.052356021,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,42.5,,hermatypic coral,12.5,15-Oct
3,jurriaans2021,jurriaans2021,figure 2c,pop,Acropora,intermedia,22,C,10,days,0.5,photosynthesis rate,0.777486911,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.267015707,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
3,jurriaans2021,jurriaans2021,figure 2c,pop,Acropora,intermedia,23,C,10,days,0.5,photosynthesis rate,0.761780105,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.196335079,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
3,jurriaans2021,jurriaans2021,figure 2c,pop,Acropora,intermedia,24,C,10,days,0.5,photosynthesis rate,0.651832461,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.267015707,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
3,jurriaans2021,jurriaans2021,figure 2c,pop,Acropora,intermedia,25,C,10,days,0.5,photosynthesis rate,0.714659686,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.321989529,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
3,jurriaans2021,jurriaans2021,figure 2c,pop,Acropora,intermedia,26,C,10,days,0.5,photosynthesis rate,0.620418848,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.259162304,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
3,jurriaans2021,jurriaans2021,figure 2c,pop,Acropora,intermedia,27,C,10,days,0.5,photosynthesis rate,0.636125654,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.290575916,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
3,jurriaans2021,jurriaans2021,figure 2c,pop,Acropora,intermedia,28,C,10,days,0.5,photosynthesis rate,0.510471204,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.267015707,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
3,jurriaans2021,jurriaans2021,figure 2c,pop,Acropora,intermedia,28,C,10,days,0.5,photosynthesis rate,0.589005236,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.314136126,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
3,jurriaans2021,jurriaans2021,figure 2c,pop,Acropora,intermedia,29,C,10,days,0.5,photosynthesis rate,0.494764398,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.188481675,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
3,jurriaans2021,jurriaans2021,figure 2c,pop,Acropora,intermedia,30,C,10,days,0.5,photosynthesis rate,0.581151832,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.270942408,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
3,jurriaans2021,jurriaans2021,figure 2c,pop,Acropora,intermedia,31,C,10,days,0.5,photosynthesis rate,0.541884817,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.180628272,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
3,jurriaans2021,jurriaans2021,figure 2c,pop,Acropora,intermedia,32,C,10,days,0.5,photosynthesis rate,0.589005236,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.204188482,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
4,jurriaans2021,jurriaans2021,figure 2d,pop,Porites,cylindrica,22,C,10,days,0.5,photosynthesis rate,0.905978838,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.293193717,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
4,jurriaans2021,jurriaans2021,figure 2d,pop,Porites,cylindrica,23,C,10,days,0.5,photosynthesis rate,0.968366712,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.324589024,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
4,jurriaans2021,jurriaans2021,figure 2d,pop,Porites,cylindrica,24,C,10,days,0.5,photosynthesis rate,0.884157727,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.230366492,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
4,jurriaans2021,jurriaans2021,figure 2d,pop,Porites,cylindrica,25,C,10,days,0.5,photosynthesis rate,0.904697397,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.272251309,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
4,jurriaans2021,jurriaans2021,figure 2d,pop,Porites,cylindrica,26,C,10,days,0.5,photosynthesis rate,0.820525025,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.230366492,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
4,jurriaans2021,jurriaans2021,figure 2d,pop,Porites,cylindrica,27,C,10,days,0.5,photosynthesis rate,0.966682532,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.32460733,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
4,jurriaans2021,jurriaans2021,figure 2d,pop,Porites,cylindrica,28,C,10,days,0.5,photosynthesis rate,0.997693406,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.366492147,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
4,jurriaans2021,jurriaans2021,figure 2d,pop,Porites,cylindrica,28,C,10,days,0.5,photosynthesis rate,1.112913265,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.429319372,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
4,jurriaans2021,jurriaans2021,figure 2d,pop,Porites,cylindrica,29,C,10,days,0.5,photosynthesis rate,1.426610039,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.465968586,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
4,jurriaans2021,jurriaans2021,figure 2d,pop,Porites,cylindrica,30,C,10,days,0.5,photosynthesis rate,1.237689013,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.45026178,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
4,jurriaans2021,jurriaans2021,figure 2d,pop,Porites,cylindrica,31,C,10,days,0.5,photosynthesis rate,1.090652803,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.429301065,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
4,jurriaans2021,jurriaans2021,figure 2d,pop,Porites,cylindrica,32,C,10,days,0.5,photosynthesis rate,1.111229085,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.418848168,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
4,jurriaans2021,jurriaans2021,figure 2d,pop,Porites,cylindrica,33,C,10,days,0.5,photosynthesis rate,0.461575074,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.345549738,SD,10,M ,lab,,,,,350,350,umol m^-2 s^-1,npp,-25,,hermatypic coral,10,10
5,jurriaans2021,jurriaans2021,figure 2e,pop,Cladocora,caespitosa,12,C,10,days,0.5,respiration rate,0.24,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.063157895,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
5,jurriaans2021,jurriaans2021,figure 2e,pop,Cladocora,caespitosa,13,C,10,days,0.5,respiration rate,0.265263158,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.053684211,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
5,jurriaans2021,jurriaans2021,figure 2e,pop,Cladocora,caespitosa,14,C,10,days,0.5,respiration rate,0.296842105,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.072631579,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
5,jurriaans2021,jurriaans2021,figure 2e,pop,Cladocora,caespitosa,15,C,10,days,0.5,respiration rate,0.341052632,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.069473684,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
5,jurriaans2021,jurriaans2021,figure 2e,pop,Cladocora,caespitosa,16,C,10,days,0.5,respiration rate,0.366315789,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.063157895,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
5,jurriaans2021,jurriaans2021,figure 2e,pop,Cladocora,caespitosa,17,C,10,days,0.5,respiration rate,0.366315789,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.063157895,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
5,jurriaans2021,jurriaans2021,figure 2e,pop,Cladocora,caespitosa,18,C,10,days,0.5,respiration rate,0.353684211,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.047368421,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
5,jurriaans2021,jurriaans2021,figure 2e,pop,Cladocora,caespitosa,18,C,10,days,0.5,respiration rate,0.366315789,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.063157895,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
5,jurriaans2021,jurriaans2021,figure 2e,pop,Cladocora,caespitosa,19,C,10,days,0.5,respiration rate,0.48,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.069473684,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
5,jurriaans2021,jurriaans2021,figure 2e,pop,Cladocora,caespitosa,20,C,10,days,0.5,respiration rate,0.492631579,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.091578947,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
5,jurriaans2021,jurriaans2021,figure 2e,pop,Cladocora,caespitosa,21,C,10,days,0.5,respiration rate,0.517894737,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.097894737,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
5,jurriaans2021,jurriaans2021,figure 2e,pop,Cladocora,caespitosa,22,C,10,days,0.5,respiration rate,0.631578947,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.075789474,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
5,jurriaans2021,jurriaans2021,figure 2e,pop,Cladocora,caespitosa,23,C,10,days,0.5,respiration rate,0.631578947,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.06,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
6,jurriaans2021,jurriaans2021,figure 2f,pop,Eunicella,singularis,13,C,10,days,0.5,respiration rate,0.169633508,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.031413613,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
6,jurriaans2021,jurriaans2021,figure 2f,pop,Eunicella,singularis,14,C,10,days,0.5,respiration rate,0.194764398,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.043979058,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
6,jurriaans2021,jurriaans2021,figure 2f,pop,Eunicella,singularis,15,C,10,days,0.5,respiration rate,0.188481675,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.069109948,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
6,jurriaans2021,jurriaans2021,figure 2f,pop,Eunicella,singularis,16,C,10,days,0.5,respiration rate,0.232460733,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.062827225,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
6,jurriaans2021,jurriaans2021,figure 2f,pop,Eunicella,singularis,17,C,10,days,0.5,respiration rate,0.263874346,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.053403141,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
6,jurriaans2021,jurriaans2021,figure 2f,pop,Eunicella,singularis,18,C,10,days,0.5,respiration rate,0.289005236,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.037696335,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
6,jurriaans2021,jurriaans2021,figure 2f,pop,Eunicella,singularis,18,C,10,days,0.5,respiration rate,0.263874346,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.062827225,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
6,jurriaans2021,jurriaans2021,figure 2f,pop,Eunicella,singularis,19,C,10,days,0.5,respiration rate,0.314136126,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.037696335,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
6,jurriaans2021,jurriaans2021,figure 2f,pop,Eunicella,singularis,20,C,10,days,0.5,respiration rate,0.389528796,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.02513089,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
6,jurriaans2021,jurriaans2021,figure 2f,pop,Eunicella,singularis,21,C,10,days,0.5,respiration rate,0.389528796,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.040837696,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
6,jurriaans2021,jurriaans2021,figure 2f,pop,Eunicella,singularis,22,C,10,days,0.5,respiration rate,0.383246073,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.043979058,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
6,jurriaans2021,jurriaans2021,figure 2f,pop,Eunicella,singularis,23,C,10,days,0.5,respiration rate,0.376963351,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.113089005,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
7,jurriaans2021,jurriaans2021,figure 2g,pop,Eunicella,singularis,22,C,10,days,0.5,respiration rate,0.376963351,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.040837696,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,42.5,,hermatypic coral,12.5,15-Oct
7,jurriaans2021,jurriaans2021,figure 2g,pop,Acropora,intermedia,23,C,10,days,0.5,respiration rate,0.389528796,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.062827225,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
7,jurriaans2021,jurriaans2021,figure 2g,pop,Acropora,intermedia,24,C,10,days,0.5,respiration rate,0.427225131,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.07539267,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
7,jurriaans2021,jurriaans2021,figure 2g,pop,Acropora,intermedia,25,C,10,days,0.5,respiration rate,0.464921466,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.07539267,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
7,jurriaans2021,jurriaans2021,figure 2g,pop,Acropora,intermedia,26,C,10,days,0.5,respiration rate,0.452356021,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.062827225,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
7,jurriaans2021,jurriaans2021,figure 2g,pop,Acropora,intermedia,27,C,10,days,0.5,respiration rate,0.515183246,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.062827225,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
7,jurriaans2021,jurriaans2021,figure 2g,pop,Acropora,intermedia,28,C,10,days,0.5,respiration rate,0.521465969,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.081675393,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
7,jurriaans2021,jurriaans2021,figure 2g,pop,Acropora,intermedia,28,C,10,days,0.5,respiration rate,0.527748691,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.106806283,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
7,jurriaans2021,jurriaans2021,figure 2g,pop,Acropora,intermedia,29,C,10,days,0.5,respiration rate,0.483769634,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.065968586,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
7,jurriaans2021,jurriaans2021,figure 2g,pop,Acropora,intermedia,30,C,10,days,0.5,respiration rate,0.515183246,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.094240838,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
7,jurriaans2021,jurriaans2021,figure 2g,pop,Acropora,intermedia,31,C,10,days,0.5,respiration rate,0.502617801,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.069109948,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
7,jurriaans2021,jurriaans2021,figure 2g,pop,Acropora,intermedia,32,C,10,days,0.5,respiration rate,0.490052356,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.087958115,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
7,jurriaans2021,jurriaans2021,figure 2g,pop,Acropora,intermedia,33,C,10,days,0.5,respiration rate,0.464921466,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.056544503,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
8,jurriaans2021,jurriaans2021,figure 2h,pop,Porites,cylindrica,22,C,10,days,0.5,respiration rate,0.427225131,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.087958115,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
8,jurriaans2021,jurriaans2021,figure 2h,pop,Porites,cylindrica,23,C,10,days,0.5,respiration rate,0.477486911,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.10052356,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
8,jurriaans2021,jurriaans2021,figure 2h,pop,Porites,cylindrica,24,C,10,days,0.5,respiration rate,0.502617801,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.138219895,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
8,jurriaans2021,jurriaans2021,figure 2h,pop,Porites,cylindrica,25,C,10,days,0.5,respiration rate,0.540314136,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.10052356,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
8,jurriaans2021,jurriaans2021,figure 2h,pop,Porites,cylindrica,26,C,10,days,0.5,respiration rate,0.552879581,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.119371728,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
8,jurriaans2021,jurriaans2021,figure 2h,pop,Porites,cylindrica,27,C,10,days,0.5,respiration rate,0.590575916,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.119371728,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
8,jurriaans2021,jurriaans2021,figure 2h,pop,Porites,cylindrica,28,C,10,days,0.5,respiration rate,0.603141361,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.157068063,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
8,jurriaans2021,jurriaans2021,figure 2h,pop,Porites,cylindrica,28,C,10,days,0.5,respiration rate,0.703664921,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.113089005,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
8,jurriaans2021,jurriaans2021,figure 2h,pop,Porites,cylindrica,29,C,10,days,0.5,respiration rate,0.741361257,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.188481675,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
8,jurriaans2021,jurriaans2021,figure 2h,pop,Porites,cylindrica,30,C,10,days,0.5,respiration rate,0.898429319,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.307853403,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
8,jurriaans2021,jurriaans2021,figure 2h,pop,Porites,cylindrica,31,C,10,days,0.5,respiration rate,0.929842932,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.326701571,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
8,jurriaans2021,jurriaans2021,figure 2h,pop,Porites,cylindrica,32,C,10,days,0.5,respiration rate,0.791623037,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.257591623,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
8,jurriaans2021,jurriaans2021,figure 2h,pop,Porites,cylindrica,33,C,10,days,0.5,respiration rate,0.540314136,amol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.153926702,SD,10,M ,lab,,,,,0,0,umol m^-2 s^-1,r,-25,,hermatypic coral,10,10
1,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,19,C,10,days,0.5,net photosynthesis rate,0.153424658,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.094977169,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
