paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units ,gas,gas_unit,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,elevation_metre,latitude,latitude_broad,elevation_broad,lichen_type,npp_value,r_value,npp_error,r_error,n
kershaw1977,kershaw1977,figure 3,pop,peltigera,canina var. praetextata,15,C,respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,october,0,0,uE m^-2 s^-1,r,,43.3247,temperate,neutral,cyanobacteria  ,6.773955774,-1.876363636,,,
kershaw1977,kershaw1977,figure 3,pop,peltigera,canina var. praetextata,15,C,respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,december ,0,0,uE m^-2 s^-1,r,,43.3247,temperate,neutral,cyanobacteria  ,3.545454545,-2.094545455,,,
kershaw1977,kershaw1977,figure 3,pop,peltigera,canina var. praetextata,15,C,respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june,0,0,uE m^-2 s^-1,r,,43.3247,temperate,neutral,cyanobacteria  ,5.624078624,-2.007272727,,,
kershaw1977,kershaw1977,figure 3,pop,peltigera,canina var. praetextata,15,C,respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,march,0,0,uE m^-2 s^-1,r,,43.3247,temperate,neutral,cyanobacteria  ,3.191646192,-2.661818182,,,
kershaw1977,kershaw1977,figure 3,pop,peltigera,canina var. praetextata,25,C,respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,april ,0,0,uE m^-2 s^-1,r,,43.3247,temperate,neutral,cyanobacteria  ,6.375921376,-2.88,,,
kershaw1977,kershaw1977,figure 3,pop,peltigera,canina var. praetextata,25,C,respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,october,0,0,uE m^-2 s^-1,r,,43.3247,temperate,neutral,cyanobacteria  ,4.385749386,-2.312727273,,,
kershaw1977,kershaw1977,figure 3,pop,peltigera,canina var. praetextata,25,C,respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,december ,0,0,uE m^-2 s^-1,r,,43.3247,temperate,neutral,cyanobacteria  ,2.660933661,-2.574545455,,,
kershaw1977,kershaw1977,figure 3,pop,peltigera,canina var. praetextata,25,C,respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june,0,0,uE m^-2 s^-1,r,,43.3247,temperate,neutral,cyanobacteria  ,5.933660934,-3.403636364,,,
kershaw1977,kershaw1977,figure 3,pop,peltigera,canina var. praetextata,25,C,respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,march,0,0,uE m^-2 s^-1,r,,43.3247,temperate,neutral,cyanobacteria  ,2.174447174,-3.403636364,,,
kershaw1977,kershaw1977,figure 3,pop,peltigera,canina var. praetextata,35,C,respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,april ,0,0,uE m^-2 s^-1,r,,43.3247,temperate,neutral,cyanobacteria  ,5.049140049,-3.490909091,,,
kershaw1977,kershaw1977,figure 3,pop,peltigera,canina var. praetextata,35,C,respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,october,0,0,uE m^-2 s^-1,r,,43.3247,temperate,neutral,cyanobacteria  ,2.528255528,-2.967272727,,,
kershaw1977,kershaw1977,figure 3,pop,peltigera,canina var. praetextata,35,C,respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,december ,0,0,uE m^-2 s^-1,r,,43.3247,temperate,neutral,cyanobacteria  ,2.395577396,-3.84,,,
kershaw1977,kershaw1977,figure 3,pop,peltigera,canina var. praetextata,35,C,respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june,0,0,uE m^-2 s^-1,r,,43.3247,temperate,neutral,cyanobacteria  ,6.508599509,-3.010909091,,,
kershaw1977,kershaw1977,figure 3,pop,peltigera,canina var. praetextata,35,C,respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,march,0,0,uE m^-2 s^-1,r,,43.3247,temperate,neutral,cyanobacteria  ,2.240786241,-4.276363636,,,
kershaw1983,kershaw1983,figure 1,pop,cladonia ,stellaris,5,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,april ,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,0.529411765,-0.141732283,,,
kershaw1983,kershaw1983,figure 1,pop,cladonia ,stellaris,5,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june ,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,0.754010695,-0.236220472,,,
kershaw1983,kershaw1983,figure 1,pop,cladonia ,stellaris,5,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,august,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,1.010695187,-0.204724409,,,
kershaw1983,kershaw1983,figure 1,pop,cladonia ,stellaris,5,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,september,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,1.171122995,-0.141732283,,,
kershaw1983,kershaw1983,figure 1,pop,cladonia ,stellaris,15,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,april ,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,0.818181818,-0.42519685,,,
kershaw1983,kershaw1983,figure 1,pop,cladonia ,stellaris,15,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june ,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,1.652406417,-0.330708661,,,
kershaw1983,kershaw1983,figure 1,pop,cladonia ,stellaris,15,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,august,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,1.909090909,-0.236220472,,,
kershaw1983,kershaw1983,figure 1,pop,cladonia ,stellaris,15,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,september,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,2.165775401,-0.236220472,,,
kershaw1983,kershaw1983,figure 1,pop,cladonia ,stellaris,25,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,april ,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,0.625668449,-0.645669291,,,
kershaw1983,kershaw1983,figure 1,pop,cladonia ,stellaris,25,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june ,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,1.684491979,-0.551181102,,,
kershaw1983,kershaw1983,figure 1,pop,cladonia ,stellaris,25,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,august,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,2.390374332,-0.330708661,,,
kershaw1983,kershaw1983,figure 1,pop,cladonia ,stellaris,25,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,september,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,2.518716578,-0.771653543,,,
kershaw1983,kershaw1983,figure 1,pop,cladonia ,stellaris,35,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,april ,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,1.106951872,-1.275590551,,,
kershaw1983,kershaw1983,figure 1,pop,cladonia ,stellaris,35,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,august,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,1.620320856,-1.590551181,,,
kershaw1983,kershaw1983,figure 2,pop,cladonia ,stellaris,5,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,april ,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,0.807692308,-0.44516129,,,
kershaw1983,kershaw1983,figure 2,pop,cladonia ,stellaris,5,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june ,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,0.884615385,-0.367741935,,,
kershaw1983,kershaw1983,figure 2,pop,cladonia ,stellaris,5,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,august,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,1.346153846,-0.174193548,,,
kershaw1983,kershaw1983,figure 2,pop,cladonia ,stellaris,5,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,september,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,1.461538462,-0.174193548,,,
kershaw1983,kershaw1983,figure 2,pop,cladonia ,stellaris,15,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,april ,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,1.461538462,-0.522580645,,,
kershaw1983,kershaw1983,figure 2,pop,cladonia ,stellaris,15,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june ,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,2.346153846,-0.406451613,,,
kershaw1983,kershaw1983,figure 2,pop,cladonia ,stellaris,15,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,august,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,2.730769231,-0.329032258,,,
kershaw1983,kershaw1983,figure 2,pop,cladonia ,stellaris,15,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,september,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,3.5,-0.716129032,,,
kershaw1983,kershaw1983,figure 2,pop,cladonia ,stellaris,25,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,april ,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,1.961538462,-1.490322581,,,
kershaw1983,kershaw1983,figure 2,pop,cladonia ,stellaris,25,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june ,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,2.5,-0.793548387,,,
kershaw1983,kershaw1983,figure 2,pop,cladonia ,stellaris,25,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,august,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,4,-0.793548387,,,
kershaw1983,kershaw1983,figure 2,pop,cladonia ,stellaris,25,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,september,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,4.134615385,-1.219354839,,,
kershaw1983,kershaw1983,figure 2,pop,cladonia ,stellaris,35,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,april ,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,0.692307692,-1.412903226,,,
kershaw1983,kershaw1983,figure 2,pop,cladonia ,stellaris,35,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june ,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,0.923076923,-1.64516129,,,
kershaw1983,kershaw1983,figure 2,pop,cladonia ,stellaris,35,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,august,600,600,uE m^-2 s^-1,npp,,47.9885,temperate,neutral,green algae,2.346153846,-1.896774194,,,
larson1980,larson1980,figure 1,pop,umbilicaria ,vellea,0,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,winter,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.043408857,-0.139835729,,,
larson1980,larson1980,figure 1,pop,umbilicaria ,vellea,0,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.516889804,-0.139835729,,,
larson1980,larson1980,figure 1,pop,umbilicaria ,vellea,14,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,winter,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.157878476,-0.27238193,,,
larson1980,larson1980,figure 1,pop,umbilicaria ,vellea,14,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,-0.066529351,-0.570431211,,,
larson1980,larson1980,figure 1,pop,umbilicaria ,vellea,28,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,winter,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,-0.29969104,-1.226899384,,,
larson1980,larson1980,figure 1,pop,umbilicaria ,vellea,28,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.198867147,-2.369815195,,,
larson1980,larson1980,figure 2,pop,umbilicaria ,mammulata,0,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,winter,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.118012422,-0.221311475,,,
larson1980,larson1980,figure 2,pop,umbilicaria ,mammulata,0,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.242236025,-0.12295082,,,
larson1980,larson1980,figure 2,pop,umbilicaria ,mammulata,14,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,winter,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.440993789,-0.491803279,,,
larson1980,larson1980,figure 2,pop,umbilicaria ,mammulata,14,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.50310559,-0.368852459,,,
larson1980,larson1980,figure 2,pop,umbilicaria ,mammulata,28,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,winter,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.316770186,-1.991803279,,,
larson1980,larson1980,figure 2,pop,umbilicaria ,mammulata,28,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.391304348,-0.836065574,,,
larson1980,larson1980,figure 3,pop,umbilicaria ,papulosa,0,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,winter,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.040047294,-0.129032258,,,
larson1980,larson1980,figure 3,pop,umbilicaria ,papulosa,0,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.066135245,-0.129032258,,,
larson1980,larson1980,figure 3,pop,umbilicaria ,papulosa,14,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,winter,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.572104199,-0.490322581,,,
larson1980,larson1980,figure 3,pop,umbilicaria ,papulosa,14,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.650368054,-0.438709677,,,
larson1980,larson1980,figure 3,pop,umbilicaria ,papulosa,28,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,winter,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.37324078,-1.367741935,,,
larson1980,larson1980,figure 3,pop,umbilicaria ,papulosa,28,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.529539647,-1.329032258,,,
larson1980,larson1980,figure 4,pop,umbilicaria ,muhlenbergii,0,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,winter,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.10863825,-0.091441159,,,
larson1980,larson1980,figure 4,pop,umbilicaria ,muhlenbergii,0,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.183018415,-0.029711973,,,
larson1980,larson1980,figure 4,pop,umbilicaria ,muhlenbergii,14,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,winter,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.1871335,-0.245943419,,,
larson1980,larson1980,figure 4,pop,umbilicaria ,muhlenbergii,14,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.249116971,-0.295326768,,,
larson1980,larson1980,figure 4,pop,umbilicaria ,muhlenbergii,28,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,winter,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,-0.229930386,-1.515259403,,,
larson1980,larson1980,figure 4,pop,umbilicaria ,muhlenbergii,28,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,-0.0688248,-1.169473509,,,
larson1980,larson1980,figure 5,pop,umbilicaria ,deusta,0,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,winter,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.673884448,-0.190630375,,,
larson1980,larson1980,figure 5,pop,umbilicaria ,deusta,0,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.476373571,-0.141252656,,,
larson1980,larson1980,figure 5,pop,umbilicaria ,deusta,14,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,winter,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,1.307801275,-0.939593241,,,
larson1980,larson1980,figure 5,pop,umbilicaria ,deusta,14,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,1.406556714,-0.322776485,,,
larson1980,larson1980,figure 5,pop,umbilicaria ,deusta,28,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,winter,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,-0.453910756,-2.701406456,,,
larson1980,larson1980,figure 5,pop,umbilicaria ,deusta,28,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,700,700,umol * m^-2 * s^-1,npp,,44.55,temperate,neutral,green algae,0.052615603,-1.911160579,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,uncialis,2,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,0.123982323,-0.013717694,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,uncialis,9,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,0.385640752,-0.190769668,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,uncialis,15,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,0.536549228,-0.223374041,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,uncialis,17,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,0.646796752,-0.161829026,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,uncialis,20,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,0.687529479,-0.28389662,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,uncialis,23,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,0.72156912,-0.556319227,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,uncialis,25,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,0.699695466,-0.522607214,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,uncialis,30,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,0.503245288,-0.622110196,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,uncialis,36,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,0.056943789,-0.671371769,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,rangiferina,3,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,0.151831307,-0.147174098,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,rangiferina,9,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,0.691405369,-0.218659472,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,rangiferina,15,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,1.258900191,-0.295768248,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,rangiferina,18,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,1.618999036,-0.406731042,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,rangiferina,20,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,1.909726637,-0.417523431,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,rangiferina,22,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,2.061568197,-0.506248225,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,rangiferina,25,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,2.088412321,-0.466912809,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,rangiferina,30,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,1.676760556,-0.755637603,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,rangiferina,35,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,0.515483051,-0.860763988,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,mitis,4,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,-0.001732871,-0.14694689,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,mitis,9,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,0.343903164,-0.135103664,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,mitis,14,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,0.855915346,-0.184606646,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,mitis,18,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,1.02164551,-0.39000284,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,mitis,20,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,1.229041486,-0.395257029,,,
