paper_unit,paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units,gas_units,response_correction,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,elevation_metre,latitude,latitude_broad,elevation_broad,lichen_type,inv_T,mol,gram,min,npp_value,r_value,npp_error,r_error,n
1,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,uncialis,23,C,dark respiration,-0.556319227,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,39.18459605,-1.26E-05,1,60,0.72156912,-0.556319227,,,
1,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,uncialis,25,C,dark respiration,-0.522607214,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,38.9217445,-1.19E-05,1,60,0.699695466,-0.522607214,,,
1,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,uncialis,30,C,dark respiration,-0.622110196,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,38.27978928,-1.41E-05,1,60,0.503245288,-0.622110196,,,
1,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,uncialis,36,C,dark respiration,-0.671371769,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,37.53685305,-1.53E-05,1,60,0.056943789,-0.671371769,,,
2,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,rangiferina,3,C,dark respiration,-0.147174098,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,42.02251719,-3.34E-06,1,60,0.151831307,-0.147174098,,,
2,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,rangiferina,9,C,dark respiration,-0.218659472,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,41.12889641,-4.97E-06,1,60,0.691405369,-0.218659472,,,
2,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,rangiferina,15,C,dark respiration,-0.295768248,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,40.27249044,-6.72E-06,1,60,1.258900191,-0.295768248,,,
2,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,rangiferina,18,C,dark respiration,-0.406731042,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,39.85752403,-9.24E-06,1,60,1.618999036,-0.406731042,,,
2,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,rangiferina,20,C,dark respiration,-0.417523431,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,39.58559823,-9.49E-06,1,60,1.909726637,-0.417523431,,,
2,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,rangiferina,22,C,dark respiration,-0.506248225,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,39.31735769,-1.15E-05,1,60,2.061568197,-0.506248225,,,
2,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,rangiferina,25,C,dark respiration,-0.466912809,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,38.9217445,-1.06E-05,1,60,2.088412321,-0.466912809,,,
2,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,rangiferina,30,C,dark respiration,-0.755637603,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,38.27978928,-1.72E-05,1,60,1.676760556,-0.755637603,,,
2,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,rangiferina,35,C,dark respiration,-0.860763988,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,37.65866663,-1.96E-05,1,60,0.515483051,-0.860763988,,,
3,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,mitis,4,C,dark respiration,-0.14694689,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,41.87089346,-3.34E-06,1,60,-0.001732871,-0.14694689,,,
3,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,mitis,9,C,dark respiration,-0.135103664,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,41.12889641,-3.07E-06,1,60,0.343903164,-0.135103664,,,
3,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,mitis,14,C,dark respiration,-0.184606646,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,40.41273941,-4.19E-06,1,60,0.855915346,-0.184606646,,,
3,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,mitis,18,C,dark respiration,-0.39000284,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,39.85752403,-8.86E-06,1,60,1.02164551,-0.39000284,,,
3,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,mitis,20,C,dark respiration,-0.395257029,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,39.58559823,-8.98E-06,1,60,1.229041486,-0.395257029,,,
3,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,mitis,23,C,dark respiration,-0.422720818,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,39.18459605,-9.61E-06,1,60,1.033811496,-0.422720818,,,
3,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,mitis,25,C,dark respiration,-0.639477421,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,38.9217445,-1.45E-05,1,60,1.102321432,-0.639477421,,,
3,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,mitis,31,C,dark respiration,-0.660948594,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,38.15393103,-1.50E-05,1,60,1.058717675,-0.660948594,,,
3,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,mitis,36,C,dark respiration,-0.727037773,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,37.53685305,-1.65E-05,1,60,0.410887866,-0.727037773,,,
4,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,caroliniana,5,C,dark respiration,-0.263760295,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,41.72035996,-5.99E-06,1,60,-0.168324344,-0.263760295,,,
4,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,caroliniana,10,C,dark respiration,-0.224084067,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,40.98364161,-5.09E-06,1,60,0.288420524,-0.224084067,,,
4,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,caroliniana,15,C,dark respiration,-0.201136041,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,40.27249044,-4.57E-06,1,60,0.633913008,-0.201136041,,,
4,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,caroliniana,18,C,dark respiration,-0.278699233,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,39.85752403,-6.33E-06,1,60,0.896719849,-0.278699233,,,
4,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,caroliniana,20,C,dark respiration,-0.328457824,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,39.58559823,-7.46E-06,1,60,1.020927753,-0.328457824,,,
4,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,caroliniana,23,C,dark respiration,-0.392104516,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,39.18459605,-8.91E-06,1,60,1.103254517,-0.392104516,,,
4,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,caroliniana,25,C,dark respiration,-0.455808009,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,38.9217445,-1.04E-05,1,60,1.213573816,-0.455808009,,,
4,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,caroliniana,30,C,dark respiration,-0.521840386,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,38.27978928,-1.19E-05,1,60,1.211922974,-0.521840386,,,
4,lechowicz1973,lechowicz1973,figure 3,pop,cladonia,caroliniana,36,C,dark respiration,-0.632433968,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,400-700,550,umol * m^-2 * s^-1,NA,43.8673,temperate,neutral,green algae,37.53685305,-1.44E-05,1,60,0.980930726,-0.632433968,,,
9,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,uncialis,10,C,net photosynthesis,0.380383754,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,40.98364161,8.64E-06,1,60,0.380383754,-0.188980328,,,
9,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,uncialis,15,C,net photosynthesis,0.550049792,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,40.27249044,1.25E-05,1,60,0.550049792,-0.220609478,,,
9,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,uncialis,18,C,net photosynthesis,0.666376214,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,39.85752403,1.51E-05,1,60,0.666376214,-0.167578107,,,
9,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,uncialis,20,C,net photosynthesis,0.719155671,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,39.58559823,1.63E-05,1,60,0.719155671,-0.288814639,,,
9,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,uncialis,22,C,net photosynthesis,0.746292279,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,39.31735769,1.70E-05,1,60,0.746292279,-0.558533884,,,
9,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,uncialis,26,C,net photosynthesis,0.724010385,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,38.79163671,1.65E-05,1,60,0.724010385,-0.526392106,,,
9,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,uncialis,31,C,net photosynthesis,0.527269979,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,38.15393103,1.20E-05,1,60,0.527269979,-0.631173277,,,
9,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,uncialis,37,C,net photosynthesis,0.090096739,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,37.41582499,2.05E-06,1,60,0.090096739,-0.680898198,,,
10,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,rangiferina,4,C,net photosynthesis,0.147170751,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,41.87089346,3.34E-06,1,60,0.147170751,-0.150046228,,,
10,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,rangiferina,9,C,net photosynthesis,0.702382011,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,41.12889641,1.60E-05,1,60,0.702382011,-0.220353164,,,
10,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,rangiferina,15,C,net photosynthesis,1.269947896,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,40.27249044,2.89E-05,1,60,1.269947896,-0.301297132,,,
10,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,rangiferina,18,C,net photosynthesis,1.632837785,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,39.85752403,3.71E-05,1,60,1.632837785,-0.404361,,,
10,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,rangiferina,21,C,net photosynthesis,1.919639364,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,39.451022,4.36E-05,1,60,1.919639364,-0.424250968,,,
10,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,rangiferina,23,C,net photosynthesis,2.073869901,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,39.18459605,4.71E-05,1,60,2.073869901,-0.511705312,,,
10,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,rangiferina,26,C,net photosynthesis,2.114201373,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,38.79163671,4.80E-05,1,60,2.114201373,-0.46908029,,,
10,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,rangiferina,31,C,net photosynthesis,1.708894975,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,38.15393103,3.88E-05,1,60,1.708894975,-0.761098855,,,
10,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,rangiferina,36,C,net photosynthesis,0.544385959,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,37.53685305,1.24E-05,1,60,0.544385959,-0.865956921,,,
11,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,mitis,6,C,net photosynthesis,-0.002391791,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,41.57090497,-5.43E-08,1,60,-0.002391791,-0.149277286,,,
11,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,mitis,10,C,net photosynthesis,0.368309208,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,40.98364161,8.37E-06,1,60,0.368309208,-0.136948582,,,
11,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,mitis,15,C,net photosynthesis,0.866104136,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,40.27249044,1.97E-05,1,60,0.866104136,-0.182085481,,,
11,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,mitis,18,C,net photosynthesis,1.032969378,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,39.85752403,2.35E-05,1,60,1.032969378,-0.393954651,,,
11,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,mitis,21,C,net photosynthesis,1.237552015,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,39.451022,2.81E-05,1,60,1.237552015,-0.408641444,,,
11,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,mitis,23,C,net photosynthesis,1.050272077,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,39.18459605,2.39E-05,1,60,1.050272077,-0.428377624,,,
11,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,mitis,26,C,net photosynthesis,1.128881104,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,38.79163671,2.57E-05,1,60,1.128881104,-0.645988228,,,
11,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,mitis,32,C,net photosynthesis,1.083570438,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,38.02889766,2.46E-05,1,60,1.083570438,-0.664647889,,,
11,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,mitis,37,C,net photosynthesis,0.444615357,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,fall,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,37.41582499,1.01E-05,1,60,0.444615357,-0.740619365,,,
12,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,uncialis,5,C,net photosynthesis,0.362318841,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,spring,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,41.72035996,8.23E-06,1,60,0.362318841,-0.301115242,,,
12,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,uncialis,10,C,net photosynthesis,0.615942029,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,spring,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,40.98364161,1.40E-05,1,60,0.615942029,-0.206896552,,,
12,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,uncialis,15,C,net photosynthesis,0.945652174,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,spring,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,40.27249044,2.15E-05,1,60,0.945652174,-0.273887963,,,
12,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,uncialis,17,C,net photosynthesis,1.148550725,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,spring,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,39.99489272,2.61E-05,1,60,1.148550725,-0.351647225,,,
12,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,uncialis,20,C,net photosynthesis,1.186594203,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,spring,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,39.58559823,2.70E-05,1,60,1.186594203,-0.361722856,,,
12,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,uncialis,22,C,net photosynthesis,1.173913043,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,spring,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,39.31735769,2.67E-05,1,60,1.173913043,-0.418664274,,,
12,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,uncialis,25,C,net photosynthesis,1.135869565,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,spring,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,38.9217445,2.58E-05,1,60,1.135869565,-0.444378926,,,
12,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,uncialis,30,C,net photosynthesis,0.907608696,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,spring,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,38.27978928,2.06E-05,1,60,0.907608696,-0.57392642,,,
12,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,uncialis,35,C,net photosynthesis,0.489130435,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,spring,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,37.65866663,1.11E-05,1,60,0.489130435,-0.713882836,,,
13,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,rangiferina,5,C,net photosynthesis,0.577898551,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,spring,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,41.72035996,1.31E-05,1,60,0.577898551,-0.561389565,,,
13,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,rangiferina,10,C,net photosynthesis,1.097826087,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,spring,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,40.98364161,2.49E-05,1,60,1.097826087,-0.430662736,,,
13,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,rangiferina,14,C,net photosynthesis,1.884057971,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,spring,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,40.41273941,4.28E-05,1,60,1.884057971,-0.46122292,,,
13,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,rangiferina,17,C,net photosynthesis,2.213768116,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,spring,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,39.99489272,5.03E-05,1,60,2.213768116,-0.481733111,,,
13,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,rangiferina,19,C,net photosynthesis,2.34057971,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,spring,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,39.72109574,5.32E-05,1,60,2.34057971,-0.621945904,,,
13,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,rangiferina,22,C,net photosynthesis,2.327898551,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,spring,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,39.31735769,5.29E-05,1,60,2.327898551,-0.637251634,,,
13,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,rangiferina,25,C,net photosynthesis,2.416666667,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,spring,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,38.9217445,5.49E-05,1,60,2.416666667,-0.735803102,,,
13,lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia,rangiferina,30,C,net photosynthesis,1.966485507,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,season,spring,1135,1135,umol * m^-2 * s^-1,NA,43.7972,temperate,neutral,green algae,38.27978928,4.47E-05,1,60,1.966485507,-0.964209717,,,
