paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units ,gas,gas_unit,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,elevation_metre,latitude,latitude_broad,elevation_broad,lichen_type
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,uncialis,30,C,dark respiration,-0.622110196,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,uncialis,36,C,dark respiration,-0.671371769,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,rangiferina,3,C,dark respiration,-0.147174098,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,rangiferina,9,C,dark respiration,-0.218659472,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,rangiferina,15,C,dark respiration,-0.295768248,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,rangiferina,18,C,dark respiration,-0.406731042,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,rangiferina,20,C,dark respiration,-0.417523431,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,rangiferina,22,C,dark respiration,-0.506248225,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,rangiferina,25,C,dark respiration,-0.466912809,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,rangiferina,30,C,dark respiration,-0.755637603,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,rangiferina,35,C,dark respiration,-0.860763988,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,mitis,4,C,dark respiration,-0.14694689,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,mitis,9,C,dark respiration,-0.135103664,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,mitis,14,C,dark respiration,-0.184606646,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,mitis,18,C,dark respiration,-0.39000284,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,mitis,20,C,dark respiration,-0.395257029,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,mitis,23,C,dark respiration,-0.422720818,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,mitis,25,C,dark respiration,-0.639477421,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,mitis,31,C,dark respiration,-0.660948594,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,mitis,36,C,dark respiration,-0.727037773,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,caroliniana,5,C,dark respiration,-0.263760295,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,caroliniana,10,C,dark respiration,-0.224084067,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,caroliniana,15,C,dark respiration,-0.201136041,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,caroliniana,18,C,dark respiration,-0.278699233,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,caroliniana,20,C,dark respiration,-0.328457824,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,caroliniana,23,C,dark respiration,-0.392104516,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,caroliniana,25,C,dark respiration,-0.455808009,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,caroliniana,30,C,dark respiration,-0.521840386,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,caroliniana,36,C,dark respiration,-0.632433968,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,uncialis,3,C,net photosynthesis,0.123982323,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,uncialis,9,C,net photosynthesis,0.385640752,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,uncialis,15,C,net photosynthesis,0.536549228,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,uncialis,17,C,net photosynthesis,0.646796752,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,uncialis,20,C,net photosynthesis,0.687529479,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,uncialis,22,C,net photosynthesis,0.72156912,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,uncialis,25,C,net photosynthesis,0.699695466,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,uncialis,31,C,net photosynthesis,0.503245288,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,uncialis,36,C,net photosynthesis,0.056943789,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,rangiferina,3,C,net photosynthesis,0.151831307,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,rangiferina,9,C,net photosynthesis,0.691405369,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,rangiferina,14,C,net photosynthesis,1.258900191,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,rangiferina,17,C,net photosynthesis,1.618999036,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,rangiferina,20,C,net photosynthesis,1.909726637,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,rangiferina,23,C,net photosynthesis,2.061568197,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,rangiferina,25,C,net photosynthesis,2.088412321,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,rangiferina,31,C,net photosynthesis,1.676760556,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,rangiferina,35,C,net photosynthesis,0.515483051,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,mitis,5,C,net photosynthesis,-0.001732871,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,mitis,10,C,net photosynthesis,0.343903164,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,mitis,15,C,net photosynthesis,0.855915346,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,mitis,18,C,net photosynthesis,1.02164551,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,mitis,20,C,net photosynthesis,1.229041486,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,mitis,23,C,net photosynthesis,1.033811496,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,mitis,25,C,net photosynthesis,1.102321432,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,mitis,31,C,net photosynthesis,1.058717675,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,mitis,37,C,net photosynthesis,0.410887866,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,caroliniana,5,C,net photosynthesis,-0.168324344,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,caroliniana,9,C,net photosynthesis,0.288420524,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,caroliniana,14,C,net photosynthesis,0.633913008,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,caroliniana,17,C,net photosynthesis,0.896719849,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,caroliniana,20,C,net photosynthesis,1.020927753,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,caroliniana,23,C,net photosynthesis,1.103254517,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,caroliniana,25,C,net photosynthesis,1.213573816,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,caroliniana,30,C,net photosynthesis,1.211922974,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowicz1973,lechowicz1973,figure 2,pop,cladonia ,caroliniana,35,C,net photosynthesis,0.980930726,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,400-700,550,umol * m^-2 * s^-1,npp,,43.8673,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,4,C,net photosynthesis,0.134536046,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,10,C,net photosynthesis,0.380383754,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,15,C,net photosynthesis,0.550049792,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,18,C,net photosynthesis,0.666376214,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,20,C,net photosynthesis,0.719155671,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,22,C,net photosynthesis,0.746292279,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,26,C,net photosynthesis,0.724010385,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,31,C,net photosynthesis,0.527269979,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,37,C,net photosynthesis,0.090096739,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,4,C,net photosynthesis,0.147170751,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,9,C,net photosynthesis,0.702382011,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,15,C,net photosynthesis,1.269947896,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,18,C,net photosynthesis,1.632837785,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,21,C,net photosynthesis,1.919639364,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,23,C,net photosynthesis,2.073869901,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,26,C,net photosynthesis,2.114201373,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,31,C,net photosynthesis,1.708894975,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,36,C,net photosynthesis,0.544385959,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,6,C,net photosynthesis,-0.002391791,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,10,C,net photosynthesis,0.368309208,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,15,C,net photosynthesis,0.866104136,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,18,C,net photosynthesis,1.032969378,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,21,C,net photosynthesis,1.237552015,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,23,C,net photosynthesis,1.050272077,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,26,C,net photosynthesis,1.128881104,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,32,C,net photosynthesis,1.083570438,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,37,C,net photosynthesis,0.444615357,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,5,C,net photosynthesis,0.362318841,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,10,C,net photosynthesis,0.615942029,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,15,C,net photosynthesis,0.945652174,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,17,C,net photosynthesis,1.148550725,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,20,C,net photosynthesis,1.186594203,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,22,C,net photosynthesis,1.173913043,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,25,C,net photosynthesis,1.135869565,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,30,C,net photosynthesis,0.907608696,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae
